drosophila_melanogaster FBgn0030208
caenorhabditis_elegans_strain_n2 WBGene00017064
mus_spicilegus ENSMSIG00000020694
jaculus_jaculus ENSJJAG00000021534
spermophilus_dauricus ENSSDAG00000013153
marmota_marmota_marmota ENSMMMG00000006977
dipodomys_ordii ENSDORG00000023761
octodon_degus ENSODEG00000007497
piliocolobus_tephrosceles ENSPTEG00000016138
colobus_angolensis_palliatus ENSCANG00000035705
theropithecus_gelada ENSTGEG00000016029
papio_anubis ENSPANG00000032536
pan_troglodytes ENSPTRG00000043861
pan_troglodytes ENSPTRG00000049762
gorilla_gorilla ENSGGOG00000039150
nomascus_leucogenys ENSNLEG00000030804
nomascus_leucogenys ENSNLEG00000032626
aotus_nancymaae ENSANAG00000024156
tupaia_belangeri ENSTBEG00000017565
castor_canadensis ENSCCNG00000007719
sorex_araneus ENSSARG00000004220
neovison_vison ENSNVIG00000003138
octodon_degus ENSODEG00000006071
mus_spicilegus ENSMSIG00000030852
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029719
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000052144
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028691
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022442
rattus_norvegicus ENSRNOG00000024647
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010724
cricetulus_griseus_crigri_1.0 ENSCGRG00000012371
cricetulus_griseus_crigri-picr ENSCGRG00015017547
mesocricetus_auratus ENSMAUG00000010766
castor_canadensis ENSCCNG00000007731
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002017
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008586
pongo_abelii ENSPPYG00000016159
pongo_abelii ENSPPYG00000029689
microcebus_murinus ENSMICG00000031144
choloepus_hoffmanni ENSCHOG00000007954
ornithorhynchus_anatinus ENSOANG00000030379
manacus_vitellinus ENSMVIG00005017300
lepidothrix_coronata ENSLCOG00000001304
junco_hyemalis ENSJHYG00000015969
zonotrichia_albicollis ENSZALG00000008290
lonchura_striata_domestica ENSLSDG00000010897
cyanistes_caeruleus ENSCCEG00000020625
parus_major ENSPMJG00000005654
melopsittacus_undulatus ENSMUNG00000015442
coturnix_japonica ENSCJPG00005018662
nothoprocta_perdicaria ENSNPEG00000002409
pogona_vitticeps ENSPVIG00000015252
notechis_scutatus ENSNSUG00000006992
salvator_merianae ENSSMRG00000003079
xenopus_tropicalis ENSXETG00000015932
latimeria_chalumnae ENSLACG00000013646
scleropages_formosus ENSSFOG00015020511
scleropages_formosus ENSSFOG00015016134
takifugu_rubripes ENSTRUG00000009646
tetraodon_nigroviridis ENSTNIG00000007352
gasterosteus_aculeatus ENSGACG00000011779
labrus_bergylta ENSLBEG00000010902
neolamprologus_brichardi ENSNBRG00000000227
amphilophus_citrinellus ENSACIG00000021216
mastacembelus_armatus ENSMAMG00000023435
monopterus_albus ENSMALG00000008932
scophthalmus_maximus ENSSMAG00000016193
cynoglossus_semilaevis ENSCSEG00000007869
seriola_dumerili ENSSDUG00000011939
seriola_lalandi_dorsalis ENSSLDG00000013949
anabas_testudineus ENSATEG00000008426
poecilia_latipinna ENSPLAG00000001782
poecilia_mexicana ENSPMEG00000000537
poecilia_formosa ENSPFOG00000003300
poecilia_reticulata ENSPREG00000022528
xiphophorus_maculatus ENSXMAG00000004727
xiphophorus_couchianus ENSXCOG00000009257
gambusia_affinis ENSGAFG00000015693
fundulus_heteroclitus ENSFHEG00000017528
cyprinodon_variegatus ENSCVAG00000020063
kryptolebias_marmoratus ENSKMAG00000004516
oryzias_latipes_asm223469v1 ENSORLG00015020981
