gallus_gallus ENSGALG00000015331
coturnix_japonica ENSCJPG00005012049
meleagris_gallopavo ENSMGAG00000007075
numida_meleagris ENSNMEG00000002523
anser_brachyrhynchus ENSABRG00000001245
anas_platyrhynchos_platyrhynchos ENSAPLG00000005602
calidris_pygmaea ENSCPGG00000010237
calidris_pugnax ENSCPUG00000017807
melopsittacus_undulatus ENSMUNG00000002101
parus_major ENSPMJG00000003712
cyanistes_caeruleus ENSCCEG00000017470
zonotrichia_albicollis ENSZALG00000007849
taeniopygia_guttata ENSTGUG00000000120
lonchura_striata_domestica ENSLSDG00000000512
serinus_canaria ENSSCAG00000013019
ficedula_albicollis ENSFALG00000001008
lepidothrix_coronata ENSLCOG00000007263
manacus_vitellinus ENSMVIG00005019873
apteryx_owenii ENSAOWG00000005426
apteryx_haastii ENSAHAG00000012168
apteryx_rowi ENSARWG00000000534
dromaius_novaehollandiae ENSDNVG00000018049
nothoprocta_perdicaria ENSNPEG00000006606
crocodylus_porosus ENSCPRG00005012328
chelonoidis_abingdonii ENSCABG00000022321
gopherus_agassizii ENSGAGG00000010651
chrysemys_picta_bellii ENSCPBG00000024189
pelodiscus_sinensis ENSPSIG00000005513
anolis_carolinensis ENSACAG00000001857
pogona_vitticeps ENSPVIG00000017735
notechis_scutatus ENSNSUG00000015445
salvator_merianae ENSSMRG00000019431
sphenodon_punctatus ENSSPUG00000009884
phascolarctos_cinereus ENSPCIG00000014854
notamacropus_eugenii ENSMEUG00000013647
sarcophilus_harrisii ENSSHAG00000008041
monodelphis_domestica ENSMODG00000002632
dasypus_novemcinctus ENSDNOG00000008983
choloepus_hoffmanni ENSCHOG00000003170
castor_canadensis ENSCCNG00000031420
dipodomys_ordii ENSDORG00000005022
cricetulus_griseus_crigri-picr ENSCGRG00015028299
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017139
cricetulus_griseus_crigri_1.0 ENSCGRG00000001224
mesocricetus_auratus ENSMAUG00000017611
microtus_ochrogaster ENSMOCG00000013723
peromyscus_maniculatus_bairdii ENSPEMG00000016886
mus_spicilegus ENSMSIG00000019664
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026923
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028479
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025960
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024107
rattus_norvegicus ENSRNOG00000014365
meriones_unguiculatus ENSMUGG00000010351
nannospalax_galili ENSNGAG00000013811
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013321
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003036
fukomys_damarensis ENSFDAG00000012092
chinchilla_lanigera ENSCLAG00000001475
octodon_degus ENSODEG00000014784
