notamacropus_eugenii ENSMEUG00000010036
phascolarctos_cinereus ENSPCIG00000023946
sarcophilus_harrisii ENSSHAG00000012560
monodelphis_domestica ENSMODG00000013784
equus_caballus ENSECAG00000010252
equus_asinus_asinus ENSEASG00005006529
pteropus_vampyrus ENSPVAG00000017832
bison_bison_bison ENSBBBG00000006365
bos_mutus ENSBMUG00000013963
bos_taurus ENSBTAG00000015119
ovis_aries ENSOARG00000003139
capra_hircus ENSCHIG00000019818
tursiops_truncatus ENSTTRG00000011599
sus_scrofa ENSSSCG00000015071
vicugna_pacos ENSVPAG00000004182
mustela_putorius_furo ENSMPUG00000004225
neovison_vison ENSNVIG00000006181
ursus_maritimus ENSUMAG00000003189
ursus_americanus ENSUAMG00000019837
ailuropoda_melanoleuca ENSAMEG00000008635
canis_lupus_dingo ENSCAFG00020001944
canis_lupus_familiaris ENSCAFG00000013258
vulpes_vulpes ENSVVUG00000025160
panthera_pardus ENSPPRG00000000778
panthera_tigris_altaica ENSPTIG00000021951
felis_catus ENSFCAG00000008202
chinchilla_lanigera ENSCLAG00000014337
octodon_degus ENSODEG00000008742
cavia_porcellus ENSCPOG00000014448
cavia_aperea ENSCAPG00000007255
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018892
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015745
fukomys_damarensis ENSFDAG00000018745
marmota_marmota_marmota ENSMMMG00000022956
ictidomys_tridecemlineatus ENSSTOG00000002330
urocitellus_parryii ENSUPAG00010005710
spermophilus_dauricus ENSSDAG00000013374
castor_canadensis ENSCCNG00000018220
dipodomys_ordii ENSDORG00000015104
peromyscus_maniculatus_bairdii ENSPEMG00000006295
microtus_ochrogaster ENSMOCG00000014581
cricetulus_griseus_crigri-picr ENSCGRG00015019040
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003605
cricetulus_griseus_crigri_1.0 ENSCGRG00000008208
mesocricetus_auratus ENSMAUG00000013720
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034135
mus_spicilegus ENSMSIG00000011054
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033293
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032154
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015024
rattus_norvegicus ENSRNOG00000045931
meriones_unguiculatus ENSMUGG00000013564
nannospalax_galili ENSNGAG00000007065
jaculus_jaculus ENSJJAG00000019134
oryctolagus_cuniculus ENSOCUG00000011238
ochotona_princeps ENSOPRG00000016276
pan_paniscus ENSPPAG00000036163
pan_troglodytes ENSPTRG00000045188
pan_troglodytes ENSPTRG00000004317
homo_sapiens ENSG00000160584
gorilla_gorilla ENSGGOG00000011085
pongo_abelii ENSPPYG00000003905
nomascus_leucogenys ENSNLEG00000007336
macaca_fascicularis ENSMFAG00000041223
macaca_nemestrina ENSMNEG00000036838
mandrillus_leucophaeus ENSMLEG00000040004
macaca_mulatta ENSMMUG00000016128
papio_anubis ENSPANG00000019733
theropithecus_gelada ENSTGEG00000021550
cercocebus_atys ENSCATG00000031902
chlorocebus_sabaeus ENSCSAG00000002703
rhinopithecus_roxellana ENSRROG00000040320
rhinopithecus_bieti ENSRBIG00000028314
colobus_angolensis_palliatus ENSCANG00000043480
piliocolobus_tephrosceles ENSPTEG00000023281
cebus_capucinus_imitator ENSCCAG00000036119
callithrix_jacchus ENSCJAG00000012659
aotus_nancymaae ENSANAG00000037756
saimiri_boliviensis_boliviensis ENSSBOG00000033875
cebus_capucinus_imitator ENSCCAG00000024918
carlito_syrichta ENSTSYG00000005890
propithecus_coquereli ENSPCOG00000017615
prolemur_simus ENSPSMG00000000370
microcebus_murinus ENSMICG00000002343
otolemur_garnettii ENSOGAG00000026497
loxodonta_africana ENSLAFG00000023141
procavia_capensis ENSPCAG00000011296
choloepus_hoffmanni ENSCHOG00000010624
dasypus_novemcinctus ENSDNOG00000005844
tupaia_belangeri ENSTBEG00000009100
erinaceus_europaeus ENSEEUG00000002444
echinops_telfairi ENSETEG00000016634
myotis_lucifugus ENSMLUG00000003237
sorex_araneus ENSSARG00000009705
ornithorhynchus_anatinus ENSOANG00000015712
gallus_gallus ENSGALG00000007144
coturnix_japonica ENSCJPG00005010972
meleagris_gallopavo ENSMGAG00000003173
numida_meleagris ENSNMEG00000001626
anser_brachyrhynchus ENSABRG00000013675
manacus_vitellinus ENSMVIG00005017468
lepidothrix_coronata ENSLCOG00000003984
lonchura_striata_domestica ENSLSDG00000007108
taeniopygia_guttata ENSTGUG00000000153
