anolis_carolinensis ENSACAG00000026953
pogona_vitticeps ENSPVIG00000022565
salvator_merianae ENSSMRG00000013470
sphenodon_punctatus ENSSPUG00000001137
chelonoidis_abingdonii ENSCABG00000010036
gopherus_agassizii ENSGAGG00000013907
chrysemys_picta_bellii ENSCPBG00000017507
anas_platyrhynchos_platyrhynchos ENSAPLG00000006492
anser_brachyrhynchus ENSABRG00000006941
gallus_gallus ENSGALG00000027296
coturnix_japonica ENSCJPG00005000571
numida_meleagris ENSNMEG00000000214
cyanistes_caeruleus ENSCCEG00000004234
parus_major ENSPMJG00000012430
ficedula_albicollis ENSFALG00000005091
taeniopygia_guttata ENSTGUG00000014867
lonchura_striata_domestica ENSLSDG00000007470
serinus_canaria ENSSCAG00000012292
manacus_vitellinus ENSMVIG00005006079
manacus_vitellinus ENSMVIG00005006080
lepidothrix_coronata ENSLCOG00000009024
apteryx_haastii ENSAHAG00000019273
apteryx_owenii ENSAOWG00000013654
apteryx_rowi ENSARWG00000000203
dromaius_novaehollandiae ENSDNVG00000006893
nothoprocta_perdicaria ENSNPEG00000015500
ornithorhynchus_anatinus ENSOANG00000011467
