mola_mola ENSMMOG00000016394
cynoglossus_semilaevis ENSCSEG00000017933
oryzias_latipes_asm223471v1 ENSORLG00020003005
oryzias_latipes_asm223469v1 ENSORLG00015000875
oryzias_latipes_asm223467v1 ENSORLG00000026216
oryzias_melastigma ENSOMEG00000003176
amphiprion_percula ENSAPEG00000003800
amphiprion_ocellaris ENSAOCG00000009759
stegastes_partitus ENSSPAG00000004298
acanthochromis_polyacanthus ENSAPOG00000002365
xiphophorus_couchianus ENSXCOG00000008090
xiphophorus_maculatus ENSXMAG00000007650
poecilia_mexicana ENSPMEG00000001195
poecilia_latipinna ENSPLAG00000022029
poecilia_reticulata ENSPREG00000022291
gambusia_affinis ENSGAFG00000005447
cyprinodon_variegatus ENSCVAG00000019715
cyprinodon_variegatus ENSCVAG00000013731
fundulus_heteroclitus ENSFHEG00000016149
kryptolebias_marmoratus ENSKMAG00000013530
hippocampus_comes ENSHCOG00000005429
hippocampus_comes ENSHCOG00000017698
periophthalmus_magnuspinnatus ENSPMGG00000002758
labrus_bergylta ENSLBEG00000016245
takifugu_rubripes ENSTRUG00000025648
seriola_dumerili ENSSDUG00000012138
seriola_lalandi_dorsalis ENSSLDG00000017411
scophthalmus_maximus ENSSMAG00000015557
gadus_morhua ENSGMOG00000018616
esox_lucius ENSELUG00000006706
pygocentrus_nattereri ENSPNAG00000017275
astyanax_mexicanus ENSAMXG00000002657
ictalurus_punctatus ENSIPUG00000002456
danio_rerio ENSDARG00000075161
