notamacropus_eugenii ENSMEUG00000012652
phascolarctos_cinereus ENSPCIG00000017737
sarcophilus_harrisii ENSSHAG00000013621
monodelphis_domestica ENSMODG00000017050
ornithorhynchus_anatinus ENSOANG00000006352
ornithorhynchus_anatinus ENSOANG00000029264
chinchilla_lanigera ENSCLAG00000008049
octodon_degus ENSODEG00000003275
cavia_porcellus ENSCPOG00000010146
cavia_aperea ENSCAPG00000010526
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018463
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010012
fukomys_damarensis ENSFDAG00000016448
urocitellus_parryii ENSUPAG00010019827
ictidomys_tridecemlineatus ENSSTOG00000014709
castor_canadensis ENSCCNG00000022984
dipodomys_ordii ENSDORG00000009341
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019479
cricetulus_griseus_crigri_1.0 ENSCGRG00000015314
cricetulus_griseus_crigri-picr ENSCGRG00015012160
mesocricetus_auratus ENSMAUG00000019156
microtus_ochrogaster ENSMOCG00000011816
peromyscus_maniculatus_bairdii ENSPEMG00000017513
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040533
mus_spicilegus ENSMSIG00000031917
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027532
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026552
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028884
rattus_norvegicus ENSRNOG00000010932
meriones_unguiculatus ENSMUGG00000001249
nannospalax_galili ENSNGAG00000004266
jaculus_jaculus ENSJJAG00000019819
cebus_capucinus_imitator ENSCCAG00000029924
callithrix_jacchus ENSCJAG00000005964
saimiri_boliviensis_boliviensis ENSSBOG00000025737
aotus_nancymaae ENSANAG00000001841
pan_paniscus ENSPPAG00000003456
pan_troglodytes ENSPTRG00000000449
gorilla_gorilla ENSGGOG00000007826
homo_sapiens ENSG00000162510
pongo_abelii ENSPPYG00000001625
nomascus_leucogenys ENSNLEG00000001107
theropithecus_gelada ENSTGEG00000012601
papio_anubis ENSPANG00000016577
cercocebus_atys ENSCATG00000044560
mandrillus_leucophaeus ENSMLEG00000042029
macaca_nemestrina ENSMNEG00000031564
macaca_fascicularis ENSMFAG00000031992
chlorocebus_sabaeus ENSCSAG00000001025
rhinopithecus_bieti ENSRBIG00000043616
rhinopithecus_roxellana ENSRROG00000000072
colobus_angolensis_palliatus ENSCANG00000003518
piliocolobus_tephrosceles ENSPTEG00000027158
carlito_syrichta ENSTSYG00000008492
propithecus_coquereli ENSPCOG00000022136
microcebus_murinus ENSMICG00000011541
prolemur_simus ENSPSMG00000008597
otolemur_garnettii ENSOGAG00000014950
ursus_americanus ENSUAMG00000018269
ursus_maritimus ENSUMAG00000009240
ailuropoda_melanoleuca ENSAMEG00000017644
mustela_putorius_furo ENSMPUG00000015461
neovison_vison ENSNVIG00000024071
canis_lupus_dingo ENSCAFG00020024574
canis_lupus_familiaris ENSCAFG00000011269
vulpes_vulpes ENSVVUG00000014610
panthera_pardus ENSPPRG00000024148
panthera_tigris_altaica ENSPTIG00000004971
felis_catus ENSFCAG00000028893
equus_asinus_asinus ENSEASG00005010809
equus_caballus ENSECAG00000008747
erinaceus_europaeus ENSEEUG00000009503
pteropus_vampyrus ENSPVAG00000005202
myotis_lucifugus ENSMLUG00000001190
bos_taurus ENSBTAG00000003479
bos_mutus ENSBMUG00000007280
bison_bison_bison ENSBBBG00000013670
capra_hircus ENSCHIG00000008350
ovis_aries ENSOARG00000002114
sus_scrofa ENSSSCG00000022554
tursiops_truncatus ENSTTRG00000010105
loxodonta_africana ENSLAFG00000012878
procavia_capensis ENSPCAG00000016081
echinops_telfairi ENSETEG00000002041
oryctolagus_cuniculus ENSOCUG00000008153
ochotona_princeps ENSOPRG00000001730
tupaia_belangeri ENSTBEG00000012321
dasypus_novemcinctus ENSDNOG00000042938
ornithorhynchus_anatinus ENSOANG00000006353
gopherus_agassizii ENSGAGG00000001423
chelonoidis_abingdonii ENSCABG00000003661
chrysemys_picta_bellii ENSCPBG00000009102
pelodiscus_sinensis ENSPSIG00000013335
crocodylus_porosus ENSCPRG00005004313
pogona_vitticeps ENSPVIG00000002273
anolis_carolinensis ENSACAG00000000957
notechis_scutatus ENSNSUG00000011892
salvator_merianae ENSSMRG00000003296
sphenodon_punctatus ENSSPUG00000012311
anser_brachyrhynchus ENSABRG00000009343
anas_platyrhynchos_platyrhynchos ENSAPLG00000008828
meleagris_gallopavo ENSMGAG00000000702
gallus_gallus ENSGALG00000043185
numida_meleagris ENSNMEG00000003604
coturnix_japonica ENSCJPG00005015473
calidris_pygmaea ENSCPGG00000004036
melopsittacus_undulatus ENSMUNG00000005237
lepidothrix_coronata ENSLCOG00000005457
manacus_vitellinus ENSMVIG00005019286
calidris_pugnax ENSCPUG00000014545
apteryx_owenii ENSAOWG00000015575
apteryx_haastii ENSAHAG00000005074
apteryx_rowi ENSARWG00000002380
dromaius_novaehollandiae ENSDNVG00000000906
nothoprocta_perdicaria ENSNPEG00000011813
lonchura_striata_domestica ENSLSDG00000005013
taeniopygia_guttata ENSTGUG00000000798
serinus_canaria ENSSCAG00000014613
junco_hyemalis ENSJHYG00000003578
ficedula_albicollis ENSFALG00000001260
cyanistes_caeruleus ENSCCEG00000015319
zonotrichia_albicollis ENSZALG00000015684
xenopus_tropicalis ENSXETG00000005940
latimeria_chalumnae ENSLACG00000017597
gasterosteus_aculeatus ENSGACG00000005741
labrus_bergylta ENSLBEG00000002480
takifugu_rubripes ENSTRUG00000012959
tetraodon_nigroviridis ENSTNIG00000016985
mola_mola ENSMMOG00000019820
scophthalmus_maximus ENSSMAG00000011096
cynoglossus_semilaevis ENSCSEG00000015965
seriola_lalandi_dorsalis ENSSLDG00000009602
seriola_dumerili ENSSDUG00000008977
astatotilapia_calliptera ENSACLG00000019461
maylandia_zebra ENSMZEG00005005935
haplochromis_burtoni ENSHBUG00000018779
pundamilia_nyererei ENSPNYG00000009467
neolamprologus_brichardi ENSNBRG00000010639
oreochromis_niloticus ENSONIG00000002278
amphilophus_citrinellus ENSACIG00000021057
xiphophorus_maculatus ENSXMAG00000002933
xiphophorus_couchianus ENSXCOG00000020154
gambusia_affinis ENSGAFG00000015651
poecilia_mexicana ENSPMEG00000015530
poecilia_formosa ENSPFOG00000007107
poecilia_latipinna ENSPLAG00000020660
poecilia_mexicana ENSPMEG00000015836
poecilia_latipinna ENSPLAG00000007295
poecilia_reticulata ENSPREG00000005069
fundulus_heteroclitus ENSFHEG00000007713
