apteryx_rowi ENSARWG00000014653
dromaius_novaehollandiae ENSDNVG00000012711
lepidothrix_coronata ENSLCOG00000012232
manacus_vitellinus ENSMVIG00005009498
parus_major ENSPMJG00000008885
cyanistes_caeruleus ENSCCEG00000021349
ficedula_albicollis ENSFALG00000005646
junco_hyemalis ENSJHYG00000012384
zonotrichia_albicollis ENSZALG00000016702
serinus_canaria ENSSCAG00000014880
lonchura_striata_domestica ENSLSDG00000007311
taeniopygia_guttata ENSTGUG00000002802
calidris_pygmaea ENSCPGG00000019240
calidris_pugnax ENSCPUG00000011952
melopsittacus_undulatus ENSMUNG00000013546
gallus_gallus ENSGALG00000044141
coturnix_japonica ENSCJPG00005010042
meleagris_gallopavo ENSMGAG00000016550
crocodylus_porosus ENSCPRG00005013454
chrysemys_picta_bellii ENSCPBG00000007889
gopherus_agassizii ENSGAGG00000015096
pelodiscus_sinensis ENSPSIG00000016699
sphenodon_punctatus ENSSPUG00000013832
choloepus_hoffmanni ENSCHOG00000004005
dasypus_novemcinctus ENSDNOG00000043565
loxodonta_africana ENSLAFG00000016726
procavia_capensis ENSPCAG00000008280
echinops_telfairi ENSETEG00000001000
urocitellus_parryii ENSUPAG00010023506
ictidomys_tridecemlineatus ENSSTOG00000012475
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013686
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002107
cavia_porcellus ENSCPOG00000030627
oryctolagus_cuniculus ENSOCUG00000000333
ochotona_princeps ENSOPRG00000012584
tupaia_belangeri ENSTBEG00000017385
pan_paniscus ENSPPAG00000032240
pan_troglodytes ENSPTRG00000016222
gorilla_gorilla ENSGGOG00000011634
homo_sapiens ENSG00000168152
pongo_abelii ENSPPYG00000014891
nomascus_leucogenys ENSNLEG00000008931
colobus_angolensis_palliatus ENSCANG00000031831
piliocolobus_tephrosceles ENSPTEG00000020700
rhinopithecus_roxellana ENSRROG00000037713
rhinopithecus_bieti ENSRBIG00000039847
macaca_mulatta ENSMMUG00000008510
macaca_nemestrina ENSMNEG00000043006
macaca_fascicularis ENSMFAG00000029274
mandrillus_leucophaeus ENSMLEG00000035659
papio_anubis ENSPANG00000014746
theropithecus_gelada ENSTGEG00000009781
cercocebus_atys ENSCATG00000034167
chlorocebus_sabaeus ENSCSAG00000004444
saimiri_boliviensis_boliviensis ENSSBOG00000032173
cebus_capucinus_imitator ENSCCAG00000032516
callithrix_jacchus ENSCJAG00000005095
aotus_nancymaae ENSANAG00000024482
otolemur_garnettii ENSOGAG00000002510
prolemur_simus ENSPSMG00000018581
microcebus_murinus ENSMICG00000043018
propithecus_coquereli ENSPCOG00000019315
carlito_syrichta ENSTSYG00000005287
pteropus_vampyrus ENSPVAG00000016817
myotis_lucifugus ENSMLUG00000002988
bos_mutus ENSBMUG00000021056
bos_taurus ENSBTAG00000022450
bison_bison_bison ENSBBBG00000005822
capra_hircus ENSCHIG00000016593
ovis_aries ENSOARG00000001821
sus_scrofa ENSSSCG00000009243
tursiops_truncatus ENSTTRG00000007672
vicugna_pacos ENSVPAG00000011351
sorex_araneus ENSSARG00000003861
ursus_maritimus ENSUMAG00000008748
ursus_americanus ENSUAMG00000012761
ailuropoda_melanoleuca ENSAMEG00000005064
mustela_putorius_furo ENSMPUG00000014717
neovison_vison ENSNVIG00000004414
canis_lupus_familiaris ENSCAFG00000009050
panthera_tigris_altaica ENSPTIG00000010295
panthera_pardus ENSPPRG00000003398
felis_catus ENSFCAG00000022064
equus_caballus ENSECAG00000016694
chrysemys_picta_bellii ENSCPBG00000015485
gopherus_agassizii ENSGAGG00000015293
crocodylus_porosus ENSCPRG00005014850
anolis_carolinensis ENSACAG00000003234
pogona_vitticeps ENSPVIG00000014335
poecilia_formosa ENSPFOG00000021664
gadus_morhua ENSGMOG00000017324
eptatretus_burgeri ENSEBUG00000007250
gadus_morhua ENSGMOG00000012602
gadus_morhua ENSGMOG00000005487
oreochromis_niloticus ENSONIG00000010967
eptatretus_burgeri ENSEBUG00000001140
ciona_intestinalis ENSCING00000012863
ciona_intestinalis ENSCING00000015183
ciona_intestinalis ENSCING00000010263
ciona_intestinalis ENSCING00000024948
ciona_intestinalis ENSCING00000022895
eptatretus_burgeri ENSEBUG00000007160
eptatretus_burgeri ENSEBUG00000007553
ciona_savignyi ENSCSAVG00000009511
ciona_intestinalis ENSCING00000014525
eptatretus_burgeri ENSEBUG00000016266
