taeniopygia_guttata ENSTGUG00000012374
lonchura_striata_domestica ENSLSDG00000017892
zonotrichia_albicollis ENSZALG00000004087
junco_hyemalis ENSJHYG00000014429
serinus_canaria ENSSCAG00000006524
cyanistes_caeruleus ENSCCEG00000012744
parus_major ENSPMJG00000010661
lepidothrix_coronata ENSLCOG00000012702
manacus_vitellinus ENSMVIG00005012948
calidris_pugnax ENSCPUG00000019475
calidris_pygmaea ENSCPGG00000006419
melopsittacus_undulatus ENSMUNG00000005458
gallus_gallus ENSGALG00000013117
meleagris_gallopavo ENSMGAG00000013577
coturnix_japonica ENSCJPG00005002965
numida_meleagris ENSNMEG00000009886
anas_platyrhynchos_platyrhynchos ENSAPLG00000009943
anser_brachyrhynchus ENSABRG00000013605
apteryx_haastii ENSAHAG00000002571
apteryx_owenii ENSAOWG00000006793
apteryx_rowi ENSARWG00000018196
dromaius_novaehollandiae ENSDNVG00000002897
nothoprocta_perdicaria ENSNPEG00000013936
crocodylus_porosus ENSCPRG00005012461
gopherus_agassizii ENSGAGG00000002661
chelonoidis_abingdonii ENSCABG00000008337
chrysemys_picta_bellii ENSCPBG00000022794
pelodiscus_sinensis ENSPSIG00000002229
sphenodon_punctatus ENSSPUG00000001260
homo_sapiens ENSG00000139144
gorilla_gorilla ENSGGOG00000017159
pan_troglodytes ENSPTRG00000004741
pan_paniscus ENSPPAG00000042928
nomascus_leucogenys ENSNLEG00000004329
cercocebus_atys ENSCATG00000043954
mandrillus_leucophaeus ENSMLEG00000036952
theropithecus_gelada ENSTGEG00000024538
papio_anubis ENSPANG00000010277
macaca_mulatta ENSMMUG00000022174
macaca_fascicularis ENSMFAG00000016489
macaca_nemestrina ENSMNEG00000034950
chlorocebus_sabaeus ENSCSAG00000008245
colobus_angolensis_palliatus ENSCANG00000031908
piliocolobus_tephrosceles ENSPTEG00000019539
rhinopithecus_bieti ENSRBIG00000035027
rhinopithecus_roxellana ENSRROG00000031387
rhinopithecus_roxellana ENSRROG00000029766
cebus_capucinus_imitator ENSCCAG00000033314
saimiri_boliviensis_boliviensis ENSSBOG00000023161
callithrix_jacchus ENSCJAG00000007208
aotus_nancymaae ENSANAG00000033635
carlito_syrichta ENSTSYG00000008388
propithecus_coquereli ENSPCOG00000023006
prolemur_simus ENSPSMG00000014420
prolemur_simus ENSPSMG00000012714
microcebus_murinus ENSMICG00000002501
otolemur_garnettii ENSOGAG00000002623
tupaia_belangeri ENSTBEG00000004361
chinchilla_lanigera ENSCLAG00000016083
octodon_degus ENSODEG00000010874
cavia_porcellus ENSCPOG00000007924
cavia_aperea ENSCAPG00000005560
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006770
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014535
fukomys_damarensis ENSFDAG00000007561
ictidomys_tridecemlineatus ENSSTOG00000016124
ictidomys_tridecemlineatus ENSSTOG00000032499
urocitellus_parryii ENSUPAG00010004390
spermophilus_dauricus ENSSDAG00000019118
marmota_marmota_marmota ENSMMMG00000016591
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030067
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030068
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030228
mus_spicilegus ENSMSIG00000024009
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029017
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029018
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022780
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022781
rattus_norvegicus ENSRNOG00000034228
meriones_unguiculatus ENSMUGG00000006462
cricetulus_griseus_crigri_1.0 ENSCGRG00000014228
cricetulus_griseus_crigri-picr ENSCGRG00015001776
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010205
mesocricetus_auratus ENSMAUG00000014870
microtus_ochrogaster ENSMOCG00000021241
peromyscus_maniculatus_bairdii ENSPEMG00000010983
jaculus_jaculus ENSJJAG00000020979
castor_canadensis ENSCCNG00000011803
oryctolagus_cuniculus ENSOCUG00000014645
ochotona_princeps ENSOPRG00000002441
pteropus_vampyrus ENSPVAG00000000634
myotis_lucifugus ENSMLUG00000017194
ursus_maritimus ENSUMAG00000002911
ursus_americanus ENSUAMG00000010436
ailuropoda_melanoleuca ENSAMEG00000010617
mustela_putorius_furo ENSMPUG00000011448
neovison_vison ENSNVIG00000001701
canis_lupus_dingo ENSCAFG00020007327
canis_lupus_dingo ENSCAFG00020010914
canis_lupus_familiaris ENSCAFG00000012564
vulpes_vulpes ENSVVUG00000002309
panthera_tigris_altaica ENSPTIG00000017059
panthera_pardus ENSPPRG00000008343
felis_catus ENSFCAG00000000247
capra_hircus ENSCHIG00000019158
ovis_aries ENSOARG00000020531
bos_taurus ENSBTAG00000020715
bos_mutus ENSBMUG00000004788
tursiops_truncatus ENSTTRG00000002954
sus_scrofa ENSSSCG00000000591
vicugna_pacos ENSVPAG00000008536
equus_caballus ENSECAG00000022941
equus_asinus_asinus ENSEASG00005014590
erinaceus_europaeus ENSEEUG00000010235
sorex_araneus ENSSARG00000002858
choloepus_hoffmanni ENSCHOG00000012264
dasypus_novemcinctus ENSDNOG00000005151
loxodonta_africana ENSLAFG00000014264
procavia_capensis ENSPCAG00000016270
echinops_telfairi ENSETEG00000002407
latimeria_chalumnae ENSLACG00000004021
nannospalax_galili ENSNGAG00000005660
nannospalax_galili ENSNGAG00000000851
bison_bison_bison ENSBBBG00000020862
bison_bison_bison ENSBBBG00000008178
bos_mutus ENSBMUG00000018333
ursus_americanus ENSUAMG00000013817
spermophilus_dauricus ENSSDAG00000019101
tetraodon_nigroviridis ENSTNIG00000016035
mola_mola ENSMMOG00000012238
gasterosteus_aculeatus ENSGACG00000010003
cynoglossus_semilaevis ENSCSEG00000013239
labrus_bergylta ENSLBEG00000012724
takifugu_rubripes ENSTRUG00000017027
mastacembelus_armatus ENSMAMG00000023235
anabas_testudineus ENSATEG00000015957
seriola_dumerili ENSSDUG00000022087
seriola_lalandi_dorsalis ENSSLDG00000004684
scophthalmus_maximus ENSSMAG00000010238
