caenorhabditis_elegans_strain_n2 WBGene00004441
drosophila_melanogaster FBgn0039359
petromyzon_marinus ENSPMAG00000006165
eptatretus_burgeri ENSEBUG00000001489
amphiprion_ocellaris ENSAOCG00000005310
fundulus_heteroclitus ENSFHEG00000006406
cynoglossus_semilaevis ENSCSEG00000020910
hippocampus_comes ENSHCOG00000007922
oryzias_latipes_asm223469v1 ENSORLG00015006608
oryzias_latipes_asm223471v1 ENSORLG00020013510
oryzias_latipes_asm223467v1 ENSORLG00000001539
oryzias_melastigma ENSOMEG00000017790
cyprinodon_variegatus ENSCVAG00000015243
haplochromis_burtoni ENSHBUG00000010546
pundamilia_nyererei ENSPNYG00000016287
maylandia_zebra ENSMZEG00005001808
astatotilapia_calliptera ENSACLG00000022793
oreochromis_niloticus ENSONIG00000009739
amphilophus_citrinellus ENSACIG00000010963
kryptolebias_marmoratus ENSKMAG00000007539
takifugu_rubripes ENSTRUG00000000184
anabas_testudineus ENSATEG00000022117
monopterus_albus ENSMALG00000005917
amphiprion_percula ENSAPEG00000020713
acanthochromis_polyacanthus ENSAPOG00000019458
poecilia_latipinna ENSPLAG00000014162
poecilia_formosa ENSPFOG00000024074
poecilia_mexicana ENSPMEG00000007552
poecilia_reticulata ENSPREG00000011497
xiphophorus_maculatus ENSXMAG00000029091
xiphophorus_couchianus ENSXCOG00000018133
gambusia_affinis ENSGAFG00000010862
labrus_bergylta ENSLBEG00000004714
seriola_dumerili ENSSDUG00000021698
seriola_lalandi_dorsalis ENSSLDG00000016677
scophthalmus_maximus ENSSMAG00000007788
stegastes_partitus ENSSPAG00000010318
mastacembelus_armatus ENSMAMG00000021372
gasterosteus_aculeatus ENSGACG00000014635
periophthalmus_magnuspinnatus ENSPMGG00000006778
danio_rerio ENSDARG00000015128
pygocentrus_nattereri ENSPNAG00000029792
tetraodon_nigroviridis ENSTNIG00000011270
mola_mola ENSMMOG00000012622
ictalurus_punctatus ENSIPUG00000010054
paramormyrops_kingsleyae ENSPKIG00000018651
scleropages_formosus ENSSFOG00015021326
gadus_morhua ENSGMOG00000009192
astyanax_mexicanus ENSAMXG00000039330
esox_lucius ENSELUG00000019097
lepisosteus_oculatus ENSLOCG00000012239
latimeria_chalumnae ENSLACG00000007797
latimeria_chalumnae ENSLACG00000006251
xenopus_tropicalis ENSXETG00000013647
panthera_tigris_altaica ENSPTIG00000013180
loxodonta_africana ENSLAFG00000014220
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000063316
theropithecus_gelada ENSTGEG00000011646
macaca_nemestrina ENSMNEG00000031777
