anser_brachyrhynchus ENSABRG00000018721
anas_platyrhynchos_platyrhynchos ENSAPLG00000007387
gallus_gallus ENSGALG00000006372
meleagris_gallopavo ENSMGAG00000004903
coturnix_japonica ENSCJPG00005003160
numida_meleagris ENSNMEG00000007456
calidris_pygmaea ENSCPGG00000005032
calidris_pugnax ENSCPUG00000019204
manacus_vitellinus ENSMVIG00005019527
lepidothrix_coronata ENSLCOG00000015231
cyanistes_caeruleus ENSCCEG00000000944
parus_major ENSPMJG00000005169
taeniopygia_guttata ENSTGUG00000000696
lonchura_striata_domestica ENSLSDG00000011625
junco_hyemalis ENSJHYG00000005483
zonotrichia_albicollis ENSZALG00000000745
serinus_canaria ENSSCAG00000007441
ficedula_albicollis ENSFALG00000006892
melopsittacus_undulatus ENSMUNG00000006134
apteryx_owenii ENSAOWG00000005929
apteryx_haastii ENSAHAG00000012926
apteryx_rowi ENSARWG00000016607
dromaius_novaehollandiae ENSDNVG00000007154
crocodylus_porosus ENSCPRG00005005304
gopherus_agassizii ENSGAGG00000024837
chelonoidis_abingdonii ENSCABG00000018400
chrysemys_picta_bellii ENSCPBG00000018221
pelodiscus_sinensis ENSPSIG00000015020
sphenodon_punctatus ENSSPUG00000002498
sphenodon_punctatus ENSSPUG00000002471
sphenodon_punctatus ENSSPUG00000002505
pogona_vitticeps ENSPVIG00000003203
anolis_carolinensis ENSACAG00000011035
notechis_scutatus ENSNSUG00000016127
salvator_merianae ENSSMRG00000014365
notechis_scutatus ENSNSUG00000003974
notechis_scutatus ENSNSUG00000003972
notechis_scutatus ENSNSUG00000003977
notechis_scutatus ENSNSUG00000016129
monodelphis_domestica ENSMODG00000005006
phascolarctos_cinereus ENSPCIG00000003326
notamacropus_eugenii ENSMEUG00000010548
sarcophilus_harrisii ENSSHAG00000015046
ornithorhynchus_anatinus ENSOANG00000006147
loxodonta_africana ENSLAFG00000015795
procavia_capensis ENSPCAG00000006296
choloepus_hoffmanni ENSCHOG00000004031
echinops_telfairi ENSETEG00000009075
echinops_telfairi ENSETEG00000009536
tupaia_belangeri ENSTBEG00000009323
sorex_araneus ENSSARG00000013576
dasypus_novemcinctus ENSDNOG00000001637
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000048271
mus_spicilegus ENSMSIG00000013060
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028035
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027039
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021812
rattus_norvegicus ENSRNOG00000006718
meriones_unguiculatus ENSMUGG00000008397
peromyscus_maniculatus_bairdii ENSPEMG00000017918
microtus_ochrogaster ENSMOCG00000021895
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021677
cricetulus_griseus_crigri-picr ENSCGRG00015009267
cricetulus_griseus_crigri_1.0 ENSCGRG00000011160
mesocricetus_auratus ENSMAUG00000017332
castor_canadensis ENSCCNG00000013025
urocitellus_parryii ENSUPAG00010012258
spermophilus_dauricus ENSSDAG00000017218
ictidomys_tridecemlineatus ENSSTOG00000023973
marmota_marmota_marmota ENSMMMG00000018896
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006562
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008580
fukomys_damarensis ENSFDAG00000007349
chinchilla_lanigera ENSCLAG00000001190
cavia_porcellus ENSCPOG00000011852
canis_lupus_dingo ENSCAFG00020005221
oryctolagus_cuniculus ENSOCUG00000012142
ochotona_princeps ENSOPRG00000014522
pan_paniscus ENSPPAG00000041249
pan_troglodytes ENSPTRG00000019911
homo_sapiens ENSG00000184863
gorilla_gorilla ENSGGOG00000003382
pongo_abelii ENSPPYG00000018216
nomascus_leucogenys ENSNLEG00000015394
piliocolobus_tephrosceles ENSPTEG00000038267
colobus_angolensis_palliatus ENSCANG00000033451
rhinopithecus_roxellana ENSRROG00000028061
rhinopithecus_bieti ENSRBIG00000024788
theropithecus_gelada ENSTGEG00000006830
papio_anubis ENSPANG00000024167
cercocebus_atys ENSCATG00000037104
mandrillus_leucophaeus ENSMLEG00000036889
macaca_fascicularis ENSMFAG00000030258
macaca_mulatta ENSMMUG00000007351
macaca_nemestrina ENSMNEG00000034730
chlorocebus_sabaeus ENSCSAG00000006489
cebus_capucinus_imitator ENSCCAG00000033957
saimiri_boliviensis_boliviensis ENSSBOG00000029765
callithrix_jacchus ENSCJAG00000020427
aotus_nancymaae ENSANAG00000032494
carlito_syrichta ENSTSYG00000007529
prolemur_simus ENSPSMG00000003818
propithecus_coquereli ENSPCOG00000020701
microcebus_murinus ENSMICG00000037987
otolemur_garnettii ENSOGAG00000032262
panthera_tigris_altaica ENSPTIG00000013631
panthera_pardus ENSPPRG00000001410
felis_catus ENSFCAG00000006602
tursiops_truncatus ENSTTRG00000013715
equus_caballus ENSECAG00000022285
equus_asinus_asinus ENSEASG00005001578
myotis_lucifugus ENSMLUG00000001780
myotis_lucifugus ENSMLUG00000029996
capra_hircus ENSCHIG00000012513
ovis_aries ENSOARG00000006819
bos_taurus ENSBTAG00000010243
sus_scrofa ENSSSCG00000016417
pteropus_vampyrus ENSPVAG00000000221
ursus_maritimus ENSUMAG00000014407
ailuropoda_melanoleuca ENSAMEG00000001198
neovison_vison ENSNVIG00000000213
mustela_putorius_furo ENSMPUG00000009616
canis_lupus_familiaris ENSCAFG00000005086
vulpes_vulpes ENSVVUG00000002713
bison_bison_bison ENSBBBG00000013775
bos_mutus ENSBMUG00000017044
vicugna_pacos ENSVPAG00000000249
canis_lupus_dingo ENSCAFG00020005230
neovison_vison ENSNVIG00000000244
panthera_pardus ENSPPRG00000001926
panthera_tigris_altaica ENSPTIG00000013644
prolemur_simus ENSPSMG00000025319
cavia_aperea ENSCAPG00000013299
cavia_aperea ENSCAPG00000012829
octodon_degus ENSODEG00000010830
nannospalax_galili ENSNGAG00000012731
nannospalax_galili ENSNGAG00000015914
jaculus_jaculus ENSJJAG00000015641
nothoprocta_perdicaria ENSNPEG00000012782
nothoprocta_perdicaria ENSNPEG00000012786
bison_bison_bison ENSBBBG00000013784
bos_mutus ENSBMUG00000016978
ursus_americanus ENSUAMG00000023244
dipodomys_ordii ENSDORG00000027267
dipodomys_ordii ENSDORG00000028249
jaculus_jaculus ENSJJAG00000020415
octodon_degus ENSODEG00000009918
tupaia_belangeri ENSTBEG00000016869
echinops_telfairi ENSETEG00000011070
xenopus_tropicalis ENSXETG00000013498
latimeria_chalumnae ENSLACG00000009431
xenopus_tropicalis ENSXETG00000025367
danio_rerio ENSDARG00000094896
gadus_morhua ENSGMOG00000005009
gadus_morhua ENSGMOG00000004992
gasterosteus_aculeatus ENSGACG00000003889
gasterosteus_aculeatus ENSGACG00000003891
tetraodon_nigroviridis ENSTNIG00000012778
tetraodon_nigroviridis ENSTNIG00000012779
takifugu_rubripes ENSTRUG00000025359
amphiprion_percula ENSAPEG00000016186
amphiprion_percula ENSAPEG00000016208
amphiprion_ocellaris ENSAOCG00000000289
stegastes_partitus ENSSPAG00000001152
pundamilia_nyererei ENSPNYG00000006806
haplochromis_burtoni ENSHBUG00000014744
neolamprologus_brichardi ENSNBRG00000016686
astatotilapia_calliptera ENSACLG00000027629
maylandia_zebra ENSMZEG00005022100
oreochromis_niloticus ENSONIG00000005941
amphilophus_citrinellus ENSACIG00000018229
cyprinodon_variegatus ENSCVAG00000007670
fundulus_heteroclitus ENSFHEG00000016130
poecilia_latipinna ENSPLAG00000000169
poecilia_formosa ENSPFOG00000015364
poecilia_reticulata ENSPREG00000008993
gambusia_affinis ENSGAFG00000003299
poecilia_mexicana ENSPMEG00000000271
xiphophorus_couchianus ENSXCOG00000011490
xiphophorus_couchianus ENSXCOG00000011491
xiphophorus_maculatus ENSXMAG00000002488
kryptolebias_marmoratus ENSKMAG00000012618
oryzias_latipes_asm223467v1 ENSORLG00000010456
oryzias_latipes_asm223471v1 ENSORLG00020010921
oryzias_latipes_asm223469v1 ENSORLG00015010619
oryzias_melastigma ENSOMEG00000004361
periophthalmus_magnuspinnatus ENSPMGG00000001873
cynoglossus_semilaevis ENSCSEG00000000974
acanthochromis_polyacanthus ENSAPOG00000011836
acanthochromis_polyacanthus ENSAPOG00000001010
seriola_dumerili ENSSDUG00000006739
seriola_lalandi_dorsalis ENSSLDG00000021965
scophthalmus_maximus ENSSMAG00000010943
mastacembelus_armatus ENSMAMG00000003808
monopterus_albus ENSMALG00000008639
anabas_testudineus ENSATEG00000005820
labrus_bergylta ENSLBEG00000009035
mola_mola ENSMMOG00000004438
periophthalmus_magnuspinnatus ENSPMGG00000001867
cynoglossus_semilaevis ENSCSEG00000000979
hippocampus_comes ENSHCOG00000011869
esox_lucius ENSELUG00000006088
pygocentrus_nattereri ENSPNAG00000017766
astyanax_mexicanus ENSAMXG00000002097
ictalurus_punctatus ENSIPUG00000011670
danio_rerio ENSDARG00000068562
scleropages_formosus ENSSFOG00015002921
scleropages_formosus ENSSFOG00015002931
paramormyrops_kingsleyae ENSPKIG00000020938
lepisosteus_oculatus ENSLOCG00000012490
eptatretus_burgeri ENSEBUG00000014062
petromyzon_marinus ENSPMAG00000001358
