takifugu_rubripes ENSTRUG00000022411
mola_mola ENSMMOG00000015692
labrus_bergylta ENSLBEG00000000610
mola_mola ENSMMOG00000017563
gasterosteus_aculeatus ENSGACG00000011544
monopterus_albus ENSMALG00000021700
mastacembelus_armatus ENSMAMG00000005222
anabas_testudineus ENSATEG00000020660
scophthalmus_maximus ENSSMAG00000007866
cynoglossus_semilaevis ENSCSEG00000014002
seriola_dumerili ENSSDUG00000017447
seriola_lalandi_dorsalis ENSSLDG00000021742
amphiprion_ocellaris ENSAOCG00000018129
amphiprion_percula ENSAPEG00000008686
acanthochromis_polyacanthus ENSAPOG00000009713
stegastes_partitus ENSSPAG00000014988
poecilia_latipinna ENSPLAG00000012576
poecilia_formosa ENSPFOG00000020589
poecilia_mexicana ENSPMEG00000006784
poecilia_reticulata ENSPREG00000018657
xiphophorus_maculatus ENSXMAG00000020253
xiphophorus_couchianus ENSXCOG00000020555
gambusia_affinis ENSGAFG00000021783
cyprinodon_variegatus ENSCVAG00000005646
fundulus_heteroclitus ENSFHEG00000009204
kryptolebias_marmoratus ENSKMAG00000002972
neolamprologus_brichardi ENSNBRG00000005213
neolamprologus_brichardi ENSNBRG00000002721
maylandia_zebra ENSMZEG00005017782
astatotilapia_calliptera ENSACLG00000027803
pundamilia_nyererei ENSPNYG00000014416
haplochromis_burtoni ENSHBUG00000013156
oreochromis_niloticus ENSONIG00000014626
amphilophus_citrinellus ENSACIG00000000086
hippocampus_comes ENSHCOG00000010361
periophthalmus_magnuspinnatus ENSPMGG00000024107
periophthalmus_magnuspinnatus ENSPMGG00000015019
periophthalmus_magnuspinnatus ENSPMGG00000015020
gadus_morhua ENSGMOG00000017771
esox_lucius ENSELUG00000003945
pygocentrus_nattereri ENSPNAG00000029453
astyanax_mexicanus ENSAMXG00000037147
ictalurus_punctatus ENSIPUG00000003999
danio_rerio ENSDARG00000097155
lepisosteus_oculatus ENSLOCG00000017961
pogona_vitticeps ENSPVIG00000011090
pogona_vitticeps ENSPVIG00000009908
salvator_merianae ENSSMRG00000021523
gopherus_agassizii ENSGAGG00000016513
chelonoidis_abingdonii ENSCABG00000010133
chrysemys_picta_bellii ENSCPBG00000024476
pelodiscus_sinensis ENSPSIG00000004555
apteryx_rowi ENSARWG00000014014
apteryx_haastii ENSAHAG00000002511
dromaius_novaehollandiae ENSDNVG00000016081
gallus_gallus ENSGALG00000045045
numida_meleagris ENSNMEG00000009860
coturnix_japonica ENSCJPG00005021145
anser_brachyrhynchus ENSABRG00000005831
lonchura_striata_domestica ENSLSDG00000010117
parus_major ENSPMJG00000011999
junco_hyemalis ENSJHYG00000016535
calidris_pygmaea ENSCPGG00000008102
notechis_scutatus ENSNSUG00000020256
oryctolagus_cuniculus ENSOCUG00000014933
ochotona_princeps ENSOPRG00000001568
dipodomys_ordii ENSDORG00000006219
prolemur_simus ENSPSMG00000011120
otolemur_garnettii ENSOGAG00000009475
homo_sapiens ENSG00000183208
homo_sapiens ENSG00000284626
pan_paniscus ENSPPAG00000003278
pan_troglodytes ENSPTRG00000023568
gorilla_gorilla ENSGGOG00000004806
nomascus_leucogenys ENSNLEG00000018884
macaca_fascicularis ENSMFAG00000023109
macaca_mulatta ENSMMUG00000029504
macaca_nemestrina ENSMNEG00000025389
mandrillus_leucophaeus ENSMLEG00000028057
theropithecus_gelada ENSTGEG00000006611
papio_anubis ENSPANG00000007726
chlorocebus_sabaeus ENSCSAG00000000367
rhinopithecus_bieti ENSRBIG00000030785
rhinopithecus_roxellana ENSRROG00000018357
colobus_angolensis_palliatus ENSCANG00000010626
piliocolobus_tephrosceles ENSPTEG00000036103
aotus_nancymaae ENSANAG00000028661
callithrix_jacchus ENSCJAG00000009511
cricetulus_griseus_crigri-picr ENSCGRG00015001977
cricetulus_griseus_crigri_1.0 ENSCGRG00000000116
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012639
mesocricetus_auratus ENSMAUG00000017397
microtus_ochrogaster ENSMOCG00000013296
peromyscus_maniculatus_bairdii ENSPEMG00000000001
mus_spicilegus ENSMSIG00000017606
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030998
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000050973
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029896
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013118
meriones_unguiculatus ENSMUGG00000009991
meriones_unguiculatus ENSMUGG00000009849
nannospalax_galili ENSNGAG00000015420
jaculus_jaculus ENSJJAG00000006994
castor_canadensis ENSCCNG00000015367
spermophilus_dauricus ENSSDAG00000003070
ictidomys_tridecemlineatus ENSSTOG00000010022
urocitellus_parryii ENSUPAG00010015606
marmota_marmota_marmota ENSMMMG00000019684
octodon_degus ENSODEG00000020367
cavia_porcellus ENSCPOG00000024009
chinchilla_lanigera ENSCLAG00000007785
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009091
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021310
fukomys_damarensis ENSFDAG00000011845
tupaia_belangeri ENSTBEG00000017276
ovis_aries ENSOARG00000017451
capra_hircus ENSCHIG00000009003
bos_taurus ENSBTAG00000005174
bos_mutus ENSBMUG00000007210
bison_bison_bison ENSBBBG00000024284
sus_scrofa ENSSSCG00000001859
equus_asinus_asinus ENSEASG00005006492
equus_caballus ENSECAG00000004439
pteropus_vampyrus ENSPVAG00000011816
myotis_lucifugus ENSMLUG00000015886
ailuropoda_melanoleuca ENSAMEG00000018961
ursus_americanus ENSUAMG00000019664
neovison_vison ENSNVIG00000017169
mustela_putorius_furo ENSMPUG00000015731
canis_lupus_dingo ENSCAFG00020016372
canis_lupus_familiaris ENSCAFG00000023738
vulpes_vulpes ENSVVUG00000006616
felis_catus ENSFCAG00000005271
panthera_pardus ENSPPRG00000020630
procavia_capensis ENSPCAG00000009932
echinops_telfairi ENSETEG00000008767
loxodonta_africana ENSLAFG00000022790
dasypus_novemcinctus ENSDNOG00000008662
sarcophilus_harrisii ENSSHAG00000011102
phascolarctos_cinereus ENSPCIG00000006527
ornithorhynchus_anatinus ENSOANG00000009153
xenopus_tropicalis ENSXETG00000012962
latimeria_chalumnae ENSLACG00000016538
eptatretus_burgeri ENSEBUG00000015921
ciona_intestinalis ENSCING00000010133
ciona_savignyi ENSCSAVG00000006543
ciona_intestinalis ENSCING00000022901
caenorhabditis_elegans_strain_n2 WBGene00015678
drosophila_melanogaster FBgn0035999
