ciona_savignyi ENSCSAVG00000001980
ciona_intestinalis ENSCING00000006964
calidris_pygmaea ENSCPGG00000015472
calidris_pugnax ENSCPUG00000014323
manacus_vitellinus ENSMVIG00005005153
anser_brachyrhynchus ENSABRG00000000517
anas_platyrhynchos_platyrhynchos ENSAPLG00000022580
gallus_gallus ENSGALG00000025774
coturnix_japonica ENSCJPG00005019373
numida_meleagris ENSNMEG00000005393
apteryx_rowi ENSARWG00000000720
apteryx_haastii ENSAHAG00000013791
apteryx_owenii ENSAOWG00000009780
dromaius_novaehollandiae ENSDNVG00000003460
parus_major ENSPMJG00000001429
junco_hyemalis ENSJHYG00000007493
lepidothrix_coronata ENSLCOG00000001582
melopsittacus_undulatus ENSMUNG00000016355
nothoprocta_perdicaria ENSNPEG00000010694
crocodylus_porosus ENSCPRG00005007216
gopherus_agassizii ENSGAGG00000021652
chelonoidis_abingdonii ENSCABG00000002731
chrysemys_picta_bellii ENSCPBG00000027352
pogona_vitticeps ENSPVIG00000016460
anolis_carolinensis ENSACAG00000006521
notechis_scutatus ENSNSUG00000007449
salvator_merianae ENSSMRG00000021844
pteropus_vampyrus ENSPVAG00000015521
myotis_lucifugus ENSMLUG00000008433
sorex_araneus ENSSARG00000008539
equus_asinus_asinus ENSEASG00005000585
equus_caballus ENSECAG00000012423
tursiops_truncatus ENSTTRG00000012244
vicugna_pacos ENSVPAG00000010121
sus_scrofa ENSSSCG00000017533
capra_hircus ENSCHIG00000025836
ovis_aries ENSOARG00000007134
bos_taurus ENSBTAG00000009979
bos_mutus ENSBMUG00000000885
ursus_americanus ENSUAMG00000008866
ailuropoda_melanoleuca ENSAMEG00000004941
neovison_vison ENSNVIG00000006024
mustela_putorius_furo ENSMPUG00000015309
canis_lupus_familiaris ENSCAFG00000016843
canis_lupus_dingo ENSCAFG00020023293
vulpes_vulpes ENSVVUG00000003328
panthera_pardus ENSPPRG00000020926
panthera_tigris_altaica ENSPTIG00000015306
felis_catus ENSFCAG00000045039
ochotona_princeps ENSOPRG00000000389
oryctolagus_cuniculus ENSOCUG00000024951
octodon_degus ENSODEG00000017153
cavia_porcellus ENSCPOG00000035468
chinchilla_lanigera ENSCLAG00000015271
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010090
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016296
castor_canadensis ENSCCNG00000009035
dipodomys_ordii ENSDORG00000007897
spermophilus_dauricus ENSSDAG00000012613
urocitellus_parryii ENSUPAG00010006336
ictidomys_tridecemlineatus ENSSTOG00000023586
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075588
mus_spicilegus ENSMSIG00000018769
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017877
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017031
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018161
rattus_norvegicus ENSRNOG00000008365
meriones_unguiculatus ENSMUGG00000022244
peromyscus_maniculatus_bairdii ENSPEMG00000029510
microtus_ochrogaster ENSMOCG00000014846
cricetulus_griseus_crigri-picr ENSCGRG00015020012
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017587
cricetulus_griseus_crigri_1.0 ENSCGRG00000007994
mesocricetus_auratus ENSMAUG00000021979
nannospalax_galili ENSNGAG00000019089
jaculus_jaculus ENSJJAG00000009465
tupaia_belangeri ENSTBEG00000015126
pan_paniscus ENSPPAG00000027417
pan_troglodytes ENSPTRG00000009352
homo_sapiens ENSG00000173917
gorilla_gorilla ENSGGOG00000009910
pongo_abelii ENSPPYG00000008895
nomascus_leucogenys ENSNLEG00000002566
mandrillus_leucophaeus ENSMLEG00000031955
papio_anubis ENSPANG00000034765
colobus_angolensis_palliatus ENSCANG00000032513
rhinopithecus_bieti ENSRBIG00000029105
rhinopithecus_roxellana ENSRROG00000044849
piliocolobus_tephrosceles ENSPTEG00000032478
theropithecus_gelada ENSTGEG00000000750
cercocebus_atys ENSCATG00000035238
macaca_fascicularis ENSMFAG00000034146
macaca_nemestrina ENSMNEG00000043416
chlorocebus_sabaeus ENSCSAG00000002536
saimiri_boliviensis_boliviensis ENSSBOG00000025070
callithrix_jacchus ENSCJAG00000007494
cebus_capucinus_imitator ENSCCAG00000024035
aotus_nancymaae ENSANAG00000023626
carlito_syrichta ENSTSYG00000004903
propithecus_coquereli ENSPCOG00000017380
microcebus_murinus ENSMICG00000038222
prolemur_simus ENSPSMG00000020176
otolemur_garnettii ENSOGAG00000029280
loxodonta_africana ENSLAFG00000030161
procavia_capensis ENSPCAG00000007667
dasypus_novemcinctus ENSDNOG00000047374
bison_bison_bison ENSBBBG00000021598
phascolarctos_cinereus ENSPCIG00000000295
notamacropus_eugenii ENSMEUG00000003516
sarcophilus_harrisii ENSSHAG00000012232
monodelphis_domestica ENSMODG00000012347
ornithorhynchus_anatinus ENSOANG00000004722
xenopus_tropicalis ENSXETG00000027353
latimeria_chalumnae ENSLACG00000014790
