takifugu_rubripes ENSTRUG00000008435
tetraodon_nigroviridis ENSTNIG00000000258
oryzias_latipes_asm223467v1 ENSORLG00000022820
oryzias_latipes_asm223469v1 ENSORLG00015018557
oryzias_melastigma ENSOMEG00000001833
hippocampus_comes ENSHCOG00000011795
cynoglossus_semilaevis ENSCSEG00000004884
monopterus_albus ENSMALG00000003324
mastacembelus_armatus ENSMAMG00000017996
anabas_testudineus ENSATEG00000021977
seriola_lalandi_dorsalis ENSSLDG00000006505
seriola_dumerili ENSSDUG00000004351
scophthalmus_maximus ENSSMAG00000004613
xiphophorus_couchianus ENSXCOG00000019086
xiphophorus_maculatus ENSXMAG00000015744
gambusia_affinis ENSGAFG00000005882
poecilia_formosa ENSPFOG00000003549
poecilia_latipinna ENSPLAG00000021528
poecilia_mexicana ENSPMEG00000010139
poecilia_reticulata ENSPREG00000017754
fundulus_heteroclitus ENSFHEG00000006131
cyprinodon_variegatus ENSCVAG00000016498
kryptolebias_marmoratus ENSKMAG00000017352
astatotilapia_calliptera ENSACLG00000001191
maylandia_zebra ENSMZEG00005021834
haplochromis_burtoni ENSHBUG00000014427
pundamilia_nyererei ENSPNYG00000016128
neolamprologus_brichardi ENSNBRG00000010776
oreochromis_niloticus ENSONIG00000015739
amphilophus_citrinellus ENSACIG00000002424
amphiprion_ocellaris ENSAOCG00000007316
amphiprion_percula ENSAPEG00000011827
acanthochromis_polyacanthus ENSAPOG00000005116
stegastes_partitus ENSSPAG00000002817
mola_mola ENSMMOG00000015697
labrus_bergylta ENSLBEG00000024211
periophthalmus_magnuspinnatus ENSPMGG00000020276
periophthalmus_magnuspinnatus ENSPMGG00000020278
esox_lucius ENSELUG00000021445
pygocentrus_nattereri ENSPNAG00000012015
astyanax_mexicanus ENSAMXG00000025061
ictalurus_punctatus ENSIPUG00000020830
danio_rerio ENSDARG00000014039
paramormyrops_kingsleyae ENSPKIG00000014531
scleropages_formosus ENSSFOG00015016120
lepisosteus_oculatus ENSLOCG00000017206
calidris_pygmaea ENSCPGG00000006558
calidris_pugnax ENSCPUG00000004583
melopsittacus_undulatus ENSMUNG00000010625
zonotrichia_albicollis ENSZALG00000004107
junco_hyemalis ENSJHYG00000018341
serinus_canaria ENSSCAG00000013836
lonchura_striata_domestica ENSLSDG00000014438
taeniopygia_guttata ENSTGUG00000013172
ficedula_albicollis ENSFALG00000001690
cyanistes_caeruleus ENSCCEG00000010779
parus_major ENSPMJG00000012942
lepidothrix_coronata ENSLCOG00000010046
gallus_gallus ENSGALG00000016492
meleagris_gallopavo ENSMGAG00000014046
coturnix_japonica ENSCJPG00005011633
numida_meleagris ENSNMEG00000006575
anas_platyrhynchos_platyrhynchos ENSAPLG00000017833
apteryx_owenii ENSAOWG00000013256
apteryx_haastii ENSAHAG00000017004
apteryx_rowi ENSARWG00000014348
dromaius_novaehollandiae ENSDNVG00000007893
nothoprocta_perdicaria ENSNPEG00000009081
crocodylus_porosus ENSCPRG00005004718
chelonoidis_abingdonii ENSCABG00000012111
gopherus_agassizii ENSGAGG00000000647
chrysemys_picta_bellii ENSCPBG00000020009
pogona_vitticeps ENSPVIG00000002754
anolis_carolinensis ENSACAG00000010836
notechis_scutatus ENSNSUG00000000737
salvator_merianae ENSSMRG00000004493
