scophthalmus_maximus ENSSMAG00000001456
ictalurus_punctatus ENSIPUG00000016393
lepisosteus_oculatus ENSLOCG00000005417
seriola_lalandi_dorsalis ENSSLDG00000010472
esox_lucius ENSELUG00000021626
scleropages_formosus ENSSFOG00015014811
cynoglossus_semilaevis ENSCSEG00000013119
periophthalmus_magnuspinnatus ENSPMGG00000003890
mola_mola ENSMMOG00000005465
oryzias_melastigma ENSOMEG00000018649
cyprinodon_variegatus ENSCVAG00000020951
haplochromis_burtoni ENSHBUG00000009714
astatotilapia_calliptera ENSACLG00000013257
pundamilia_nyererei ENSPNYG00000005147
stegastes_partitus ENSSPAG00000007571
nomascus_leucogenys ENSNLEG00000029962
canis_lupus_dingo ENSCAFG00020018176
microtus_ochrogaster ENSMOCG00000004967
bos_mutus ENSBMUG00000011614
rhinopithecus_bieti ENSRBIG00000029608
colobus_angolensis_palliatus ENSCANG00000025005
macaca_mulatta ENSMMUG00000031424
macaca_fascicularis ENSMFAG00000005944
mandrillus_leucophaeus ENSMLEG00000024160
theropithecus_gelada ENSTGEG00000012457
bos_taurus ENSBTAG00000050645
bison_bison_bison ENSBBBG00000024477
bison_bison_bison ENSBBBG00000017451
ovis_aries ENSOARG00000014889
rattus_norvegicus ENSRNOG00000029627
rattus_norvegicus ENSRNOG00000059138
saimiri_boliviensis_boliviensis ENSSBOG00000017033
saimiri_boliviensis_boliviensis ENSSBOG00000012560
propithecus_coquereli ENSPCOG00000003035
rattus_norvegicus ENSRNOG00000029843
jaculus_jaculus ENSJJAG00000021722
cavia_aperea ENSCAPG00000007084
cavia_porcellus ENSCPOG00000031828
octodon_degus ENSODEG00000016724
octodon_degus ENSODEG00000017288
ursus_americanus ENSUAMG00000026304
vulpes_vulpes ENSVVUG00000028757
equus_asinus_asinus ENSEASG00005016365
sus_scrofa ENSSSCG00000016571
chinchilla_lanigera ENSCLAG00000015938
macaca_nemestrina ENSMNEG00000015556
dasypus_novemcinctus ENSDNOG00000040652
echinops_telfairi ENSETEG00000003394
phascolarctos_cinereus ENSPCIG00000011576
notamacropus_eugenii ENSMEUG00000014171
sarcophilus_harrisii ENSSHAG00000011200
ornithorhynchus_anatinus ENSOANG00000005502
vulpes_vulpes ENSVVUG00000011323
canis_lupus_dingo ENSCAFG00020025495
ailuropoda_melanoleuca ENSAMEG00000019108
sus_scrofa ENSSSCG00000038645
sus_scrofa ENSSSCG00000033077
jaculus_jaculus ENSJJAG00000002630
nannospalax_galili ENSNGAG00000007342
felis_catus ENSFCAG00000044178
sphenodon_punctatus ENSSPUG00000012860
macaca_mulatta ENSMMUG00000047234
cebus_capucinus_imitator ENSCCAG00000015750
rattus_norvegicus ENSRNOG00000030426
rattus_norvegicus ENSRNOG00000031205
bos_mutus ENSBMUG00000007202
bison_bison_bison ENSBBBG00000005060
dasypus_novemcinctus ENSDNOG00000049808
canis_lupus_dingo ENSCAFG00020026662
bos_taurus ENSBTAG00000002741
bos_mutus ENSBMUG00000026859
bos_taurus ENSBTAG00000053639
bison_bison_bison ENSBBBG00000021513
capra_hircus ENSCHIG00000020178
neovison_vison ENSNVIG00000008402
ursus_maritimus ENSUMAG00000016130
ursus_americanus ENSUAMG00000002243
mustela_putorius_furo ENSMPUG00000018792
sus_scrofa ENSSSCG00000006973
