loxodonta_africana ENSLAFG00000006275
procavia_capensis ENSPCAG00000005954
echinops_telfairi ENSETEG00000016250
dasypus_novemcinctus ENSDNOG00000036531
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038587
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015886
mus_spicilegus ENSMSIG00000029068
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015081
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023700
rattus_norvegicus ENSRNOG00000019549
meriones_unguiculatus ENSMUGG00000019858
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022879
cricetulus_griseus_crigri-picr ENSCGRG00015009550
cricetulus_griseus_crigri_1.0 ENSCGRG00000003559
mesocricetus_auratus ENSMAUG00000020409
microtus_ochrogaster ENSMOCG00000019373
peromyscus_maniculatus_bairdii ENSPEMG00000028722
nannospalax_galili ENSNGAG00000001974
jaculus_jaculus ENSJJAG00000021521
castor_canadensis ENSCCNG00000025611
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008686
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017451
fukomys_damarensis ENSFDAG00000005814
cavia_porcellus ENSCPOG00000005547
chinchilla_lanigera ENSCLAG00000003496
marmota_marmota_marmota ENSMMMG00000003251
spermophilus_dauricus ENSSDAG00000004726
ictidomys_tridecemlineatus ENSSTOG00000029201
urocitellus_parryii ENSUPAG00010013348
oryctolagus_cuniculus ENSOCUG00000002673
tupaia_belangeri ENSTBEG00000010342
pan_troglodytes ENSPTRG00000018711
pan_paniscus ENSPPAG00000027286
homo_sapiens ENSG00000131016
gorilla_gorilla ENSGGOG00000024737
pongo_abelii ENSPPYG00000017106
nomascus_leucogenys ENSNLEG00000015379
cercocebus_atys ENSCATG00000029672
mandrillus_leucophaeus ENSMLEG00000040090
papio_anubis ENSPANG00000018393
theropithecus_gelada ENSTGEG00000026827
macaca_fascicularis ENSMFAG00000039897
macaca_mulatta ENSMMUG00000023265
macaca_nemestrina ENSMNEG00000037368
chlorocebus_sabaeus ENSCSAG00000014270
piliocolobus_tephrosceles ENSPTEG00000035253
colobus_angolensis_palliatus ENSCANG00000025436
rhinopithecus_bieti ENSRBIG00000017303
rhinopithecus_roxellana ENSRROG00000038530
saimiri_boliviensis_boliviensis ENSSBOG00000029667
cebus_capucinus_imitator ENSCCAG00000030534
callithrix_jacchus ENSCJAG00000013402
aotus_nancymaae ENSANAG00000033578
carlito_syrichta ENSTSYG00000036793
prolemur_simus ENSPSMG00000020300
propithecus_coquereli ENSPCOG00000016860
microcebus_murinus ENSMICG00000034625
otolemur_garnettii ENSOGAG00000011277
bos_mutus ENSBMUG00000022883
bos_taurus ENSBTAG00000014788
bison_bison_bison ENSBBBG00000008737
capra_hircus ENSCHIG00000013493
ovis_aries ENSOARG00000003112
tursiops_truncatus ENSTTRG00000014182
sus_scrofa ENSSSCG00000031733
vicugna_pacos ENSVPAG00000003040
equus_asinus_asinus ENSEASG00005018740
equus_caballus ENSECAG00000022166
ursus_americanus ENSUAMG00000023084
ursus_maritimus ENSUMAG00000002250
ailuropoda_melanoleuca ENSAMEG00000011101
mustela_putorius_furo ENSMPUG00000010439
neovison_vison ENSNVIG00000006843
canis_lupus_familiaris ENSCAFG00000000419
canis_lupus_dingo ENSCAFG00020014695
vulpes_vulpes ENSVVUG00000006099
panthera_pardus ENSPPRG00000009132
panthera_tigris_altaica ENSPTIG00000011299
pteropus_vampyrus ENSPVAG00000013190
myotis_lucifugus ENSMLUG00000001303
phascolarctos_cinereus ENSPCIG00000000275
sarcophilus_harrisii ENSSHAG00000012930
monodelphis_domestica ENSMODG00000016759
ornithorhynchus_anatinus ENSOANG00000003324
dromaius_novaehollandiae ENSDNVG00000005739
nothoprocta_perdicaria ENSNPEG00000015574
apteryx_owenii ENSAOWG00000004829
apteryx_rowi ENSARWG00000002316
apteryx_haastii ENSAHAG00000011748
zonotrichia_albicollis ENSZALG00000010711
junco_hyemalis ENSJHYG00000009692
serinus_canaria ENSSCAG00000011615
ficedula_albicollis ENSFALG00000012244
parus_major ENSPMJG00000009097
cyanistes_caeruleus ENSCCEG00000013080
taeniopygia_guttata ENSTGUG00000011284
lonchura_striata_domestica ENSLSDG00000014483
lepidothrix_coronata ENSLCOG00000013197
manacus_vitellinus ENSMVIG00005016472
calidris_pygmaea ENSCPGG00000019046
calidris_pugnax ENSCPUG00000014364
anser_brachyrhynchus ENSABRG00000008911
anas_platyrhynchos_platyrhynchos ENSAPLG00000020224
coturnix_japonica ENSCJPG00005007509
gallus_gallus ENSGALG00000036240
meleagris_gallopavo ENSMGAG00000012673
numida_meleagris ENSNMEG00000021566
melopsittacus_undulatus ENSMUNG00000005592
crocodylus_porosus ENSCPRG00005018202
gopherus_agassizii ENSGAGG00000007516
