chelonoidis_abingdonii ENSCABG00000002875
gopherus_agassizii ENSGAGG00000003942
chrysemys_picta_bellii ENSCPBG00000025421
pelodiscus_sinensis ENSPSIG00000015325
crocodylus_porosus ENSCPRG00005013608
salvator_merianae ENSSMRG00000000726
pogona_vitticeps ENSPVIG00000023455
sphenodon_punctatus ENSSPUG00000004051
myotis_lucifugus ENSMLUG00000001920
erinaceus_europaeus ENSEEUG00000004498
tupaia_belangeri ENSTBEG00000012150
castor_canadensis ENSCCNG00000016812
loxodonta_africana ENSLAFG00000015005
procavia_capensis ENSPCAG00000013155
otolemur_garnettii ENSOGAG00000006892
ochotona_princeps ENSOPRG00000017194
homo_sapiens ENSG00000196420
gorilla_gorilla ENSGGOG00000007241
pan_troglodytes ENSPTRG00000001352
pan_paniscus ENSPPAG00000030014
pongo_abelii ENSPPYG00000000809
nomascus_leucogenys ENSNLEG00000010401
macaca_mulatta ENSMMUG00000010980
macaca_nemestrina ENSMNEG00000032743
macaca_fascicularis ENSMFAG00000046115
mandrillus_leucophaeus ENSMLEG00000032504
theropithecus_gelada ENSTGEG00000018799
papio_anubis ENSPANG00000017622
cercocebus_atys ENSCATG00000043698
chlorocebus_sabaeus ENSCSAG00000001852
rhinopithecus_roxellana ENSRROG00000035349
rhinopithecus_bieti ENSRBIG00000035603
colobus_angolensis_palliatus ENSCANG00000041498
piliocolobus_tephrosceles ENSPTEG00000036422
cebus_capucinus_imitator ENSCCAG00000034706
callithrix_jacchus ENSCJAG00000046945
saimiri_boliviensis_boliviensis ENSSBOG00000033695
aotus_nancymaae ENSANAG00000003066
carlito_syrichta ENSTSYG00000002003
propithecus_coquereli ENSPCOG00000022069
microcebus_murinus ENSMICG00000013681
prolemur_simus ENSPSMG00000020646
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026191
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025248
mus_spicilegus ENSMSIG00000001452
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000001023
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026692
rattus_norvegicus ENSRNOG00000011748
meriones_unguiculatus ENSMUGG00000024411
peromyscus_maniculatus_bairdii ENSPEMG00000028446
microtus_ochrogaster ENSMOCG00000002629
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016080
cricetulus_griseus_crigri_1.0 ENSCGRG00000016973
mesocricetus_auratus ENSMAUG00000019464
nannospalax_galili ENSNGAG00000018145
jaculus_jaculus ENSJJAG00000018443
dipodomys_ordii ENSDORG00000023307
chinchilla_lanigera ENSCLAG00000005665
octodon_degus ENSODEG00000014013
cavia_porcellus ENSCPOG00000039473
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013763
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018646
fukomys_damarensis ENSFDAG00000016327
ictidomys_tridecemlineatus ENSSTOG00000001352
urocitellus_parryii ENSUPAG00010015710
marmota_marmota_marmota ENSMMMG00000018105
spermophilus_dauricus ENSSDAG00000002579
oryctolagus_cuniculus ENSOCUG00000008640
bos_taurus ENSBTAG00000000644
bos_mutus ENSBMUG00000026787
bison_bison_bison ENSBBBG00000012945
ovis_aries ENSOARG00000000623
capra_hircus ENSCHIG00000025911
sus_scrofa ENSSSCG00000006577
tursiops_truncatus ENSTTRG00000000808
ursus_americanus ENSUAMG00000003589
ursus_maritimus ENSUMAG00000020710
ailuropoda_melanoleuca ENSAMEG00000012219
neovison_vison ENSNVIG00000014893
mustela_putorius_furo ENSMPUG00000008351
canis_lupus_dingo ENSCAFG00020010354
canis_lupus_familiaris ENSCAFG00000017552
vulpes_vulpes ENSVVUG00000028245
panthera_tigris_altaica ENSPTIG00000021316
panthera_pardus ENSPPRG00000003771
felis_catus ENSFCAG00000014063
pteropus_vampyrus ENSPVAG00000006930
equus_asinus_asinus ENSEASG00005000958
equus_caballus ENSECAG00000008238
echinops_telfairi ENSETEG00000008728
dasypus_novemcinctus ENSDNOG00000035603
choloepus_hoffmanni ENSCHOG00000009637
phascolarctos_cinereus ENSPCIG00000029373
sarcophilus_harrisii ENSSHAG00000009137
