anser_brachyrhynchus ENSABRG00000002171
anas_platyrhynchos_platyrhynchos ENSAPLG00000013482
meleagris_gallopavo ENSMGAG00000002704
coturnix_japonica ENSCJPG00005008755
gallus_gallus ENSGALG00000001698
numida_meleagris ENSNMEG00000017886
manacus_vitellinus ENSMVIG00005010085
lepidothrix_coronata ENSLCOG00000007997
ficedula_albicollis ENSFALG00000013536
taeniopygia_guttata ENSTGUG00000001457
lonchura_striata_domestica ENSLSDG00000007800
serinus_canaria ENSSCAG00000010628
parus_major ENSPMJG00000014519
cyanistes_caeruleus ENSCCEG00000019066
zonotrichia_albicollis ENSZALG00000009479
junco_hyemalis ENSJHYG00000008623
melopsittacus_undulatus ENSMUNG00000011758
calidris_pygmaea ENSCPGG00000003557
calidris_pugnax ENSCPUG00000007702
apteryx_haastii ENSAHAG00000016119
apteryx_owenii ENSAOWG00000004905
apteryx_rowi ENSARWG00000001421
dromaius_novaehollandiae ENSDNVG00000002975
nothoprocta_perdicaria ENSNPEG00000002909
crocodylus_porosus ENSCPRG00005006943
gopherus_agassizii ENSGAGG00000013371
chelonoidis_abingdonii ENSCABG00000011987
chrysemys_picta_bellii ENSCPBG00000008120
pelodiscus_sinensis ENSPSIG00000016886
anolis_carolinensis ENSACAG00000014898
pogona_vitticeps ENSPVIG00000013557
notechis_scutatus ENSNSUG00000010008
notechis_scutatus ENSNSUG00000002605
salvator_merianae ENSSMRG00000003623
sphenodon_punctatus ENSSPUG00000006599
phascolarctos_cinereus ENSPCIG00000003812
notamacropus_eugenii ENSMEUG00000002791
sarcophilus_harrisii ENSSHAG00000004367
monodelphis_domestica ENSMODG00000007727
dasypus_novemcinctus ENSDNOG00000044712
choloepus_hoffmanni ENSCHOG00000010652
rhinopithecus_roxellana ENSRROG00000043500
rhinopithecus_bieti ENSRBIG00000027738
colobus_angolensis_palliatus ENSCANG00000043314
piliocolobus_tephrosceles ENSPTEG00000009273
theropithecus_gelada ENSTGEG00000009684
papio_anubis ENSPANG00000003019
cercocebus_atys ENSCATG00000041358
mandrillus_leucophaeus ENSMLEG00000042102
macaca_fascicularis ENSMFAG00000045791
macaca_mulatta ENSMMUG00000007296
macaca_nemestrina ENSMNEG00000039407
chlorocebus_sabaeus ENSCSAG00000010329
homo_sapiens ENSG00000022355
gorilla_gorilla ENSGGOG00000000791
pan_troglodytes ENSPTRG00000017499
