calidris_pygmaea ENSCPGG00000006079
calidris_pugnax ENSCPUG00000018260
melopsittacus_undulatus ENSMUNG00000005834
zonotrichia_albicollis ENSZALG00000011991
junco_hyemalis ENSJHYG00000006947
parus_major ENSPMJG00000001461
lepidothrix_coronata ENSLCOG00000006396
anser_brachyrhynchus ENSABRG00000000370
anas_platyrhynchos_platyrhynchos ENSAPLG00000020180
numida_meleagris ENSNMEG00000006173
gallus_gallus ENSGALG00000032318
apteryx_rowi ENSARWG00000007729
apteryx_haastii ENSAHAG00000003845
apteryx_owenii ENSAOWG00000019167
