notamacropus_eugenii ENSMEUG00000002793
phascolarctos_cinereus ENSPCIG00000030853
monodelphis_domestica ENSMODG00000012530
ornithorhynchus_anatinus ENSOANG00000009884
loxodonta_africana ENSLAFG00000000598
procavia_capensis ENSPCAG00000001412
echinops_telfairi ENSETEG00000016668
capra_hircus ENSCHIG00000016136
ovis_aries ENSOARG00000011100
bos_mutus ENSBMUG00000003068
bos_taurus ENSBTAG00000019550
bison_bison_bison ENSBBBG00000004861
vicugna_pacos ENSVPAG00000010396
tursiops_truncatus ENSTTRG00000010838
sus_scrofa ENSSSCG00000005376
equus_asinus_asinus ENSEASG00005022824
equus_caballus ENSECAG00000000744
pteropus_vampyrus ENSPVAG00000006581
myotis_lucifugus ENSMLUG00000004864
ursus_americanus ENSUAMG00000000360
ursus_maritimus ENSUMAG00000012423
ailuropoda_melanoleuca ENSAMEG00000004579
neovison_vison ENSNVIG00000015232
mustela_putorius_furo ENSMPUG00000006464
canis_lupus_dingo ENSCAFG00020018586
canis_lupus_familiaris ENSCAFG00000002483
vulpes_vulpes ENSVVUG00000019677
panthera_pardus ENSPPRG00000003177
panthera_tigris_altaica ENSPTIG00000005831
felis_catus ENSFCAG00000008828
erinaceus_europaeus ENSEEUG00000005723
pan_paniscus ENSPPAG00000039693
pan_troglodytes ENSPTRG00000021176
homo_sapiens ENSG00000095383
gorilla_gorilla ENSGGOG00000014751
pongo_abelii ENSPPYG00000019434
nomascus_leucogenys ENSNLEG00000016976
piliocolobus_tephrosceles ENSPTEG00000025850
colobus_angolensis_palliatus ENSCANG00000041731
rhinopithecus_bieti ENSRBIG00000034776
rhinopithecus_roxellana ENSRROG00000027761
mandrillus_leucophaeus ENSMLEG00000040999
cercocebus_atys ENSCATG00000020397
theropithecus_gelada ENSTGEG00000002991
papio_anubis ENSPANG00000025659
macaca_nemestrina ENSMNEG00000031380
macaca_mulatta ENSMMUG00000009831
macaca_fascicularis ENSMFAG00000041832
chlorocebus_sabaeus ENSCSAG00000011028
cebus_capucinus_imitator ENSCCAG00000015103
saimiri_boliviensis_boliviensis ENSSBOG00000033249
callithrix_jacchus ENSCJAG00000011059
aotus_nancymaae ENSANAG00000035143
carlito_syrichta ENSTSYG00000028936
propithecus_coquereli ENSPCOG00000024947
prolemur_simus ENSPSMG00000023651
microcebus_murinus ENSMICG00000012851
otolemur_garnettii ENSOGAG00000006110
castor_canadensis ENSCCNG00000025019
dipodomys_ordii ENSDORG00000009987
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026954
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000039813
mus_spicilegus ENSMSIG00000020860
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025991
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028327
rattus_norvegicus ENSRNOG00000023348
meriones_unguiculatus ENSMUGG00000007067
peromyscus_maniculatus_bairdii ENSPEMG00000015641
microtus_ochrogaster ENSMOCG00000012536
cricetulus_griseus_crigri_1.0 ENSCGRG00000004770
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005454
cricetulus_griseus_crigri-picr ENSCGRG00015027965
mesocricetus_auratus ENSMAUG00000021690
nannospalax_galili ENSNGAG00000010676
jaculus_jaculus ENSJJAG00000019681
chinchilla_lanigera ENSCLAG00000014372
octodon_degus ENSODEG00000002208
cavia_aperea ENSCAPG00000000436
cavia_porcellus ENSCPOG00000009277
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009899
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002200
fukomys_damarensis ENSFDAG00000000077
ictidomys_tridecemlineatus ENSSTOG00000025876
urocitellus_parryii ENSUPAG00010016245
marmota_marmota_marmota ENSMMMG00000005006
spermophilus_dauricus ENSSDAG00000020282
oryctolagus_cuniculus ENSOCUG00000016513
ochotona_princeps ENSOPRG00000015730
tupaia_belangeri ENSTBEG00000008878
dasypus_novemcinctus ENSDNOG00000039334
ornithorhynchus_anatinus ENSOANG00000030737
gopherus_agassizii ENSGAGG00000019739
chelonoidis_abingdonii ENSCABG00000016197
chrysemys_picta_bellii ENSCPBG00000024001
pelodiscus_sinensis ENSPSIG00000002401
anser_brachyrhynchus ENSABRG00000004848
anas_platyrhynchos_platyrhynchos ENSAPLG00000028461
coturnix_japonica ENSCJPG00005003671
meleagris_gallopavo ENSMGAG00000004736
gallus_gallus ENSGALG00000001944
numida_meleagris ENSNMEG00000010195
lonchura_striata_domestica ENSLSDG00000011371
taeniopygia_guttata ENSTGUG00000001416
serinus_canaria ENSSCAG00000011069
zonotrichia_albicollis ENSZALG00000003607
ficedula_albicollis ENSFALG00000001238
parus_major ENSPMJG00000004857
cyanistes_caeruleus ENSCCEG00000014457
lepidothrix_coronata ENSLCOG00000014403
manacus_vitellinus ENSMVIG00005019783
melopsittacus_undulatus ENSMUNG00000012705
calidris_pugnax ENSCPUG00000001103
calidris_pygmaea ENSCPGG00000007838
apteryx_haastii ENSAHAG00000001358
apteryx_owenii ENSAOWG00000008074
apteryx_rowi ENSARWG00000017176
dromaius_novaehollandiae ENSDNVG00000018517
nothoprocta_perdicaria ENSNPEG00000009580
pogona_vitticeps ENSPVIG00000007201
anolis_carolinensis ENSACAG00000004008
notechis_scutatus ENSNSUG00000015306
salvator_merianae ENSSMRG00000008308
sphenodon_punctatus ENSSPUG00000008924
latimeria_chalumnae ENSLACG00000002408
scleropages_formosus ENSSFOG00015000346
paramormyrops_kingsleyae ENSPKIG00000023656
scleropages_formosus ENSSFOG00015009293
paramormyrops_kingsleyae ENSPKIG00000013647
fundulus_heteroclitus ENSFHEG00000006085
cyprinodon_variegatus ENSCVAG00000005311
kryptolebias_marmoratus ENSKMAG00000020582
oryzias_latipes_asm223469v1 ENSORLG00015018619
oryzias_latipes_asm223471v1 ENSORLG00020009438
oryzias_melastigma ENSOMEG00000010063
amphiprion_percula ENSAPEG00000018228
stegastes_partitus ENSSPAG00000012001
astatotilapia_calliptera ENSACLG00000015741
maylandia_zebra ENSMZEG00005003579
astatotilapia_calliptera ENSACLG00000015682
astatotilapia_calliptera ENSACLG00000027444
maylandia_zebra ENSMZEG00005001336
neolamprologus_brichardi ENSNBRG00000013288
oreochromis_niloticus ENSONIG00000004425
amphilophus_citrinellus ENSACIG00000022438
mola_mola ENSMMOG00000004305
gasterosteus_aculeatus ENSGACG00000016283
labrus_bergylta ENSLBEG00000024177
seriola_dumerili ENSSDUG00000014307
cynoglossus_semilaevis ENSCSEG00000005428
mastacembelus_armatus ENSMAMG00000014361
anabas_testudineus ENSATEG00000018620
acanthochromis_polyacanthus ENSAPOG00000016280
tetraodon_nigroviridis ENSTNIG00000003161
takifugu_rubripes ENSTRUG00000002060
hippocampus_comes ENSHCOG00000017393
poecilia_latipinna ENSPLAG00000001346
xiphophorus_couchianus ENSXCOG00000014450
xiphophorus_maculatus ENSXMAG00000026272
periophthalmus_magnuspinnatus ENSPMGG00000023276
gadus_morhua ENSGMOG00000012669
esox_lucius ENSELUG00000023015
pygocentrus_nattereri ENSPNAG00000013753
astyanax_mexicanus ENSAMXG00000016417
ictalurus_punctatus ENSIPUG00000007033
danio_rerio ENSDARG00000071304
lepisosteus_oculatus ENSLOCG00000011539
eptatretus_burgeri ENSEBUG00000008277
