ciona_savignyi ENSCSAVG00000008976
ciona_intestinalis ENSCING00000012691
chelonoidis_abingdonii ENSCABG00000014456
gopherus_agassizii ENSGAGG00000023631
chrysemys_picta_bellii ENSCPBG00000013442
pelodiscus_sinensis ENSPSIG00000006574
apteryx_rowi ENSARWG00000014150
apteryx_owenii ENSAOWG00000002770
apteryx_haastii ENSAHAG00000000157
dromaius_novaehollandiae ENSDNVG00000014676
nothoprocta_perdicaria ENSNPEG00000016193
anas_platyrhynchos_platyrhynchos ENSAPLG00000019465
anas_platyrhynchos_platyrhynchos ENSAPLG00000011521
anser_brachyrhynchus ENSABRG00000007960
gallus_gallus ENSGALG00000011454
meleagris_gallopavo ENSMGAG00000015721
coturnix_japonica ENSCJPG00005011207
numida_meleagris ENSNMEG00000018940
calidris_pygmaea ENSCPGG00000003912
calidris_pugnax ENSCPUG00000009310
pogona_vitticeps ENSPVIG00000007247
anolis_carolinensis ENSACAG00000002975
salvator_merianae ENSSMRG00000018676
sphenodon_punctatus ENSSPUG00000017512
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032089
mus_spicilegus ENSMSIG00000025711
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000071113
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030972
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021441
rattus_norvegicus ENSRNOG00000030102
meriones_unguiculatus ENSMUGG00000002900
cricetulus_griseus_crigri_1.0 ENSCGRG00000014271
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015723
cricetulus_griseus_crigri-picr ENSCGRG00015024861
mesocricetus_auratus ENSMAUG00000015561
microtus_ochrogaster ENSMOCG00000021461
peromyscus_maniculatus_bairdii ENSPEMG00000020959
nannospalax_galili ENSNGAG00000004226
jaculus_jaculus ENSJJAG00000019709
castor_canadensis ENSCCNG00000020674
dipodomys_ordii ENSDORG00000024635
urocitellus_parryii ENSUPAG00010016741
ictidomys_tridecemlineatus ENSSTOG00000011525
spermophilus_dauricus ENSSDAG00000011466
marmota_marmota_marmota ENSMMMG00000014010
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005636
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007956
fukomys_damarensis ENSFDAG00000008929
chinchilla_lanigera ENSCLAG00000001107
octodon_degus ENSODEG00000006303
cavia_aperea ENSCAPG00000006529
cavia_porcellus ENSCPOG00000010633
oryctolagus_cuniculus ENSOCUG00000014856
pan_troglodytes ENSPTRG00000020133
pan_paniscus ENSPPAG00000032737
homo_sapiens ENSG00000177669
gorilla_gorilla ENSGGOG00000003396
pongo_abelii ENSPPYG00000018485
nomascus_leucogenys ENSNLEG00000011902
colobus_angolensis_palliatus ENSCANG00000035411
piliocolobus_tephrosceles ENSPTEG00000031685
rhinopithecus_roxellana ENSRROG00000034165
rhinopithecus_bieti ENSRBIG00000042055
macaca_nemestrina ENSMNEG00000029602
macaca_fascicularis ENSMFAG00000039870
papio_anubis ENSPANG00000020593
cercocebus_atys ENSCATG00000029389
theropithecus_gelada ENSTGEG00000004809
mandrillus_leucophaeus ENSMLEG00000028769
chlorocebus_sabaeus ENSCSAG00000015840
saimiri_boliviensis_boliviensis ENSSBOG00000016778
saimiri_boliviensis_boliviensis ENSSBOG00000021836
cebus_capucinus_imitator ENSCCAG00000037994
callithrix_jacchus ENSCJAG00000012334
aotus_nancymaae ENSANAG00000024166
carlito_syrichta ENSTSYG00000006418
propithecus_coquereli ENSPCOG00000024554
prolemur_simus ENSPSMG00000005477
microcebus_murinus ENSMICG00000044757
otolemur_garnettii ENSOGAG00000033748
tursiops_truncatus ENSTTRG00000012429
sus_scrofa ENSSSCG00000015847
myotis_lucifugus ENSMLUG00000015635
pteropus_vampyrus ENSPVAG00000016668
erinaceus_europaeus ENSEEUG00000004705
ailuropoda_melanoleuca ENSAMEG00000001495
ursus_maritimus ENSUMAG00000007356
mustela_putorius_furo ENSMPUG00000011353
neovison_vison ENSNVIG00000006563
canis_lupus_familiaris ENSCAFG00000029349
canis_lupus_dingo ENSCAFG00020001007
vulpes_vulpes ENSVVUG00000019758
panthera_tigris_altaica ENSPTIG00000019802
panthera_pardus ENSPPRG00000007461
felis_catus ENSFCAG00000000132
equus_asinus_asinus ENSEASG00005016966
equus_caballus ENSECAG00000003470
loxodonta_africana ENSLAFG00000017322
procavia_capensis ENSPCAG00000009127
bos_mutus ENSBMUG00000007823
bos_taurus ENSBTAG00000000743
bison_bison_bison ENSBBBG00000021108
capra_hircus ENSCHIG00000001062
ovis_aries ENSOARG00000010345
dasypus_novemcinctus ENSDNOG00000036278
monodelphis_domestica ENSMODG00000027507
phascolarctos_cinereus ENSPCIG00000022563
pygocentrus_nattereri ENSPNAG00000012988
astyanax_mexicanus ENSAMXG00000014423
ictalurus_punctatus ENSIPUG00000014320
danio_rerio ENSDARG00000052110
amphiprion_percula ENSAPEG00000013067
amphiprion_ocellaris ENSAOCG00000019156
acanthochromis_polyacanthus ENSAPOG00000006081
stegastes_partitus ENSSPAG00000013511
maylandia_zebra ENSMZEG00005013439
astatotilapia_calliptera ENSACLG00000019825
pundamilia_nyererei ENSPNYG00000003025
haplochromis_burtoni ENSHBUG00000016057
amphilophus_citrinellus ENSACIG00000024198
monopterus_albus ENSMALG00000004755
mastacembelus_armatus ENSMAMG00000006722
anabas_testudineus ENSATEG00000000987
seriola_dumerili ENSSDUG00000004299
seriola_lalandi_dorsalis ENSSLDG00000023597
scophthalmus_maximus ENSSMAG00000008579
gasterosteus_aculeatus ENSGACG00000013734
periophthalmus_magnuspinnatus ENSPMGG00000006541
paramormyrops_kingsleyae ENSPKIG00000006031
scleropages_formosus ENSSFOG00015007670
petromyzon_marinus ENSPMAG00000002485
eptatretus_burgeri ENSEBUG00000001593
petromyzon_marinus ENSPMAG00000005745
petromyzon_marinus ENSPMAG00000003439
eptatretus_burgeri ENSEBUG00000010901
pteropus_vampyrus ENSPVAG00000013374
myotis_lucifugus ENSMLUG00000013555
ovis_aries ENSOARG00000009905
capra_hircus ENSCHIG00000009573
bos_mutus ENSBMUG00000012858
bos_taurus ENSBTAG00000016519
bison_bison_bison ENSBBBG00000011603
tursiops_truncatus ENSTTRG00000009284
sus_scrofa ENSSSCG00000001078
ailuropoda_melanoleuca ENSAMEG00000017870
ursus_maritimus ENSUMAG00000009525
neovison_vison ENSNVIG00000024046
mustela_putorius_furo ENSMPUG00000004966
canis_lupus_dingo ENSCAFG00020010297
canis_lupus_familiaris ENSCAFG00000010211
vulpes_vulpes ENSVVUG00000002867
panthera_pardus ENSPPRG00000005577
panthera_tigris_altaica ENSPTIG00000013426
felis_catus ENSFCAG00000004587
equus_asinus_asinus ENSEASG00005009250
equus_caballus ENSECAG00000013749
erinaceus_europaeus ENSEEUG00000006356
vicugna_pacos ENSVPAG00000010868
sorex_araneus ENSSARG00000007261
ursus_americanus ENSUAMG00000016016
prolemur_simus ENSPSMG00000020228
microcebus_murinus ENSMICG00000032110
propithecus_coquereli ENSPCOG00000024444
otolemur_garnettii ENSOGAG00000010766
homo_sapiens ENSG00000172197
gorilla_gorilla ENSGGOG00000014382
pan_troglodytes ENSPTRG00000017761
pan_paniscus ENSPPAG00000029241
pongo_abelii ENSPPYG00000016268
nomascus_leucogenys ENSNLEG00000001717
colobus_angolensis_palliatus ENSCANG00000027131
piliocolobus_tephrosceles ENSPTEG00000013209
rhinopithecus_roxellana ENSRROG00000032906
rhinopithecus_bieti ENSRBIG00000033142
papio_anubis ENSPANG00000024248
theropithecus_gelada ENSTGEG00000019238
cercocebus_atys ENSCATG00000031545
mandrillus_leucophaeus ENSMLEG00000029468
macaca_mulatta ENSMMUG00000017425
macaca_fascicularis ENSMFAG00000002593
macaca_nemestrina ENSMNEG00000036169
chlorocebus_sabaeus ENSCSAG00000007674
cebus_capucinus_imitator ENSCCAG00000020170
saimiri_boliviensis_boliviensis ENSSBOG00000031025
callithrix_jacchus ENSCJAG00000019529
aotus_nancymaae ENSANAG00000032005
carlito_syrichta ENSTSYG00000004011
tupaia_belangeri ENSTBEG00000010413
cricetulus_griseus_crigri-picr ENSCGRG00015004338
cricetulus_griseus_crigri_1.0 ENSCGRG00000014662
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001025065
mesocricetus_auratus ENSMAUG00000017913
peromyscus_maniculatus_bairdii ENSPEMG00000028788
microtus_ochrogaster ENSMOCG00000004726
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019258
mus_spicilegus ENSMSIG00000003528
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038732
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018389
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019454
rattus_norvegicus ENSRNOG00000027125
meriones_unguiculatus ENSMUGG00000021809
nannospalax_galili ENSNGAG00000019707
jaculus_jaculus ENSJJAG00000023108
castor_canadensis ENSCCNG00000014567
dipodomys_ordii ENSDORG00000004718
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002628
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005633
fukomys_damarensis ENSFDAG00000007234
octodon_degus ENSODEG00000013888
chinchilla_lanigera ENSCLAG00000001819
cavia_porcellus ENSCPOG00000007959
cavia_aperea ENSCAPG00000008873
urocitellus_parryii ENSUPAG00010020016
ictidomys_tridecemlineatus ENSSTOG00000008425
spermophilus_dauricus ENSSDAG00000018067
marmota_marmota_marmota ENSMMMG00000000137
oryctolagus_cuniculus ENSOCUG00000010357
ochotona_princeps ENSOPRG00000008543
choloepus_hoffmanni ENSCHOG00000007419
dasypus_novemcinctus ENSDNOG00000016498
loxodonta_africana ENSLAFG00000008346
procavia_capensis ENSPCAG00000014014
echinops_telfairi ENSETEG00000017631
phascolarctos_cinereus ENSPCIG00000030094
notamacropus_eugenii ENSMEUG00000010133
sarcophilus_harrisii ENSSHAG00000016486
monodelphis_domestica ENSMODG00000011322
ornithorhynchus_anatinus ENSOANG00000011842
anolis_carolinensis ENSACAG00000003095
pogona_vitticeps ENSPVIG00000002196
notechis_scutatus ENSNSUG00000016744
salvator_merianae ENSSMRG00000005159
sphenodon_punctatus ENSSPUG00000017812
apteryx_owenii ENSAOWG00000014083
apteryx_rowi ENSARWG00000013801
apteryx_haastii ENSAHAG00000001820
dromaius_novaehollandiae ENSDNVG00000015536
nothoprocta_perdicaria ENSNPEG00000015564
anas_platyrhynchos_platyrhynchos ENSAPLG00000005879
anser_brachyrhynchus ENSABRG00000013253
gallus_gallus ENSGALG00000012681
coturnix_japonica ENSCJPG00005017934
meleagris_gallopavo ENSMGAG00000002523
numida_meleagris ENSNMEG00000001834
