notamacropus_eugenii ENSMEUG00000000280
sarcophilus_harrisii ENSSHAG00000001381
monodelphis_domestica ENSMODG00000003635
canis_lupus_familiaris ENSCAFG00000032363
canis_lupus_dingo ENSCAFG00020022429
neovison_vison ENSNVIG00000008030
ursus_maritimus ENSUMAG00000017234
panthera_tigris_altaica ENSPTIG00000013084
panthera_pardus ENSPPRG00000023198
bos_mutus ENSBMUG00000006767
bos_taurus ENSBTAG00000010535
bison_bison_bison ENSBBBG00000022829
ovis_aries ENSOARG00000006896
capra_hircus ENSCHIG00000026190
tursiops_truncatus ENSTTRG00000000120
sus_scrofa ENSSSCG00000005454
vicugna_pacos ENSVPAG00000010302
equus_caballus ENSECAG00000021607
myotis_lucifugus ENSMLUG00000014115
chinchilla_lanigera ENSCLAG00000011282
octodon_degus ENSODEG00000005307
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001827
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011464
fukomys_damarensis ENSFDAG00000015243
cavia_aperea ENSCAPG00000014345
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027014
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038709
mus_spicilegus ENSMSIG00000018261
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028387
rattus_norvegicus ENSRNOG00000029073
meriones_unguiculatus ENSMUGG00000011307
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010737
cricetulus_griseus_crigri_1.0 ENSCGRG00000009039
cricetulus_griseus_crigri-picr ENSCGRG00015027421
mesocricetus_auratus ENSMAUG00000007791
microtus_ochrogaster ENSMOCG00000009554
peromyscus_maniculatus_bairdii ENSPEMG00000021665
nannospalax_galili ENSNGAG00000006645
jaculus_jaculus ENSJJAG00000000349
castor_canadensis ENSCCNG00000004815
marmota_marmota_marmota ENSMMMG00000002813
urocitellus_parryii ENSUPAG00010008999
ochotona_princeps ENSOPRG00000013819
oryctolagus_cuniculus ENSOCUG00000029370
dipodomys_ordii ENSDORG00000012430
pan_paniscus ENSPPAG00000043556
pan_troglodytes ENSPTRG00000029162
gorilla_gorilla ENSGGOG00000027079
homo_sapiens ENSG00000204193
pongo_abelii ENSPPYG00000019492
macaca_mulatta ENSMMUG00000010325
macaca_nemestrina ENSMNEG00000037908
macaca_fascicularis ENSMFAG00000031905
cercocebus_atys ENSCATG00000033558
papio_anubis ENSPANG00000025740
theropithecus_gelada ENSTGEG00000028874
mandrillus_leucophaeus ENSMLEG00000030006
chlorocebus_sabaeus ENSCSAG00000011773
rhinopithecus_roxellana ENSRROG00000034846
rhinopithecus_bieti ENSRBIG00000033046
piliocolobus_tephrosceles ENSPTEG00000032772
colobus_angolensis_palliatus ENSCANG00000037295
saimiri_boliviensis_boliviensis ENSSBOG00000034687
cebus_capucinus_imitator ENSCCAG00000012847
callithrix_jacchus ENSCJAG00000017329
aotus_nancymaae ENSANAG00000031088
carlito_syrichta ENSTSYG00000002438
microcebus_murinus ENSMICG00000002131
prolemur_simus ENSPSMG00000019254
tupaia_belangeri ENSTBEG00000005844
equus_asinus_asinus ENSEASG00005023075
felis_catus ENSFCAG00000033736
nomascus_leucogenys ENSNLEG00000033326
procavia_capensis ENSPCAG00000007840
echinops_telfairi ENSETEG00000002026
loxodonta_africana ENSLAFG00000028348
choloepus_hoffmanni ENSCHOG00000004855
dasypus_novemcinctus ENSDNOG00000033933
anolis_carolinensis ENSACAG00000029504
salvator_merianae ENSSMRG00000020744
gopherus_agassizii ENSGAGG00000000135
