chrysemys_picta_bellii ENSCPBG00000000116
gopherus_agassizii ENSGAGG00000024764
pelodiscus_sinensis ENSPSIG00000007841
meleagris_gallopavo ENSMGAG00000011584
coturnix_japonica ENSCJPG00005020168
gallus_gallus ENSGALG00000009606
numida_meleagris ENSNMEG00000012764
anas_platyrhynchos_platyrhynchos ENSAPLG00000015412
anser_brachyrhynchus ENSABRG00000006640
cyanistes_caeruleus ENSCCEG00000018163
parus_major ENSPMJG00000005740
ficedula_albicollis ENSFALG00000004871
junco_hyemalis ENSJHYG00000010813
zonotrichia_albicollis ENSZALG00000005255
serinus_canaria ENSSCAG00000013593
taeniopygia_guttata ENSTGUG00000011344
lonchura_striata_domestica ENSLSDG00000010634
lepidothrix_coronata ENSLCOG00000010032
manacus_vitellinus ENSMVIG00005015475
calidris_pugnax ENSCPUG00000019484
calidris_pygmaea ENSCPGG00000010178
apteryx_owenii ENSAOWG00000018655
apteryx_haastii ENSAHAG00000008611
apteryx_rowi ENSARWG00000010049
nothoprocta_perdicaria ENSNPEG00000012561
crocodylus_porosus ENSCPRG00005009952
sphenodon_punctatus ENSSPUG00000016310
pogona_vitticeps ENSPVIG00000002160
anolis_carolinensis ENSACAG00000017452
salvator_merianae ENSSMRG00000004550
xenopus_tropicalis ENSXETG00000031289
