notamacropus_eugenii ENSMEUG00000002081
phascolarctos_cinereus ENSPCIG00000018201
monodelphis_domestica ENSMODG00000004119
pteropus_vampyrus ENSPVAG00000016749
myotis_lucifugus ENSMLUG00000003396
equus_asinus_asinus ENSEASG00005012601
panthera_tigris_altaica ENSPTIG00000021658
panthera_pardus ENSPPRG00000013000
felis_catus ENSFCAG00000030349
mustela_putorius_furo ENSMPUG00000000737
neovison_vison ENSNVIG00000010401
ursus_maritimus ENSUMAG00000023922
ursus_americanus ENSUAMG00000019126
ailuropoda_melanoleuca ENSAMEG00000009109
canis_lupus_familiaris ENSCAFG00000000248
canis_lupus_dingo ENSCAFG00020003611
vulpes_vulpes ENSVVUG00000001156
bos_mutus ENSBMUG00000002322
bison_bison_bison ENSBBBG00000002004
capra_hircus ENSCHIG00000019524
ovis_aries ENSOARG00000006692
tursiops_truncatus ENSTTRG00000010625
sus_scrofa ENSSSCG00000014028
vicugna_pacos ENSVPAG00000005063
erinaceus_europaeus ENSEEUG00000003789
dipodomys_ordii ENSDORG00000024543
prolemur_simus ENSPSMG00000012122
propithecus_coquereli ENSPCOG00000015540
microcebus_murinus ENSMICG00000038063
otolemur_garnettii ENSOGAG00000016962
pan_troglodytes ENSPTRG00000017605
pan_paniscus ENSPPAG00000037779
homo_sapiens ENSG00000113240
gorilla_gorilla ENSGGOG00000014248
pongo_abelii ENSPPYG00000016110
nomascus_leucogenys ENSNLEG00000015794
colobus_angolensis_palliatus ENSCANG00000034817
rhinopithecus_bieti ENSRBIG00000015400
macaca_fascicularis ENSMFAG00000040140
macaca_nemestrina ENSMNEG00000030273
macaca_mulatta ENSMMUG00000004002
papio_anubis ENSPANG00000014774
theropithecus_gelada ENSTGEG00000016955
cercocebus_atys ENSCATG00000031741
chlorocebus_sabaeus ENSCSAG00000008600
mandrillus_leucophaeus ENSMLEG00000000189
saimiri_boliviensis_boliviensis ENSSBOG00000020575
cebus_capucinus_imitator ENSCCAG00000027529
callithrix_jacchus ENSCJAG00000012089
aotus_nancymaae ENSANAG00000022160
carlito_syrichta ENSTSYG00000011471
tupaia_belangeri ENSTBEG00000008149
oryctolagus_cuniculus ENSOCUG00000003228
equus_caballus ENSECAG00000014153
bos_taurus ENSBTAG00000019414
rhinopithecus_roxellana ENSRROG00000044637
piliocolobus_tephrosceles ENSPTEG00000028636
urocitellus_parryii ENSUPAG00010017101
marmota_marmota_marmota ENSMMMG00000000808
sorex_araneus ENSSARG00000010509
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009865
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013793
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008093
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009881
fukomys_damarensis ENSFDAG00000017882
cavia_aperea ENSCAPG00000012961
cavia_porcellus ENSCPOG00000002898
chinchilla_lanigera ENSCLAG00000013604
octodon_degus ENSODEG00000006750
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017152
mus_spicilegus ENSMSIG00000021585
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020385
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016308
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017443
rattus_norvegicus ENSRNOG00000003714
meriones_unguiculatus ENSMUGG00000023933
peromyscus_maniculatus_bairdii ENSPEMG00000009386
microtus_ochrogaster ENSMOCG00000022044
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016893
cricetulus_griseus_crigri_1.0 ENSCGRG00000014126
cricetulus_griseus_crigri-picr ENSCGRG00015025724
mesocricetus_auratus ENSMAUG00000006824
nannospalax_galili ENSNGAG00000008105
jaculus_jaculus ENSJJAG00000014522
ictidomys_tridecemlineatus ENSSTOG00000004989
spermophilus_dauricus ENSSDAG00000017450
castor_canadensis ENSCCNG00000002261
dipodomys_ordii ENSDORG00000009760
ochotona_princeps ENSOPRG00000007241
loxodonta_africana ENSLAFG00000015899
procavia_capensis ENSPCAG00000000287
echinops_telfairi ENSETEG00000008790
choloepus_hoffmanni ENSCHOG00000007381
dasypus_novemcinctus ENSDNOG00000004758
ornithorhynchus_anatinus ENSOANG00000010230
ornithorhynchus_anatinus ENSOANG00000008838
ornithorhynchus_anatinus ENSOANG00000031571
apteryx_haastii ENSAHAG00000006252
apteryx_owenii ENSAOWG00000009373
apteryx_rowi ENSARWG00000002340
dromaius_novaehollandiae ENSDNVG00000010374
nothoprocta_perdicaria ENSNPEG00000007428
anas_platyrhynchos_platyrhynchos ENSAPLG00000014787
anser_brachyrhynchus ENSABRG00000003361
gallus_gallus ENSGALG00000006057
coturnix_japonica ENSCJPG00005005226
meleagris_gallopavo ENSMGAG00000007606
numida_meleagris ENSNMEG00000020360
taeniopygia_guttata ENSTGUG00000001155
taeniopygia_guttata ENSTGUG00000018153
lonchura_striata_domestica ENSLSDG00000009702
serinus_canaria ENSSCAG00000011140
parus_major ENSPMJG00000008727
cyanistes_caeruleus ENSCCEG00000010811
ficedula_albicollis ENSFALG00000007682
zonotrichia_albicollis ENSZALG00000010270
junco_hyemalis ENSJHYG00000014130
manacus_vitellinus ENSMVIG00005010798
lepidothrix_coronata ENSLCOG00000007722
melopsittacus_undulatus ENSMUNG00000002928
calidris_pugnax ENSCPUG00000003613
calidris_pugnax ENSCPUG00000003612
calidris_pygmaea ENSCPGG00000003492
crocodylus_porosus ENSCPRG00005011465
chelonoidis_abingdonii ENSCABG00000000731
chelonoidis_abingdonii ENSCABG00000000733
gopherus_agassizii ENSGAGG00000012200
chrysemys_picta_bellii ENSCPBG00000008860
pelodiscus_sinensis ENSPSIG00000016071
notechis_scutatus ENSNSUG00000003008
notechis_scutatus ENSNSUG00000003006
pogona_vitticeps ENSPVIG00000008046
anolis_carolinensis ENSACAG00000016756
salvator_merianae ENSSMRG00000017348
