gallus_gallus ENSGALG00000054317
anas_platyrhynchos_platyrhynchos ENSAPLG00000019286
melopsittacus_undulatus ENSMUNG00000005312
salvator_merianae ENSSMRG00000005428
loxodonta_africana ENSLAFG00000000895
dasypus_novemcinctus ENSDNOG00000030890
ursus_maritimus ENSUMAG00000004341
ursus_americanus ENSUAMG00000009189
canis_lupus_dingo ENSCAFG00020007268
vulpes_vulpes ENSVVUG00000022032
equus_asinus_asinus ENSEASG00005011450
equus_caballus ENSECAG00000031757
sus_scrofa ENSSSCG00000021271
capra_hircus ENSCHIG00000015360
castor_canadensis ENSCCNG00000006145
dipodomys_ordii ENSDORG00000026309
cavia_porcellus ENSCPOG00000038530
octodon_degus ENSODEG00000004506
nannospalax_galili ENSNGAG00000001049
meriones_unguiculatus ENSMUGG00000003845
urocitellus_parryii ENSUPAG00010019552
spermophilus_dauricus ENSSDAG00000012492
ictidomys_tridecemlineatus ENSSTOG00000031274
marmota_marmota_marmota ENSMMMG00000011170
