chelonoidis_abingdonii ENSCABG00000007051
gopherus_agassizii ENSGAGG00000023694
chrysemys_picta_bellii ENSCPBG00000004314
pelodiscus_sinensis ENSPSIG00000013470
crocodylus_porosus ENSCPRG00005014027
notamacropus_eugenii ENSMEUG00000013911
phascolarctos_cinereus ENSPCIG00000015774
monodelphis_domestica ENSMODG00000008899
capra_hircus ENSCHIG00000024864
ovis_aries ENSOARG00000001343
bos_taurus ENSBTAG00000005741
bos_mutus ENSBMUG00000001805
bison_bison_bison ENSBBBG00000019086
tursiops_truncatus ENSTTRG00000011375
sus_scrofa ENSSSCG00000015954
pteropus_vampyrus ENSPVAG00000011332
mustela_putorius_furo ENSMPUG00000000839
neovison_vison ENSNVIG00000007019
canis_lupus_dingo ENSCAFG00020003450
canis_lupus_familiaris ENSCAFG00000012946
vulpes_vulpes ENSVVUG00000015540
ursus_americanus ENSUAMG00000007754
ailuropoda_melanoleuca ENSAMEG00000013026
felis_catus ENSFCAG00000038170
panthera_pardus ENSPPRG00000009869
propithecus_coquereli ENSPCOG00000010310
prolemur_simus ENSPSMG00000023598
microcebus_murinus ENSMICG00000006986
otolemur_garnettii ENSOGAG00000016326
pan_troglodytes ENSPTRG00000012640
pan_paniscus ENSPPAG00000039596
gorilla_gorilla ENSGGOG00000005300
homo_sapiens ENSG00000115844
pongo_abelii ENSPPYG00000012935
nomascus_leucogenys ENSNLEG00000028520
macaca_fascicularis ENSMFAG00000045147
macaca_nemestrina ENSMNEG00000042024
cercocebus_atys ENSCATG00000024031
mandrillus_leucophaeus ENSMLEG00000039269
papio_anubis ENSPANG00000022975
theropithecus_gelada ENSTGEG00000018665
chlorocebus_sabaeus ENSCSAG00000014766
rhinopithecus_roxellana ENSRROG00000032743
rhinopithecus_roxellana ENSRROG00000028939
rhinopithecus_bieti ENSRBIG00000038359
piliocolobus_tephrosceles ENSPTEG00000037751
colobus_angolensis_palliatus ENSCANG00000041305
cebus_capucinus_imitator ENSCCAG00000023784
saimiri_boliviensis_boliviensis ENSSBOG00000028830
callithrix_jacchus ENSCJAG00000007389
aotus_nancymaae ENSANAG00000015837
tupaia_belangeri ENSTBEG00000009593
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000503
cricetulus_griseus_crigri-picr ENSCGRG00015002274
cricetulus_griseus_crigri_1.0 ENSCGRG00000004607
mesocricetus_auratus ENSMAUG00000021831
microtus_ochrogaster ENSMOCG00000011375
peromyscus_maniculatus_bairdii ENSPEMG00000028459
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024570
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000023391
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023647
mus_spicilegus ENSMSIG00000008375
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025099
rattus_norvegicus ENSRNOG00000001519
nannospalax_galili ENSNGAG00000022793
chinchilla_lanigera ENSCLAG00000002561
cavia_porcellus ENSCPOG00000040000
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009610
fukomys_damarensis ENSFDAG00000015671
octodon_degus ENSODEG00000009317
urocitellus_parryii ENSUPAG00010010756
ictidomys_tridecemlineatus ENSSTOG00000019803
marmota_marmota_marmota ENSMMMG00000023658
spermophilus_dauricus ENSSDAG00000011405
castor_canadensis ENSCCNG00000020870
dipodomys_ordii ENSDORG00000030062
carlito_syrichta ENSTSYG00000026385
procavia_capensis ENSPCAG00000008915
loxodonta_africana ENSLAFG00000003554
echinops_telfairi ENSETEG00000017574
equus_asinus_asinus ENSEASG00005022641
equus_caballus ENSECAG00000000452
myotis_lucifugus ENSMLUG00000025271
dasypus_novemcinctus ENSDNOG00000047712
choloepus_hoffmanni ENSCHOG00000002853
erinaceus_europaeus ENSEEUG00000015239
jaculus_jaculus ENSJJAG00000019163
meriones_unguiculatus ENSMUGG00000022197
ornithorhynchus_anatinus ENSOANG00000008584
pogona_vitticeps ENSPVIG00000016068
anolis_carolinensis ENSACAG00000016168
notechis_scutatus ENSNSUG00000011797
salvator_merianae ENSSMRG00000013770
junco_hyemalis ENSJHYG00000014117
ficedula_albicollis ENSFALG00000002026
parus_major ENSPMJG00000018585
lonchura_striata_domestica ENSLSDG00000010837
lepidothrix_coronata ENSLCOG00000016345
coturnix_japonica ENSCJPG00005017816
gallus_gallus ENSGALG00000039436
anser_brachyrhynchus ENSABRG00000023196
calidris_pygmaea ENSCPGG00000017813
melopsittacus_undulatus ENSMUNG00000007983
taeniopygia_guttata ENSTGUG00000008381
serinus_canaria ENSSCAG00000015928
nothoprocta_perdicaria ENSNPEG00000000339
dromaius_novaehollandiae ENSDNVG00000017827
sphenodon_punctatus ENSSPUG00000011396
xenopus_tropicalis ENSXETG00000007532
sarcophilus_harrisii ENSSHAG00000016557
latimeria_chalumnae ENSLACG00000001376
lepisosteus_oculatus ENSLOCG00000007591
paramormyrops_kingsleyae ENSPKIG00000005783
scleropages_formosus ENSSFOG00015019525
paramormyrops_kingsleyae ENSPKIG00000018758
scleropages_formosus ENSSFOG00015001016
scophthalmus_maximus ENSSMAG00000014416
mola_mola ENSMMOG00000001719
labrus_bergylta ENSLBEG00000018479
takifugu_rubripes ENSTRUG00000017732
gasterosteus_aculeatus ENSGACG00000004914
fundulus_heteroclitus ENSFHEG00000003942
cyprinodon_variegatus ENSCVAG00000015939
poecilia_mexicana ENSPMEG00000023351
poecilia_formosa ENSPFOG00000012325
poecilia_latipinna ENSPLAG00000017651
poecilia_reticulata ENSPREG00000004436
gambusia_affinis ENSGAFG00000003480
xiphophorus_couchianus ENSXCOG00000019150
xiphophorus_maculatus ENSXMAG00000005118
kryptolebias_marmoratus ENSKMAG00000015996
oryzias_latipes_asm223469v1 ENSORLG00015015688
oryzias_latipes_asm223471v1 ENSORLG00020000648
oryzias_latipes_asm223467v1 ENSORLG00000017372
oryzias_melastigma ENSOMEG00000004095
haplochromis_burtoni ENSHBUG00000018897
pundamilia_nyererei ENSPNYG00000007264
astatotilapia_calliptera ENSACLG00000009775
maylandia_zebra ENSMZEG00005005347
neolamprologus_brichardi ENSNBRG00000012035
oreochromis_niloticus ENSONIG00000008722
amphilophus_citrinellus ENSACIG00000001103
amphiprion_ocellaris ENSAOCG00000018417
amphiprion_percula ENSAPEG00000021637
acanthochromis_polyacanthus ENSAPOG00000014352
stegastes_partitus ENSSPAG00000006558
mastacembelus_armatus ENSMAMG00000005517
monopterus_albus ENSMALG00000008925
anabas_testudineus ENSATEG00000016108
seriola_dumerili ENSSDUG00000020939
seriola_lalandi_dorsalis ENSSLDG00000013045
periophthalmus_magnuspinnatus ENSPMGG00000011446
tetraodon_nigroviridis ENSTNIG00000016939
cynoglossus_semilaevis ENSCSEG00000008397
hippocampus_comes ENSHCOG00000010542
gadus_morhua ENSGMOG00000002233
esox_lucius ENSELUG00000021798
pygocentrus_nattereri ENSPNAG00000020160
astyanax_mexicanus ENSAMXG00000011405
ictalurus_punctatus ENSIPUG00000020688
danio_rerio ENSDARG00000079964
pygocentrus_nattereri ENSPNAG00000010022
astyanax_mexicanus ENSAMXG00000000552
ictalurus_punctatus ENSIPUG00000022337
danio_rerio ENSDARG00000017174
esox_lucius ENSELUG00000006873
carlito_syrichta ENSTSYG00000035249
