pan_paniscus ENSPPAG00000034199
pan_troglodytes ENSPTRG00000018344
homo_sapiens ENSG00000080007
gorilla_gorilla ENSGGOG00000016092
pongo_abelii ENSPPYG00000016774
nomascus_leucogenys ENSNLEG00000001209
papio_anubis ENSPANG00000005686
cercocebus_atys ENSCATG00000031875
theropithecus_gelada ENSTGEG00000012911
macaca_mulatta ENSMMUG00000019599
macaca_fascicularis ENSMFAG00000043087
macaca_nemestrina ENSMNEG00000038522
mandrillus_leucophaeus ENSMLEG00000041961
chlorocebus_sabaeus ENSCSAG00000013999
piliocolobus_tephrosceles ENSPTEG00000003413
piliocolobus_tephrosceles ENSPTEG00000025765
colobus_angolensis_palliatus ENSCANG00000029269
rhinopithecus_roxellana ENSRROG00000031424
rhinopithecus_bieti ENSRBIG00000043253
cebus_capucinus_imitator ENSCCAG00000037349
saimiri_boliviensis_boliviensis ENSSBOG00000024961
callithrix_jacchus ENSCJAG00000009966
aotus_nancymaae ENSANAG00000028687
carlito_syrichta ENSTSYG00000003652
prolemur_simus ENSPSMG00000004341
propithecus_coquereli ENSPCOG00000020123
microcebus_murinus ENSMICG00000017145
otolemur_garnettii ENSOGAG00000013660
panthera_pardus ENSPPRG00000014528
bos_mutus ENSBMUG00000019720
