caenorhabditis_elegans_strain_n2 WBGene00012755
drosophila_melanogaster FBgn0035372
pan_paniscus ENSPPAG00000029820
pan_troglodytes ENSPTRG00000008951
homo_sapiens ENSG00000167543
gorilla_gorilla ENSGGOG00000016997
pongo_abelii ENSPPYG00000008124
nomascus_leucogenys ENSNLEG00000003390
piliocolobus_tephrosceles ENSPTEG00000032942
colobus_angolensis_palliatus ENSCANG00000023130
rhinopithecus_roxellana ENSRROG00000040190
rhinopithecus_bieti ENSRBIG00000029734
theropithecus_gelada ENSTGEG00000010579
papio_anubis ENSPANG00000023278
cercocebus_atys ENSCATG00000029969
macaca_fascicularis ENSMFAG00000040828
macaca_mulatta ENSMMUG00000003866
macaca_nemestrina ENSMNEG00000043090
mandrillus_leucophaeus ENSMLEG00000042555
chlorocebus_sabaeus ENSCSAG00000006947
cebus_capucinus_imitator ENSCCAG00000035669
saimiri_boliviensis_boliviensis ENSSBOG00000023431
callithrix_jacchus ENSCJAG00000013575
aotus_nancymaae ENSANAG00000037560
carlito_syrichta ENSTSYG00000031604
prolemur_simus ENSPSMG00000025221
propithecus_coquereli ENSPCOG00000027925
microcebus_murinus ENSMICG00000005403
otolemur_garnettii ENSOGAG00000026720
castor_canadensis ENSCCNG00000028685
dipodomys_ordii ENSDORG00000004697
microtus_ochrogaster ENSMOCG00000006130
peromyscus_maniculatus_bairdii ENSPEMG00000021767
cricetulus_griseus_crigri_1.0 ENSCGRG00000015310
cricetulus_griseus_crigri-picr ENSCGRG00015016807
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015433
mesocricetus_auratus ENSMAUG00000020444
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017618
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044328
mus_spicilegus ENSMSIG00000025913
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016775
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017912
rattus_norvegicus ENSRNOG00000022615
meriones_unguiculatus ENSMUGG00000004676
nannospalax_galili ENSNGAG00000013861
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019162
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006065
fukomys_damarensis ENSFDAG00000003040
cavia_aperea ENSCAPG00000013007
cavia_porcellus ENSCPOG00000005706
octodon_degus ENSODEG00000012662
chinchilla_lanigera ENSCLAG00000006219
ictidomys_tridecemlineatus ENSSTOG00000014288
marmota_marmota_marmota ENSMMMG00000003247
spermophilus_dauricus ENSSDAG00000000877
urocitellus_parryii ENSUPAG00010019061
ochotona_princeps ENSOPRG00000007727
capra_hircus ENSCHIG00000008978
ovis_aries ENSOARG00000007118
bos_mutus ENSBMUG00000008923
bos_taurus ENSBTAG00000014687
bison_bison_bison ENSBBBG00000005078
tursiops_truncatus ENSTTRG00000016331
sus_scrofa ENSSSCG00000017788
equus_asinus_asinus ENSEASG00005009787
equus_caballus ENSECAG00000008897
ursus_americanus ENSUAMG00000022278
ursus_maritimus ENSUMAG00000010725
ailuropoda_melanoleuca ENSAMEG00000004273
neovison_vison ENSNVIG00000015726
mustela_putorius_furo ENSMPUG00000013979
canis_lupus_familiaris ENSCAFG00000018924
canis_lupus_dingo ENSCAFG00020011480
vulpes_vulpes ENSVVUG00000021027
panthera_tigris_altaica ENSPTIG00000020772
panthera_pardus ENSPPRG00000010905
felis_catus ENSFCAG00000002757
pteropus_vampyrus ENSPVAG00000009270
myotis_lucifugus ENSMLUG00000026730
erinaceus_europaeus ENSEEUG00000010641
oryctolagus_cuniculus ENSOCUG00000012681
sorex_araneus ENSSARG00000009982
dasypus_novemcinctus ENSDNOG00000017825
loxodonta_africana ENSLAFG00000029301
echinops_telfairi ENSETEG00000005254
notamacropus_eugenii ENSMEUG00000003524
phascolarctos_cinereus ENSPCIG00000014933
xenopus_tropicalis ENSXETG00000009442
latimeria_chalumnae ENSLACG00000014069
xiphophorus_maculatus ENSXMAG00000012026
gambusia_affinis ENSGAFG00000014061
poecilia_formosa ENSPFOG00000009994
poecilia_latipinna ENSPLAG00000013234
poecilia_mexicana ENSPMEG00000023274
poecilia_reticulata ENSPREG00000006825
fundulus_heteroclitus ENSFHEG00000011227
fundulus_heteroclitus ENSFHEG00000017532
kryptolebias_marmoratus ENSKMAG00000019189
oryzias_latipes_asm223471v1 ENSORLG00020010265
oryzias_latipes_asm223469v1 ENSORLG00015018359
oryzias_latipes_asm223467v1 ENSORLG00000013775
oryzias_melastigma ENSOMEG00000000919
amphiprion_percula ENSAPEG00000023922
amphiprion_ocellaris ENSAOCG00000001082
acanthochromis_polyacanthus ENSAPOG00000003115
haplochromis_burtoni ENSHBUG00000003319
pundamilia_nyererei ENSPNYG00000002365
maylandia_zebra ENSMZEG00005006375
astatotilapia_calliptera ENSACLG00000009518
neolamprologus_brichardi ENSNBRG00000016214
oreochromis_niloticus ENSONIG00000007964
monopterus_albus ENSMALG00000018937
anabas_testudineus ENSATEG00000022893
mastacembelus_armatus ENSMAMG00000002882
labrus_bergylta ENSLBEG00000019348
seriola_dumerili ENSSDUG00000011552
seriola_lalandi_dorsalis ENSSLDG00000020166
cynoglossus_semilaevis ENSCSEG00000004344
takifugu_rubripes ENSTRUG00000021402
gasterosteus_aculeatus ENSGACG00000006174
scophthalmus_maximus ENSSMAG00000000630
