phascolarctos_cinereus ENSPCIG00000022560
notamacropus_eugenii ENSMEUG00000015975
sus_scrofa ENSSSCG00000009936
sus_scrofa ENSSSCG00000035851
vicugna_pacos ENSVPAG00000011699
bos_taurus ENSBTAG00000010847
bos_mutus ENSBMUG00000022168
bison_bison_bison ENSBBBG00000011774
capra_hircus ENSCHIG00000024229
ovis_aries ENSOARG00000016041
tursiops_truncatus ENSTTRG00000006397
pteropus_vampyrus ENSPVAG00000007463
ursus_americanus ENSUAMG00000009364
ailuropoda_melanoleuca ENSAMEG00000016548
mustela_putorius_furo ENSMPUG00000003606
neovison_vison ENSNVIG00000018541
canis_lupus_familiaris ENSCAFG00000010915
canis_lupus_dingo ENSCAFG00020022075
vulpes_vulpes ENSVVUG00000004901
panthera_pardus ENSPPRG00000023439
panthera_tigris_altaica ENSPTIG00000017812
felis_catus ENSFCAG00000003124
equus_caballus ENSECAG00000015538
equus_asinus_asinus ENSEASG00005018357
myotis_lucifugus ENSMLUG00000025686
erinaceus_europaeus ENSEEUG00000013531
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042002
mus_spicilegus ENSMSIG00000008824
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028590
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027592
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024174
rattus_norvegicus ENSRNOG00000000691
meriones_unguiculatus ENSMUGG00000026339
meriones_unguiculatus ENSMUGG00000026314
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001540
cricetulus_griseus_crigri_1.0 ENSCGRG00000014174
cricetulus_griseus_crigri-picr ENSCGRG00015023695
mesocricetus_auratus ENSMAUG00000011231
microtus_ochrogaster ENSMOCG00000020256
peromyscus_maniculatus_bairdii ENSPEMG00000000758
nannospalax_galili ENSNGAG00000015281
jaculus_jaculus ENSJJAG00000010809
castor_canadensis ENSCCNG00000014404
octodon_degus ENSODEG00000007174
chinchilla_lanigera ENSCLAG00000016537
cavia_porcellus ENSCPOG00000000942
cavia_aperea ENSCAPG00000009665
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000785
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009255
fukomys_damarensis ENSFDAG00000014093
urocitellus_parryii ENSUPAG00010022482
ictidomys_tridecemlineatus ENSSTOG00000028800
marmota_marmota_marmota ENSMMMG00000024342
oryctolagus_cuniculus ENSOCUG00000005185
ochotona_princeps ENSOPRG00000006537
pan_troglodytes ENSPTRG00000005421
pan_paniscus ENSPPAG00000038569
gorilla_gorilla ENSGGOG00000009323
homo_sapiens ENSG00000139445
pongo_abelii ENSPPYG00000004931
nomascus_leucogenys ENSNLEG00000001602
papio_anubis ENSPANG00000019523
cercocebus_atys ENSCATG00000044785
mandrillus_leucophaeus ENSMLEG00000033812
macaca_fascicularis ENSMFAG00000031528
macaca_mulatta ENSMMUG00000020375
macaca_nemestrina ENSMNEG00000045187
theropithecus_gelada ENSTGEG00000013323
chlorocebus_sabaeus ENSCSAG00000002781
rhinopithecus_roxellana ENSRROG00000032383
rhinopithecus_bieti ENSRBIG00000006043
piliocolobus_tephrosceles ENSPTEG00000020729
colobus_angolensis_palliatus ENSCANG00000027229
saimiri_boliviensis_boliviensis ENSSBOG00000034585
cebus_capucinus_imitator ENSCCAG00000033436
callithrix_jacchus ENSCJAG00000010010
aotus_nancymaae ENSANAG00000035296
carlito_syrichta ENSTSYG00000027240
propithecus_coquereli ENSPCOG00000019838
prolemur_simus ENSPSMG00000003550
microcebus_murinus ENSMICG00000017629
otolemur_garnettii ENSOGAG00000007455
tupaia_belangeri ENSTBEG00000005233
choloepus_hoffmanni ENSCHOG00000011138
dasypus_novemcinctus ENSDNOG00000015606
procavia_capensis ENSPCAG00000016439
loxodonta_africana ENSLAFG00000031464
