pan_paniscus ENSPPAG00000022500
pan_troglodytes ENSPTRG00000046834
gorilla_gorilla ENSGGOG00000039057
pongo_abelii ENSPPYG00000019545
carlito_syrichta ENSTSYG00000002082
microcebus_murinus ENSMICG00000043135
propithecus_coquereli ENSPCOG00000025447
prolemur_simus ENSPSMG00000022776
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002637
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019366
equus_caballus ENSECAG00000035014
equus_asinus_asinus ENSEASG00005022617
sus_scrofa ENSSSCG00000031287
capra_hircus ENSCHIG00000021499
canis_lupus_dingo ENSCAFG00020006189
vulpes_vulpes ENSVVUG00000011465
