phascolarctos_cinereus ENSPCIG00000017016
notamacropus_eugenii ENSMEUG00000003313
monodelphis_domestica ENSMODG00000023868
pteropus_vampyrus ENSPVAG00000006445
myotis_lucifugus ENSMLUG00000016489
sus_scrofa ENSSSCG00000036454
vicugna_pacos ENSVPAG00000009079
bos_taurus ENSBTAG00000003958
bos_mutus ENSBMUG00000016278
capra_hircus ENSCHIG00000024425
bos_mutus ENSBMUG00000018248
bison_bison_bison ENSBBBG00000013641
ovis_aries ENSOARG00000014755
tursiops_truncatus ENSTTRG00000000070
equus_caballus ENSECAG00000025155
equus_asinus_asinus ENSEASG00005016054
ursus_americanus ENSUAMG00000017835
ursus_maritimus ENSUMAG00000021084
ailuropoda_melanoleuca ENSAMEG00000000321
mustela_putorius_furo ENSMPUG00000003707
neovison_vison ENSNVIG00000008470
canis_lupus_dingo ENSCAFG00020001519
canis_lupus_familiaris ENSCAFG00000017596
panthera_pardus ENSPPRG00000019533
panthera_tigris_altaica ENSPTIG00000006373
felis_catus ENSFCAG00000003962
sorex_araneus ENSSARG00000000848
pan_troglodytes ENSPTRG00000008776
pan_paniscus ENSPPAG00000037278
homo_sapiens ENSG00000187824
gorilla_gorilla ENSGGOG00000009058
pongo_abelii ENSPPYG00000007986
nomascus_leucogenys ENSNLEG00000010293
macaca_fascicularis ENSMFAG00000041492
macaca_mulatta ENSMMUG00000004872
macaca_nemestrina ENSMNEG00000039835
mandrillus_leucophaeus ENSMLEG00000033213
theropithecus_gelada ENSTGEG00000027596
cercocebus_atys ENSCATG00000007613
papio_anubis ENSPANG00000023765
chlorocebus_sabaeus ENSCSAG00000009215
rhinopithecus_bieti ENSRBIG00000030396
rhinopithecus_roxellana ENSRROG00000044777
colobus_angolensis_palliatus ENSCANG00000011610
piliocolobus_tephrosceles ENSPTEG00000037482
cebus_capucinus_imitator ENSCCAG00000024154
saimiri_boliviensis_boliviensis ENSSBOG00000033939
callithrix_jacchus ENSCJAG00000013186
aotus_nancymaae ENSANAG00000036133
carlito_syrichta ENSTSYG00000014546
prolemur_simus ENSPSMG00000016831
microcebus_murinus ENSMICG00000011126
propithecus_coquereli ENSPCOG00000018290
otolemur_garnettii ENSOGAG00000012666
dipodomys_ordii ENSDORG00000025698
castor_canadensis ENSCCNG00000012889
mus_spicilegus ENSMSIG00000019703
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017355
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000050270
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016518
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017648
rattus_norvegicus ENSRNOG00000003367
meriones_unguiculatus ENSMUGG00000018315
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001004087
cricetulus_griseus_crigri-picr ENSCGRG00015013628
cricetulus_griseus_crigri_1.0 ENSCGRG00000011969
mesocricetus_auratus ENSMAUG00000019535
peromyscus_maniculatus_bairdii ENSPEMG00000028162
microtus_ochrogaster ENSMOCG00000017675
nannospalax_galili ENSNGAG00000022611
jaculus_jaculus ENSJJAG00000019130
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010543
fukomys_damarensis ENSFDAG00000007788
chinchilla_lanigera ENSCLAG00000016360
octodon_degus ENSODEG00000001002
cavia_aperea ENSCAPG00000000281
cavia_porcellus ENSCPOG00000030155
ictidomys_tridecemlineatus ENSSTOG00000032743
urocitellus_parryii ENSUPAG00010017577
spermophilus_dauricus ENSSDAG00000007024
marmota_marmota_marmota ENSMMMG00000021107
ochotona_princeps ENSOPRG00000004631
oryctolagus_cuniculus ENSOCUG00000012021
dasypus_novemcinctus ENSDNOG00000018002
choloepus_hoffmanni ENSCHOG00000006351
loxodonta_africana ENSLAFG00000008417
procavia_capensis ENSPCAG00000011966
echinops_telfairi ENSETEG00000015072
ornithorhynchus_anatinus ENSOANG00000020311
gallus_gallus ENSGALG00000033996
coturnix_japonica ENSCJPG00005020346
numida_meleagris ENSNMEG00000014762
anas_platyrhynchos_platyrhynchos ENSAPLG00000025111
anser_brachyrhynchus ENSABRG00000018596
parus_major ENSPMJG00000018748
lonchura_striata_domestica ENSLSDG00000007995
zonotrichia_albicollis ENSZALG00000014932
ficedula_albicollis ENSFALG00000011228
junco_hyemalis ENSJHYG00000012677
cyanistes_caeruleus ENSCCEG00000010948
serinus_canaria ENSSCAG00000009309
lepidothrix_coronata ENSLCOG00000002055
manacus_vitellinus ENSMVIG00005018951
melopsittacus_undulatus ENSMUNG00000011100
calidris_pygmaea ENSCPGG00000009096
calidris_pugnax ENSCPUG00000009939
apteryx_haastii ENSAHAG00000017835
apteryx_owenii ENSAOWG00000015275
apteryx_rowi ENSARWG00000015297
nothoprocta_perdicaria ENSNPEG00000014813
dromaius_novaehollandiae ENSDNVG00000006474
crocodylus_porosus ENSCPRG00005012270
gopherus_agassizii ENSGAGG00000022910
chelonoidis_abingdonii ENSCABG00000015041
chrysemys_picta_bellii ENSCPBG00000027763
pogona_vitticeps ENSPVIG00000025377
anolis_carolinensis ENSACAG00000029349
notechis_scutatus ENSNSUG00000016634
salvator_merianae ENSSMRG00000022557
sphenodon_punctatus ENSSPUG00000006168
pelodiscus_sinensis ENSPSIG00000013952
xenopus_tropicalis ENSXETG00000000664
eptatretus_burgeri ENSEBUG00000007913
ciona_intestinalis ENSCING00000007587
