labrus_bergylta ENSLBEG00000025172
gasterosteus_aculeatus ENSGACG00000006250
takifugu_rubripes ENSTRUG00000025851
monopterus_albus ENSMALG00000000999
mastacembelus_armatus ENSMAMG00000014622
seriola_lalandi_dorsalis ENSSLDG00000000777
scophthalmus_maximus ENSSMAG00000005940
poecilia_reticulata ENSPREG00000022284
poecilia_mexicana ENSPMEG00000017817
poecilia_formosa ENSPFOG00000009889
xiphophorus_maculatus ENSXMAG00000000323
fundulus_heteroclitus ENSFHEG00000022453
kryptolebias_marmoratus ENSKMAG00000019701
oryzias_latipes_asm223471v1 ENSORLG00020020497
oryzias_latipes_asm223467v1 ENSORLG00000009951
oryzias_latipes_asm223469v1 ENSORLG00015004318
astatotilapia_calliptera ENSACLG00000003445
maylandia_zebra ENSMZEG00005004930
haplochromis_burtoni ENSHBUG00000006981
oreochromis_niloticus ENSONIG00000009732
acanthochromis_polyacanthus ENSAPOG00000010810
amphiprion_percula ENSAPEG00000018798
gadus_morhua ENSGMOG00000005416
astyanax_mexicanus ENSAMXG00000014792
ictalurus_punctatus ENSIPUG00000016028
scleropages_formosus ENSSFOG00015013076
hippocampus_comes ENSHCOG00000014219
tetraodon_nigroviridis ENSTNIG00000016570
parus_major ENSPMJG00000008906
ficedula_albicollis ENSFALG00000001818
taeniopygia_guttata ENSTGUG00000012827
meleagris_gallopavo ENSMGAG00000013902
dromaius_novaehollandiae ENSDNVG00000016888
anolis_carolinensis ENSACAG00000016827
monodelphis_domestica ENSMODG00000018777
notamacropus_eugenii ENSMEUG00000002532
neovison_vison ENSNVIG00000007392
mustela_putorius_furo ENSMPUG00000002743
ailuropoda_melanoleuca ENSAMEG00000006555
canis_lupus_familiaris ENSCAFG00000002348
panthera_pardus ENSPPRG00000002942
panthera_tigris_altaica ENSPTIG00000014084
felis_catus ENSFCAG00000029537
equus_caballus ENSECAG00000009887
bison_bison_bison ENSBBBG00000016434
bos_mutus ENSBMUG00000000419
ovis_aries ENSOARG00000006184
tursiops_truncatus ENSTTRG00000005692
vicugna_pacos ENSVPAG00000004236
myotis_lucifugus ENSMLUG00000004388
pteropus_vampyrus ENSPVAG00000004674
erinaceus_europaeus ENSEEUG00000002657
sorex_araneus ENSSARG00000005333
propithecus_coquereli ENSPCOG00000018591
microcebus_murinus ENSMICG00000008733
prolemur_simus ENSPSMG00000021812
otolemur_garnettii ENSOGAG00000013170
homo_sapiens ENSG00000124749
pongo_abelii ENSPPYG00000016734
nomascus_leucogenys ENSNLEG00000002997
piliocolobus_tephrosceles ENSPTEG00000003663
colobus_angolensis_palliatus ENSCANG00000035165
rhinopithecus_roxellana ENSRROG00000033416
rhinopithecus_bieti ENSRBIG00000031608
macaca_fascicularis ENSMFAG00000044789
macaca_nemestrina ENSMNEG00000036742
papio_anubis ENSPANG00000015183
cercocebus_atys ENSCATG00000034013
macaca_mulatta ENSMMUG00000007616
mandrillus_leucophaeus ENSMLEG00000039630
theropithecus_gelada ENSTGEG00000003930
chlorocebus_sabaeus ENSCSAG00000013320
cebus_capucinus_imitator ENSCCAG00000034882
saimiri_boliviensis_boliviensis ENSSBOG00000026503
callithrix_jacchus ENSCJAG00000010723
aotus_nancymaae ENSANAG00000029317
tupaia_belangeri ENSTBEG00000001264
jaculus_jaculus ENSJJAG00000018917
castor_canadensis ENSCCNG00000009955
ictidomys_tridecemlineatus ENSSTOG00000019807
chinchilla_lanigera ENSCLAG00000010282
octodon_degus ENSODEG00000001679
cavia_porcellus ENSCPOG00000007358
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002118
fukomys_damarensis ENSFDAG00000010950
oryctolagus_cuniculus ENSOCUG00000012337
ochotona_princeps ENSOPRG00000012873
choloepus_hoffmanni ENSCHOG00000001374
dasypus_novemcinctus ENSDNOG00000007393
procavia_capensis ENSPCAG00000006155
echinops_telfairi ENSETEG00000007033
xenopus_tropicalis ENSXETG00000022756
