notamacropus_eugenii ENSMEUG00000015280
phascolarctos_cinereus ENSPCIG00000023424
sarcophilus_harrisii ENSSHAG00000012295
monodelphis_domestica ENSMODG00000009998
choloepus_hoffmanni ENSCHOG00000005178
dasypus_novemcinctus ENSDNOG00000042867
loxodonta_africana ENSLAFG00000015081
procavia_capensis ENSPCAG00000009326
echinops_telfairi ENSETEG00000006102
ursus_americanus ENSUAMG00000009910
ursus_maritimus ENSUMAG00000010574
ailuropoda_melanoleuca ENSAMEG00000008067
neovison_vison ENSNVIG00000009324
mustela_putorius_furo ENSMPUG00000007200
canis_lupus_dingo ENSCAFG00020006316
canis_lupus_familiaris ENSCAFG00000016442
vulpes_vulpes ENSVVUG00000000921
panthera_pardus ENSPPRG00000006642
panthera_tigris_altaica ENSPTIG00000019322
felis_catus ENSFCAG00000014091
sorex_araneus ENSSARG00000001237
erinaceus_europaeus ENSEEUG00000015672
pteropus_vampyrus ENSPVAG00000011673
myotis_lucifugus ENSMLUG00000007669
equus_asinus_asinus ENSEASG00005008743
equus_caballus ENSECAG00000020502
ovis_aries ENSOARG00000021172
capra_hircus ENSCHIG00000020123
bos_mutus ENSBMUG00000012607
bos_taurus ENSBTAG00000001950
bison_bison_bison ENSBBBG00000023755
tursiops_truncatus ENSTTRG00000015846
sus_scrofa ENSSSCG00000002296
vicugna_pacos ENSVPAG00000010467
spermophilus_dauricus ENSSDAG00000021219
urocitellus_parryii ENSUPAG00010012126
ictidomys_tridecemlineatus ENSSTOG00000000258
marmota_marmota_marmota ENSMMMG00000000141
chinchilla_lanigera ENSCLAG00000003299
octodon_degus ENSODEG00000013053
cavia_porcellus ENSCPOG00000002687
cavia_aperea ENSCAPG00000011837
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011713
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016149
fukomys_damarensis ENSFDAG00000013819
castor_canadensis ENSCCNG00000008982
dipodomys_ordii ENSDORG00000015941
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020500
cricetulus_griseus_crigri_1.0 ENSCGRG00000012995
cricetulus_griseus_crigri-picr ENSCGRG00015027996
mesocricetus_auratus ENSMAUG00000016893
