latimeria_chalumnae ENSLACG00000003688
notechis_scutatus ENSNSUG00000015454
petromyzon_marinus ENSPMAG00000003080
oryzias_latipes_asm223467v1 ENSORLG00000028005
periophthalmus_magnuspinnatus ENSPMGG00000020491
monopterus_albus ENSMALG00000011950
monopterus_albus ENSMALG00000015208
gallus_gallus ENSGALG00000048349
calidris_pygmaea ENSCPGG00000007931
lepidothrix_coronata ENSLCOG00000005948
zonotrichia_albicollis ENSZALG00000008640
nothoprocta_perdicaria ENSNPEG00000009709
notechis_scutatus ENSNSUG00000020108
anolis_carolinensis ENSACAG00000006059
sphenodon_punctatus ENSSPUG00000004354
octodon_degus ENSODEG00000015035
dipodomys_ordii ENSDORG00000014069
choloepus_hoffmanni ENSCHOG00000013708
petromyzon_marinus ENSPMAG00000007591
meleagris_gallopavo ENSMGAG00000010738
gallus_gallus ENSGALG00000012836
ciona_intestinalis ENSCING00000015739
drosophila_melanogaster FBgn0030242
drosophila_melanogaster FBgn0030241
