chelonoidis_abingdonii ENSCABG00000003987
gopherus_agassizii ENSGAGG00000010613
chrysemys_picta_bellii ENSCPBG00000023441
pelodiscus_sinensis ENSPSIG00000003404
anas_platyrhynchos_platyrhynchos ENSAPLG00000009174
anser_brachyrhynchus ENSABRG00000000012
meleagris_gallopavo ENSMGAG00000007655
gallus_gallus ENSGALG00000006242
coturnix_japonica ENSCJPG00005015031
numida_meleagris ENSNMEG00000001486
cyanistes_caeruleus ENSCCEG00000006256
parus_major ENSPMJG00000013834
ficedula_albicollis ENSFALG00000003319
junco_hyemalis ENSJHYG00000005217
zonotrichia_albicollis ENSZALG00000008532
serinus_canaria ENSSCAG00000007261
lonchura_striata_domestica ENSLSDG00000005523
manacus_vitellinus ENSMVIG00005013325
lepidothrix_coronata ENSLCOG00000012369
calidris_pygmaea ENSCPGG00000014013
calidris_pugnax ENSCPUG00000009721
apteryx_haastii ENSAHAG00000012088
apteryx_owenii ENSAOWG00000012357
apteryx_rowi ENSARWG00000010881
dromaius_novaehollandiae ENSDNVG00000005686
nothoprocta_perdicaria ENSNPEG00000001904
sphenodon_punctatus ENSSPUG00000007031
pogona_vitticeps ENSPVIG00000011867
anolis_carolinensis ENSACAG00000013250
notechis_scutatus ENSNSUG00000002598
salvator_merianae ENSSMRG00000006941
crocodylus_porosus ENSCPRG00005007723
pteropus_vampyrus ENSPVAG00000002716
myotis_lucifugus ENSMLUG00000003228
panthera_pardus ENSPPRG00000015106
felis_catus ENSFCAG00000010465
panthera_tigris_altaica ENSPTIG00000015606
vulpes_vulpes ENSVVUG00000003659
neovison_vison ENSNVIG00000009974
equus_caballus ENSECAG00000000378
equus_asinus_asinus ENSEASG00005000777
tursiops_truncatus ENSTTRG00000004691
sus_scrofa ENSSSCG00000036367
ovis_aries ENSOARG00000013682
capra_hircus ENSCHIG00000013987
bos_taurus ENSBTAG00000023752
bos_mutus ENSBMUG00000013084
bos_taurus ENSBTAG00000006727
bison_bison_bison ENSBBBG00000015750
erinaceus_europaeus ENSEEUG00000004747
sorex_araneus ENSSARG00000005178
propithecus_coquereli ENSPCOG00000024077
microcebus_murinus ENSMICG00000028179
prolemur_simus ENSPSMG00000009791
otolemur_garnettii ENSOGAG00000000433
macaca_fascicularis ENSMFAG00000002924
macaca_mulatta ENSMMUG00000012438
macaca_nemestrina ENSMNEG00000044808
mandrillus_leucophaeus ENSMLEG00000032667
theropithecus_gelada ENSTGEG00000020956
papio_anubis ENSPANG00000026039
cercocebus_atys ENSCATG00000031060
chlorocebus_sabaeus ENSCSAG00000002881
rhinopithecus_roxellana ENSRROG00000035483
piliocolobus_tephrosceles ENSPTEG00000037730
colobus_angolensis_palliatus ENSCANG00000039336
nomascus_leucogenys ENSNLEG00000015663
rhinopithecus_bieti ENSRBIG00000030740
rhinopithecus_roxellana ENSRROG00000032240
pan_paniscus ENSPPAG00000028866
pan_troglodytes ENSPTRG00000031120
homo_sapiens ENSG00000205022
gorilla_gorilla ENSGGOG00000012670
pongo_abelii ENSPPYG00000007655
saimiri_boliviensis_boliviensis ENSSBOG00000018410
callithrix_jacchus ENSCJAG00000045284
cebus_capucinus_imitator ENSCCAG00000027631
aotus_nancymaae ENSANAG00000038178
mus_spicilegus ENSMSIG00000015174
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032788
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000069867
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031670
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023268
rattus_norvegicus ENSRNOG00000029558
meriones_unguiculatus ENSMUGG00000010283
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013211
cricetulus_griseus_crigri_1.0 ENSCGRG00000015868
cricetulus_griseus_crigri-picr ENSCGRG00015020887
mesocricetus_auratus ENSMAUG00000014032
peromyscus_maniculatus_bairdii ENSPEMG00000016624
microtus_ochrogaster ENSMOCG00000007955
nannospalax_galili ENSNGAG00000023992
jaculus_jaculus ENSJJAG00000006433
castor_canadensis ENSCCNG00000018897
urocitellus_parryii ENSUPAG00010015748
ictidomys_tridecemlineatus ENSSTOG00000020814
marmota_marmota_marmota ENSMMMG00000009594
spermophilus_dauricus ENSSDAG00000006191
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005230
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014207
fukomys_damarensis ENSFDAG00000021067
chinchilla_lanigera ENSCLAG00000000704
octodon_degus ENSODEG00000004649
cavia_porcellus ENSCPOG00000025951
cavia_aperea ENSCAPG00000007240
ochotona_princeps ENSOPRG00000005597
dasypus_novemcinctus ENSDNOG00000034677
procavia_capensis ENSPCAG00000002797
loxodonta_africana ENSLAFG00000025902
phascolarctos_cinereus ENSPCIG00000007038
sarcophilus_harrisii ENSSHAG00000010001
monodelphis_domestica ENSMODG00000003873
ornithorhynchus_anatinus ENSOANG00000013901
xenopus_tropicalis ENSXETG00000011258
latimeria_chalumnae ENSLACG00000008620
takifugu_rubripes ENSTRUG00000024725
tetraodon_nigroviridis ENSTNIG00000009416
mola_mola ENSMMOG00000017714
labrus_bergylta ENSLBEG00000011647
gasterosteus_aculeatus ENSGACG00000015428
seriola_dumerili ENSSDUG00000006986
seriola_lalandi_dorsalis ENSSLDG00000021845
scophthalmus_maximus ENSSMAG00000021348
monopterus_albus ENSMALG00000016926
amphiprion_percula ENSAPEG00000019534
amphiprion_ocellaris ENSAOCG00000019844
stegastes_partitus ENSSPAG00000017978
maylandia_zebra ENSMZEG00005002186
astatotilapia_calliptera ENSACLG00000025147
pundamilia_nyererei ENSPNYG00000004803
haplochromis_burtoni ENSHBUG00000002388
neolamprologus_brichardi ENSNBRG00000017078
amphilophus_citrinellus ENSACIG00000021400
poecilia_latipinna ENSPLAG00000018431
poecilia_reticulata ENSPREG00000022533
poecilia_mexicana ENSPMEG00000009108
poecilia_mexicana ENSPMEG00000000169
poecilia_formosa ENSPFOG00000007001
xiphophorus_couchianus ENSXCOG00000003254
xiphophorus_maculatus ENSXMAG00000029090
gambusia_affinis ENSGAFG00000012565
cyprinodon_variegatus ENSCVAG00000015547
fundulus_heteroclitus ENSFHEG00000018295
kryptolebias_marmoratus ENSKMAG00000001112
oryzias_latipes_asm223467v1 ENSORLG00000026560
oryzias_latipes_asm223469v1 ENSORLG00015000397
oryzias_latipes_asm223471v1 ENSORLG00020015068
oryzias_melastigma ENSOMEG00000017896
amphiprion_ocellaris ENSAOCG00000016446
amphiprion_percula ENSAPEG00000004989
acanthochromis_polyacanthus ENSAPOG00000000685
anabas_testudineus ENSATEG00000011646
cynoglossus_semilaevis ENSCSEG00000001142
hippocampus_comes ENSHCOG00000004151
periophthalmus_magnuspinnatus ENSPMGG00000013927
gadus_morhua ENSGMOG00000001475
esox_lucius ENSELUG00000018385
ictalurus_punctatus ENSIPUG00000023583
astyanax_mexicanus ENSAMXG00000010873
