loxodonta_africana ENSLAFG00000015112
procavia_capensis ENSPCAG00000008905
echinops_telfairi ENSETEG00000001174
dipodomys_ordii ENSDORG00000011923
castor_canadensis ENSCCNG00000017633
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028645
mus_spicilegus ENSMSIG00000011247
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027365
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026388
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028717
rattus_norvegicus ENSRNOG00000007284
meriones_unguiculatus ENSMUGG00000026575
cricetulus_griseus_crigri_1.0 ENSCGRG00000007684
cricetulus_griseus_crigri-picr ENSCGRG00015002192
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024604
mesocricetus_auratus ENSMAUG00000017803
microtus_ochrogaster ENSMOCG00000021632
peromyscus_maniculatus_bairdii ENSPEMG00000023507
nannospalax_galili ENSNGAG00000012002
jaculus_jaculus ENSJJAG00000011969
cavia_porcellus ENSCPOG00000000635
cavia_aperea ENSCAPG00000007167
octodon_degus ENSODEG00000003831
chinchilla_lanigera ENSCLAG00000002106
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002559
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018782
fukomys_damarensis ENSFDAG00000017213
ictidomys_tridecemlineatus ENSSTOG00000021861
urocitellus_parryii ENSUPAG00010009500
spermophilus_dauricus ENSSDAG00000021892
marmota_marmota_marmota ENSMMMG00000001574
oryctolagus_cuniculus ENSOCUG00000005924
ochotona_princeps ENSOPRG00000003524
pan_troglodytes ENSPTRG00000000623
pan_paniscus ENSPPAG00000033788
homo_sapiens ENSG00000117394
gorilla_gorilla ENSGGOG00000025318
pongo_abelii ENSPPYG00000001458
nomascus_leucogenys ENSNLEG00000012357
macaca_fascicularis ENSMFAG00000031833
macaca_nemestrina ENSMNEG00000035273
macaca_mulatta ENSMMUG00000000373
cercocebus_atys ENSCATG00000032318
mandrillus_leucophaeus ENSMLEG00000017327
papio_anubis ENSPANG00000006390
theropithecus_gelada ENSTGEG00000025588
chlorocebus_sabaeus ENSCSAG00000001175
piliocolobus_tephrosceles ENSPTEG00000031662
colobus_angolensis_palliatus ENSCANG00000042327
rhinopithecus_roxellana ENSRROG00000037496
rhinopithecus_bieti ENSRBIG00000034064
callithrix_jacchus ENSCJAG00000003279
saimiri_boliviensis_boliviensis ENSSBOG00000021105
cebus_capucinus_imitator ENSCCAG00000033766
aotus_nancymaae ENSANAG00000032273
carlito_syrichta ENSTSYG00000011161
prolemur_simus ENSPSMG00000020478
propithecus_coquereli ENSPCOG00000006556
microcebus_murinus ENSMICG00000014811
otolemur_garnettii ENSOGAG00000002083
tupaia_belangeri ENSTBEG00000016535
ursus_americanus ENSUAMG00000000321
ursus_maritimus ENSUMAG00000024368
ailuropoda_melanoleuca ENSAMEG00000002058
mustela_putorius_furo ENSMPUG00000013787
neovison_vison ENSNVIG00000016630
canis_lupus_familiaris ENSCAFG00000002500
canis_lupus_dingo ENSCAFG00020002164
vulpes_vulpes ENSVVUG00000001613
panthera_pardus ENSPPRG00000008282
panthera_tigris_altaica ENSPTIG00000009543
felis_catus ENSFCAG00000006060
bos_mutus ENSBMUG00000006972
bos_taurus ENSBTAG00000009617
bison_bison_bison ENSBBBG00000009579
ovis_aries ENSOARG00000020471
capra_hircus ENSCHIG00000015523
tursiops_truncatus ENSTTRG00000003176
pteropus_vampyrus ENSPVAG00000017474
myotis_lucifugus ENSMLUG00000013639
equus_asinus_asinus ENSEASG00005001348
equus_caballus ENSECAG00000000303
erinaceus_europaeus ENSEEUG00000008169
dasypus_novemcinctus ENSDNOG00000038485
phascolarctos_cinereus ENSPCIG00000000549
notamacropus_eugenii ENSMEUG00000015579
sarcophilus_harrisii ENSSHAG00000015110
monodelphis_domestica ENSMODG00000017148
ornithorhynchus_anatinus ENSOANG00000009730
gopherus_agassizii ENSGAGG00000014141
chelonoidis_abingdonii ENSCABG00000020690
chrysemys_picta_bellii ENSCPBG00000009801
pelodiscus_sinensis ENSPSIG00000013148
crocodylus_porosus ENSCPRG00005014978
salvator_merianae ENSSMRG00000007873
pogona_vitticeps ENSPVIG00000018057
notechis_scutatus ENSNSUG00000018681
sphenodon_punctatus ENSSPUG00000009011
manacus_vitellinus ENSMVIG00005011209
lepidothrix_coronata ENSLCOG00000008229
junco_hyemalis ENSJHYG00000004733
zonotrichia_albicollis ENSZALG00000010735
taeniopygia_guttata ENSTGUG00000002201
lonchura_striata_domestica ENSLSDG00000016374
serinus_canaria ENSSCAG00000003384
cyanistes_caeruleus ENSCCEG00000012463
parus_major ENSPMJG00000009244
ficedula_albicollis ENSFALG00000003832
calidris_pygmaea ENSCPGG00000007831
calidris_pugnax ENSCPUG00000019870
melopsittacus_undulatus ENSMUNG00000001815
gallus_gallus ENSGALG00000004889
coturnix_japonica ENSCJPG00005007089
meleagris_gallopavo ENSMGAG00000007048
numida_meleagris ENSNMEG00000017463
anser_brachyrhynchus ENSABRG00000006431
anas_platyrhynchos_platyrhynchos ENSAPLG00000005941
apteryx_owenii ENSAOWG00000010492
apteryx_rowi ENSARWG00000013288
apteryx_haastii ENSAHAG00000017696
dromaius_novaehollandiae ENSDNVG00000018182
nothoprocta_perdicaria ENSNPEG00000012101
xenopus_tropicalis ENSXETG00000017639
latimeria_chalumnae ENSLACG00000011813
hippocampus_comes ENSHCOG00000001627
periophthalmus_magnuspinnatus ENSPMGG00000007716
tetraodon_nigroviridis ENSTNIG00000018304
takifugu_rubripes ENSTRUG00000002051
mola_mola ENSMMOG00000013220
gasterosteus_aculeatus ENSGACG00000004850
scophthalmus_maximus ENSSMAG00000007747
cynoglossus_semilaevis ENSCSEG00000016675
seriola_dumerili ENSSDUG00000018767
seriola_lalandi_dorsalis ENSSLDG00000004833
labrus_bergylta ENSLBEG00000023635
amphiprion_ocellaris ENSAOCG00000005741
amphiprion_percula ENSAPEG00000023415
acanthochromis_polyacanthus ENSAPOG00000013045
stegastes_partitus ENSSPAG00000000791
maylandia_zebra ENSMZEG00005002073
astatotilapia_calliptera ENSACLG00000000935
haplochromis_burtoni ENSHBUG00000011765
pundamilia_nyererei ENSPNYG00000004661
neolamprologus_brichardi ENSNBRG00000009585
oreochromis_niloticus ENSONIG00000014767
amphilophus_citrinellus ENSACIG00000011092
poecilia_formosa ENSPFOG00000015424
poecilia_mexicana ENSPMEG00000010182
poecilia_latipinna ENSPLAG00000008718
poecilia_reticulata ENSPREG00000013174
xiphophorus_maculatus ENSXMAG00000017903
xiphophorus_couchianus ENSXCOG00000015863
gambusia_affinis ENSGAFG00000016074
cyprinodon_variegatus ENSCVAG00000014127
fundulus_heteroclitus ENSFHEG00000016591
kryptolebias_marmoratus ENSKMAG00000016477
oryzias_latipes_asm223469v1 ENSORLG00015007768
oryzias_latipes_asm223467v1 ENSORLG00000007473
oryzias_latipes_asm223471v1 ENSORLG00020012445
oryzias_melastigma ENSOMEG00000011730
monopterus_albus ENSMALG00000001380
mastacembelus_armatus ENSMAMG00000003621
anabas_testudineus ENSATEG00000025137
gadus_morhua ENSGMOG00000011678
paramormyrops_kingsleyae ENSPKIG00000010587
poecilia_formosa ENSPFOG00000017722
poecilia_latipinna ENSPLAG00000006430
poecilia_mexicana ENSPMEG00000021558
poecilia_reticulata ENSPREG00000009148
xiphophorus_maculatus ENSXMAG00000012748
xiphophorus_couchianus ENSXCOG00000002657
gambusia_affinis ENSGAFG00000013183
kryptolebias_marmoratus ENSKMAG00000013201
oryzias_latipes_asm223469v1 ENSORLG00015015283
oryzias_latipes_asm223467v1 ENSORLG00000019077
oryzias_melastigma ENSOMEG00000022993
cynoglossus_semilaevis ENSCSEG00000004852
hippocampus_comes ENSHCOG00000013892
amphiprion_ocellaris ENSAOCG00000007360
amphiprion_percula ENSAPEG00000014516
acanthochromis_polyacanthus ENSAPOG00000017419
stegastes_partitus ENSSPAG00000006101
pundamilia_nyererei ENSPNYG00000021349
haplochromis_burtoni ENSHBUG00000015568
astatotilapia_calliptera ENSACLG00000001668
maylandia_zebra ENSMZEG00005022032
neolamprologus_brichardi ENSNBRG00000004836
oreochromis_niloticus ENSONIG00000017963
amphilophus_citrinellus ENSACIG00000008313
mola_mola ENSMMOG00000017692
seriola_dumerili ENSSDUG00000001856
