anolis_carolinensis ENSACAG00000008736
pogona_vitticeps ENSPVIG00000019184
salvator_merianae ENSSMRG00000018827
sphenodon_punctatus ENSSPUG00000001248
apteryx_owenii ENSAOWG00000012176
apteryx_rowi ENSARWG00000018929
apteryx_haastii ENSAHAG00000006399
dromaius_novaehollandiae ENSDNVG00000010532
nothoprocta_perdicaria ENSNPEG00000010371
gallus_gallus ENSGALG00000004081
coturnix_japonica ENSCJPG00005018704
meleagris_gallopavo ENSMGAG00000005480
numida_meleagris ENSNMEG00000016081
anas_platyrhynchos_platyrhynchos ENSAPLG00000005788
anser_brachyrhynchus ENSABRG00000020868
manacus_vitellinus ENSMVIG00005006893
lepidothrix_coronata ENSLCOG00000006420
taeniopygia_guttata ENSTGUG00000017041
lonchura_striata_domestica ENSLSDG00000015099
serinus_canaria ENSSCAG00000001466
ficedula_albicollis ENSFALG00000010586
zonotrichia_albicollis ENSZALG00000003828
junco_hyemalis ENSJHYG00000015405
cyanistes_caeruleus ENSCCEG00000015541
parus_major ENSPMJG00000002568
calidris_pugnax ENSCPUG00000018707
calidris_pygmaea ENSCPGG00000010872
melopsittacus_undulatus ENSMUNG00000012895
crocodylus_porosus ENSCPRG00005018509
gopherus_agassizii ENSGAGG00000021503
chelonoidis_abingdonii ENSCABG00000019272
pelodiscus_sinensis ENSPSIG00000012805
pelodiscus_sinensis ENSPSIG00000010333
chrysemys_picta_bellii ENSCPBG00000023577
notamacropus_eugenii ENSMEUG00000016392
phascolarctos_cinereus ENSPCIG00000026994
sarcophilus_harrisii ENSSHAG00000003332
monodelphis_domestica ENSMODG00000015900
cavia_porcellus ENSCPOG00000031285
cavia_aperea ENSCAPG00000016755
chinchilla_lanigera ENSCLAG00000007271
octodon_degus ENSODEG00000015276
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011667
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014263
fukomys_damarensis ENSFDAG00000014107
marmota_marmota_marmota ENSMMMG00000019884
spermophilus_dauricus ENSSDAG00000011605
ictidomys_tridecemlineatus ENSSTOG00000026048
urocitellus_parryii ENSUPAG00010013439
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000041143
mus_spicilegus ENSMSIG00000014216
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027684
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026704
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029034
rattus_norvegicus ENSRNOG00000017401
meriones_unguiculatus ENSMUGG00000024054
cricetulus_griseus_crigri-picr ENSCGRG00015024597
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017460
cricetulus_griseus_crigri_1.0 ENSCGRG00000016610
mesocricetus_auratus ENSMAUG00000007880
microtus_ochrogaster ENSMOCG00000018946
peromyscus_maniculatus_bairdii ENSPEMG00000004832
nannospalax_galili ENSNGAG00000017309
jaculus_jaculus ENSJJAG00000016205
dipodomys_ordii ENSDORG00000007542
oryctolagus_cuniculus ENSOCUG00000008690
ochotona_princeps ENSOPRG00000002958
tupaia_belangeri ENSTBEG00000004910
gorilla_gorilla ENSGGOG00000005281
homo_sapiens ENSG00000162542
pan_paniscus ENSPPAG00000031534
pan_troglodytes ENSPTRG00000000272
pongo_abelii ENSPPYG00000001784
nomascus_leucogenys ENSNLEG00000007873
rhinopithecus_bieti ENSRBIG00000033805
rhinopithecus_roxellana ENSRROG00000008458
colobus_angolensis_palliatus ENSCANG00000029166
piliocolobus_tephrosceles ENSPTEG00000004298
mandrillus_leucophaeus ENSMLEG00000021690
cercocebus_atys ENSCATG00000030032
papio_anubis ENSPANG00000005353
theropithecus_gelada ENSTGEG00000025456
macaca_fascicularis ENSMFAG00000032313
macaca_mulatta ENSMMUG00000002492
