labrus_bergylta ENSLBEG00000016086
gasterosteus_aculeatus ENSGACG00000012549
oryzias_latipes_asm223471v1 ENSORLG00020016128
oryzias_latipes_asm223467v1 ENSORLG00000015511
oryzias_latipes_asm223469v1 ENSORLG00015013881
oryzias_melastigma ENSOMEG00000021519
cyprinodon_variegatus ENSCVAG00000021243
hippocampus_comes ENSHCOG00000015635
hippocampus_comes ENSHCOG00000000652
astatotilapia_calliptera ENSACLG00000000839
haplochromis_burtoni ENSHBUG00000021565
maylandia_zebra ENSMZEG00005002055
pundamilia_nyererei ENSPNYG00000020291
oreochromis_niloticus ENSONIG00000003504
neolamprologus_brichardi ENSNBRG00000001765
amphilophus_citrinellus ENSACIG00000008891
poecilia_formosa ENSPFOG00000011801
poecilia_mexicana ENSPMEG00000005528
poecilia_reticulata ENSPREG00000002831
poecilia_latipinna ENSPLAG00000011198
xiphophorus_maculatus ENSXMAG00000001005
xiphophorus_couchianus ENSXCOG00000017789
gambusia_affinis ENSGAFG00000016776
fundulus_heteroclitus ENSFHEG00000018737
kryptolebias_marmoratus ENSKMAG00000013484
cynoglossus_semilaevis ENSCSEG00000000327
monopterus_albus ENSMALG00000016059
mastacembelus_armatus ENSMAMG00000009661
anabas_testudineus ENSATEG00000008726
seriola_dumerili ENSSDUG00000011245
seriola_lalandi_dorsalis ENSSLDG00000013341
scophthalmus_maximus ENSSMAG00000013478
amphiprion_ocellaris ENSAOCG00000018657
amphiprion_percula ENSAPEG00000006177
acanthochromis_polyacanthus ENSAPOG00000019897
stegastes_partitus ENSSPAG00000002143
mola_mola ENSMMOG00000015523
takifugu_rubripes ENSTRUG00000001834
takifugu_rubripes ENSTRUG00000001857
takifugu_rubripes ENSTRUG00000001296
tetraodon_nigroviridis ENSTNIG00000006196
periophthalmus_magnuspinnatus ENSPMGG00000020658
gadus_morhua ENSGMOG00000000312
esox_lucius ENSELUG00000019883
pygocentrus_nattereri ENSPNAG00000021239
astyanax_mexicanus ENSAMXG00000002929
ictalurus_punctatus ENSIPUG00000013745
danio_rerio ENSDARG00000098622
scleropages_formosus ENSSFOG00015014634
paramormyrops_kingsleyae ENSPKIG00000004378
lepisosteus_oculatus ENSLOCG00000005671
spermophilus_dauricus ENSSDAG00000023507
marmota_marmota_marmota ENSMMMG00000007385
urocitellus_parryii ENSUPAG00010010001
ictidomys_tridecemlineatus ENSSTOG00000009648
castor_canadensis ENSCCNG00000009666
dipodomys_ordii ENSDORG00000007955
mus_spicilegus ENSMSIG00000028826
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030696
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000002068
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029597
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012831
rattus_norvegicus ENSRNOG00000014786
meriones_unguiculatus ENSMUGG00000011233
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015867
cricetulus_griseus_crigri-picr ENSCGRG00015020782
cricetulus_griseus_crigri_1.0 ENSCGRG00000006182
mesocricetus_auratus ENSMAUG00000003256
peromyscus_maniculatus_bairdii ENSPEMG00000020299
microtus_ochrogaster ENSMOCG00000008837
nannospalax_galili ENSNGAG00000016348
jaculus_jaculus ENSJJAG00000013552
chinchilla_lanigera ENSCLAG00000016202
octodon_degus ENSODEG00000014690
cavia_aperea ENSCAPG00000014674
cavia_porcellus ENSCPOG00000004836
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005512
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009088
fukomys_damarensis ENSFDAG00000015646
oryctolagus_cuniculus ENSOCUG00000009143
ochotona_princeps ENSOPRG00000007175
pan_troglodytes ENSPTRG00000010782
pan_paniscus ENSPPAG00000039579
homo_sapiens ENSG00000105173
gorilla_gorilla ENSGGOG00000008452
pongo_abelii ENSPPYG00000009808
nomascus_leucogenys ENSNLEG00000007599
piliocolobus_tephrosceles ENSPTEG00000038922
colobus_angolensis_palliatus ENSCANG00000008809
rhinopithecus_bieti ENSRBIG00000032298
rhinopithecus_roxellana ENSRROG00000032241
cercocebus_atys ENSCATG00000036730
chlorocebus_sabaeus ENSCSAG00000004850
macaca_nemestrina ENSMNEG00000027421
macaca_mulatta ENSMMUG00000020668
mandrillus_leucophaeus ENSMLEG00000039590
macaca_fascicularis ENSMFAG00000041278
theropithecus_gelada ENSTGEG00000016014
papio_anubis ENSPANG00000017035
aotus_nancymaae ENSANAG00000020114
aotus_nancymaae ENSANAG00000028435
cebus_capucinus_imitator ENSCCAG00000020086
saimiri_boliviensis_boliviensis ENSSBOG00000028300
callithrix_jacchus ENSCJAG00000001857
carlito_syrichta ENSTSYG00000004852
propithecus_coquereli ENSPCOG00000000361
microcebus_murinus ENSMICG00000006777
prolemur_simus ENSPSMG00000015575
otolemur_garnettii ENSOGAG00000006217
tupaia_belangeri ENSTBEG00000004028
ursus_maritimus ENSUMAG00000013484
ursus_americanus ENSUAMG00000007369
ailuropoda_melanoleuca ENSAMEG00000009668
canis_lupus_dingo ENSCAFG00020019952
canis_lupus_familiaris ENSCAFG00000007614
vulpes_vulpes ENSVVUG00000016850
neovison_vison ENSNVIG00000020059
mustela_putorius_furo ENSMPUG00000008012
panthera_tigris_altaica ENSPTIG00000018249
panthera_pardus ENSPPRG00000008532
felis_catus ENSFCAG00000001624
sorex_araneus ENSSARG00000000591
