labrus_bergylta ENSLBEG00000018025
cynoglossus_semilaevis ENSCSEG00000011767
takifugu_rubripes ENSTRUG00000019928
tetraodon_nigroviridis ENSTNIG00000016932
mola_mola ENSMMOG00000002039
monopterus_albus ENSMALG00000008428
seriola_dumerili ENSSDUG00000020627
seriola_lalandi_dorsalis ENSSLDG00000013306
mastacembelus_armatus ENSMAMG00000005347
gasterosteus_aculeatus ENSGACG00000005019
anabas_testudineus ENSATEG00000016356
scophthalmus_maximus ENSSMAG00000014198
amphiprion_percula ENSAPEG00000021349
amphiprion_percula ENSAPEG00000021176
amphiprion_ocellaris ENSAOCG00000018196
acanthochromis_polyacanthus ENSAPOG00000014040
stegastes_partitus ENSSPAG00000006252
astatotilapia_calliptera ENSACLG00000009976
maylandia_zebra ENSMZEG00005005557
pundamilia_nyererei ENSPNYG00000006996
haplochromis_burtoni ENSHBUG00000019577
neolamprologus_brichardi ENSNBRG00000012279
oreochromis_niloticus ENSONIG00000008751
amphilophus_citrinellus ENSACIG00000001305
cyprinodon_variegatus ENSCVAG00000022081
fundulus_heteroclitus ENSFHEG00000018985
poecilia_formosa ENSPFOG00000011462
poecilia_latipinna ENSPLAG00000020015
poecilia_reticulata ENSPREG00000004174
poecilia_mexicana ENSPMEG00000004581
xiphophorus_maculatus ENSXMAG00000005022
xiphophorus_couchianus ENSXCOG00000019137
gambusia_affinis ENSGAFG00000003250
kryptolebias_marmoratus ENSKMAG00000016230
oryzias_latipes_asm223471v1 ENSORLG00020021804
oryzias_latipes_asm223469v1 ENSORLG00015015992
oryzias_latipes_asm223467v1 ENSORLG00000017293
oryzias_melastigma ENSOMEG00000003800
hippocampus_comes ENSHCOG00000010726
periophthalmus_magnuspinnatus ENSPMGG00000011426
gadus_morhua ENSGMOG00000002374
esox_lucius ENSELUG00000021536
pygocentrus_nattereri ENSPNAG00000019878
astyanax_mexicanus ENSAMXG00000043176
ictalurus_punctatus ENSIPUG00000020778
danio_rerio ENSDARG00000017359
paramormyrops_kingsleyae ENSPKIG00000006147
scleropages_formosus ENSSFOG00015019743
lepisosteus_oculatus ENSLOCG00000007749
calidris_pygmaea ENSCPGG00000017867
calidris_pugnax ENSCPUG00000004437
melopsittacus_undulatus ENSMUNG00000008145
lepidothrix_coronata ENSLCOG00000016353
manacus_vitellinus ENSMVIG00005018286
cyanistes_caeruleus ENSCCEG00000023990
parus_major ENSPMJG00000018674
junco_hyemalis ENSJHYG00000000598
zonotrichia_albicollis ENSZALG00000017628
serinus_canaria ENSSCAG00000015877
taeniopygia_guttata ENSTGUG00000008185
lonchura_striata_domestica ENSLSDG00000010809
ficedula_albicollis ENSFALG00000001979
anser_brachyrhynchus ENSABRG00000023188
anas_platyrhynchos_platyrhynchos ENSAPLG00000004140
gallus_gallus ENSGALG00000009564
coturnix_japonica ENSCJPG00005017829
meleagris_gallopavo ENSMGAG00000010160
numida_meleagris ENSNMEG00000022461
apteryx_owenii ENSAOWG00000001674
apteryx_haastii ENSAHAG00000008987
apteryx_rowi ENSARWG00000008647
dromaius_novaehollandiae ENSDNVG00000018245
nothoprocta_perdicaria ENSNPEG00000000377
crocodylus_porosus ENSCPRG00005015226
gopherus_agassizii ENSGAGG00000017778
chelonoidis_abingdonii ENSCABG00000003863
chrysemys_picta_bellii ENSCPBG00000005693
pelodiscus_sinensis ENSPSIG00000015012
anolis_carolinensis ENSACAG00000016596
pogona_vitticeps ENSPVIG00000016056
phascolarctos_cinereus ENSPCIG00000002269
notamacropus_eugenii ENSMEUG00000000004
sarcophilus_harrisii ENSSHAG00000013987
monodelphis_domestica ENSMODG00000008665
sorex_araneus ENSSARG00000009818
erinaceus_europaeus ENSEEUG00000006547
ursus_maritimus ENSUMAG00000014385
ursus_americanus ENSUAMG00000017531
ailuropoda_melanoleuca ENSAMEG00000008642
neovison_vison ENSNVIG00000006503
mustela_putorius_furo ENSMPUG00000000820
canis_lupus_familiaris ENSCAFG00000012636
canis_lupus_dingo ENSCAFG00020003172
vulpes_vulpes ENSVVUG00000015685
panthera_tigris_altaica ENSPTIG00000015953
panthera_pardus ENSPPRG00000023761
felis_catus ENSFCAG00000007358
equus_caballus ENSECAG00000019856
equus_asinus_asinus ENSEASG00005022684
bos_taurus ENSBTAG00000016430
bos_mutus ENSBMUG00000002268
bison_bison_bison ENSBBBG00000005223
capra_hircus ENSCHIG00000014911
ovis_aries ENSOARG00000002188
tursiops_truncatus ENSTTRG00000012241
sus_scrofa ENSSSCG00000015945
vicugna_pacos ENSVPAG00000007198
pteropus_vampyrus ENSPVAG00000005736
myotis_lucifugus ENSMLUG00000011502
pan_troglodytes ENSPTRG00000012630
pan_paniscus ENSPPAG00000029583
gorilla_gorilla ENSGGOG00000043216
homo_sapiens ENSG00000123600
pongo_abelii ENSPPYG00000012927
nomascus_leucogenys ENSNLEG00000005370
mandrillus_leucophaeus ENSMLEG00000029322
cercocebus_atys ENSCATG00000041402
macaca_fascicularis ENSMFAG00000032752
macaca_nemestrina ENSMNEG00000028368
papio_anubis ENSPANG00000005672
theropithecus_gelada ENSTGEG00000017928
chlorocebus_sabaeus ENSCSAG00000014891
piliocolobus_tephrosceles ENSPTEG00000037401
colobus_angolensis_palliatus ENSCANG00000035924
rhinopithecus_roxellana ENSRROG00000030685
rhinopithecus_bieti ENSRBIG00000042575
saimiri_boliviensis_boliviensis ENSSBOG00000029503
cebus_capucinus_imitator ENSCCAG00000030997
callithrix_jacchus ENSCJAG00000007144
aotus_nancymaae ENSANAG00000025767
carlito_syrichta ENSTSYG00000000939
prolemur_simus ENSPSMG00000023246
microcebus_murinus ENSMICG00000015106
propithecus_coquereli ENSPCOG00000028842
otolemur_garnettii ENSOGAG00000010921
tupaia_belangeri ENSTBEG00000006289
castor_canadensis ENSCCNG00000015130
dipodomys_ordii ENSDORG00000013075
mus_spicilegus ENSMSIG00000006736
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000041975
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024561
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023639
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025091
rattus_norvegicus ENSRNOG00000009382
meriones_unguiculatus ENSMUGG00000018530
cricetulus_griseus_crigri_1.0 ENSCGRG00000003000
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016757
cricetulus_griseus_crigri-picr ENSCGRG00015002882
mesocricetus_auratus ENSMAUG00000020824
microtus_ochrogaster ENSMOCG00000021718
peromyscus_maniculatus_bairdii ENSPEMG00000021290
nannospalax_galili ENSNGAG00000023053
jaculus_jaculus ENSJJAG00000024352
spermophilus_dauricus ENSSDAG00000012507
ictidomys_tridecemlineatus ENSSTOG00000008451
urocitellus_parryii ENSUPAG00010010169
marmota_marmota_marmota ENSMMMG00000023595
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016047
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008656
fukomys_damarensis ENSFDAG00000014504
cavia_porcellus ENSCPOG00000037529
cavia_aperea ENSCAPG00000001167
octodon_degus ENSODEG00000010652
chinchilla_lanigera ENSCLAG00000003454
oryctolagus_cuniculus ENSOCUG00000011653
ochotona_princeps ENSOPRG00000007686
dasypus_novemcinctus ENSDNOG00000016296
choloepus_hoffmanni ENSCHOG00000001720
procavia_capensis ENSPCAG00000013569
echinops_telfairi ENSETEG00000003567
loxodonta_africana ENSLAFG00000003151
ornithorhynchus_anatinus ENSOANG00000008572
