labrus_bergylta ENSLBEG00000011614
takifugu_rubripes ENSTRUG00000025706
poecilia_mexicana ENSPMEG00000017236
poecilia_formosa ENSPFOG00000014943
poecilia_latipinna ENSPLAG00000003574
poecilia_reticulata ENSPREG00000012433
gambusia_affinis ENSGAFG00000014484
xiphophorus_maculatus ENSXMAG00000011130
cyprinodon_variegatus ENSCVAG00000022957
fundulus_heteroclitus ENSFHEG00000011915
kryptolebias_marmoratus ENSKMAG00000008656
oryzias_latipes_asm223467v1 ENSORLG00000027006
oryzias_latipes_asm223471v1 ENSORLG00020004410
oryzias_latipes_asm223469v1 ENSORLG00015009939
oryzias_melastigma ENSOMEG00000013921
astatotilapia_calliptera ENSACLG00000024964
maylandia_zebra ENSMZEG00005017855
pundamilia_nyererei ENSPNYG00000022897
haplochromis_burtoni ENSHBUG00000016398
neolamprologus_brichardi ENSNBRG00000021305
oreochromis_niloticus ENSONIG00000012999
amphiprion_percula ENSAPEG00000005280
amphiprion_ocellaris ENSAOCG00000016050
acanthochromis_polyacanthus ENSAPOG00000023361
stegastes_partitus ENSSPAG00000004479
mastacembelus_armatus ENSMAMG00000003257
anabas_testudineus ENSATEG00000020942
seriola_dumerili ENSSDUG00000013300
seriola_lalandi_dorsalis ENSSLDG00000024138
monopterus_albus ENSMALG00000022508
scophthalmus_maximus ENSSMAG00000010497
hippocampus_comes ENSHCOG00000017181
esox_lucius ENSELUG00000019006
pygocentrus_nattereri ENSPNAG00000019946
astyanax_mexicanus ENSAMXG00000019090
ictalurus_punctatus ENSIPUG00000006662
danio_rerio ENSDARG00000070656
scleropages_formosus ENSSFOG00015013500
gasterosteus_aculeatus ENSGACG00000009904
pan_paniscus ENSPPAG00000036023
pan_troglodytes ENSPTRG00000004593
gorilla_gorilla ENSGGOG00000002613
homo_sapiens ENSG00000111665
pongo_abelii ENSPPYG00000004205
nomascus_leucogenys ENSNLEG00000004752
papio_anubis ENSPANG00000017670
theropithecus_gelada ENSTGEG00000008221
macaca_fascicularis ENSMFAG00000042353
macaca_mulatta ENSMMUG00000005191
macaca_nemestrina ENSMNEG00000037981
mandrillus_leucophaeus ENSMLEG00000034056
cercocebus_atys ENSCATG00000041241
chlorocebus_sabaeus ENSCSAG00000010224
piliocolobus_tephrosceles ENSPTEG00000037364
colobus_angolensis_palliatus ENSCANG00000012495
rhinopithecus_bieti ENSRBIG00000041965
rhinopithecus_roxellana ENSRROG00000042250
saimiri_boliviensis_boliviensis ENSSBOG00000026227
saimiri_boliviensis_boliviensis ENSSBOG00000033212
cebus_capucinus_imitator ENSCCAG00000037915
callithrix_jacchus ENSCJAG00000007508
aotus_nancymaae ENSANAG00000033856
carlito_syrichta ENSTSYG00000000162
prolemur_simus ENSPSMG00000015938
propithecus_coquereli ENSPCOG00000012783
microcebus_murinus ENSMICG00000001744
otolemur_garnettii ENSOGAG00000032007
castor_canadensis ENSCCNG00000025409
dipodomys_ordii ENSDORG00000013173
meriones_unguiculatus ENSMUGG00000012697
meriones_unguiculatus ENSMUGG00000015706
mus_spicilegus ENSMSIG00000021340
mus_spicilegus ENSMSIG00000012972
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029897
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000023505
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028855
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022615
rattus_norvegicus ENSRNOG00000015529
peromyscus_maniculatus_bairdii ENSPEMG00000016358
microtus_ochrogaster ENSMOCG00000008232
cricetulus_griseus_crigri_1.0 ENSCGRG00000018411
