anser_brachyrhynchus ENSABRG00000016931
meleagris_gallopavo ENSMGAG00000010071
junco_hyemalis ENSJHYG00000004161
parus_major ENSPMJG00000014694
taeniopygia_guttata ENSTGUG00000010387
serinus_canaria ENSSCAG00000010342
zonotrichia_albicollis ENSZALG00000007730
cyanistes_caeruleus ENSCCEG00000015584
ficedula_albicollis ENSFALG00000006149
lepidothrix_coronata ENSLCOG00000005676
manacus_vitellinus ENSMVIG00005005433
melopsittacus_undulatus ENSMUNG00000007846
coturnix_japonica ENSCJPG00005009277
gallus_gallus ENSGALG00000035384
calidris_pugnax ENSCPUG00000008984
dromaius_novaehollandiae ENSDNVG00000005088
apteryx_rowi ENSARWG00000013533
crocodylus_porosus ENSCPRG00005014233
gopherus_agassizii ENSGAGG00000024769
chelonoidis_abingdonii ENSCABG00000004686
chrysemys_picta_bellii ENSCPBG00000027223
pelodiscus_sinensis ENSPSIG00000006238
pogona_vitticeps ENSPVIG00000018066
anolis_carolinensis ENSACAG00000028555
salvator_merianae ENSSMRG00000012279
calidris_pygmaea ENSCPGG00000002219
numida_meleagris ENSNMEG00000011698
lonchura_striata_domestica ENSLSDG00000003940
anas_platyrhynchos_platyrhynchos ENSAPLG00000006386
nothoprocta_perdicaria ENSNPEG00000013636
sphenodon_punctatus ENSSPUG00000015227
sphenodon_punctatus ENSSPUG00000006523
propithecus_coquereli ENSPCOG00000018816
prolemur_simus ENSPSMG00000011401
microcebus_murinus ENSMICG00000009287
otolemur_garnettii ENSOGAG00000014500
papio_anubis ENSPANG00000023661
theropithecus_gelada ENSTGEG00000016136
mandrillus_leucophaeus ENSMLEG00000038124
macaca_fascicularis ENSMFAG00000031030
macaca_mulatta ENSMMUG00000032559
macaca_nemestrina ENSMNEG00000002543
cercocebus_atys ENSCATG00000029720
chlorocebus_sabaeus ENSCSAG00000017679
rhinopithecus_roxellana ENSRROG00000029171
rhinopithecus_bieti ENSRBIG00000033944
colobus_angolensis_palliatus ENSCANG00000043159
cebus_capucinus_imitator ENSCCAG00000023103
pan_paniscus ENSPPAG00000029062
pan_troglodytes ENSPTRG00000009917
homo_sapiens ENSG00000134490
pongo_abelii ENSPPYG00000009061
nomascus_leucogenys ENSNLEG00000006771
gorilla_gorilla ENSGGOG00000003409
callithrix_jacchus ENSCJAG00000020550
saimiri_boliviensis_boliviensis ENSSBOG00000035556
aotus_nancymaae ENSANAG00000027628
tursiops_truncatus ENSTTRG00000008809
sus_scrofa ENSSSCG00000040452
capra_hircus ENSCHIG00000011954
ovis_aries ENSOARG00000008070
bison_bison_bison ENSBBBG00000020754
bos_mutus ENSBMUG00000021765
vicugna_pacos ENSVPAG00000009032
equus_caballus ENSECAG00000014999
ursus_americanus ENSUAMG00000018411
ursus_maritimus ENSUMAG00000020187
ailuropoda_melanoleuca ENSAMEG00000013748
neovison_vison ENSNVIG00000017981
mustela_putorius_furo ENSMPUG00000005755
canis_lupus_dingo ENSCAFG00020015574
canis_lupus_familiaris ENSCAFG00000018205
vulpes_vulpes ENSVVUG00000003682
panthera_pardus ENSPPRG00000023974
panthera_tigris_altaica ENSPTIG00000021380
felis_catus ENSFCAG00000038945
pteropus_vampyrus ENSPVAG00000015816
mus_spicilegus ENSMSIG00000014135
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000049411
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022915
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022000
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018738
rattus_norvegicus ENSRNOG00000023412
meriones_unguiculatus ENSMUGG00000014842
cricetulus_griseus_crigri-picr ENSCGRG00015007395
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015184
cricetulus_griseus_crigri_1.0 ENSCGRG00000016295
microtus_ochrogaster ENSMOCG00000020886
peromyscus_maniculatus_bairdii ENSPEMG00000017338
nannospalax_galili ENSNGAG00000005814
jaculus_jaculus ENSJJAG00000017364
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002813
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005745
fukomys_damarensis ENSFDAG00000015415
chinchilla_lanigera ENSCLAG00000008159
octodon_degus ENSODEG00000005697
cavia_aperea ENSCAPG00000007919
cavia_porcellus ENSCPOG00000007986
ictidomys_tridecemlineatus ENSSTOG00000030216
spermophilus_dauricus ENSSDAG00000018488
marmota_marmota_marmota ENSMMMG00000009827
urocitellus_parryii ENSUPAG00010012092
dipodomys_ordii ENSDORG00000002848
ochotona_princeps ENSOPRG00000004781
oryctolagus_cuniculus ENSOCUG00000015482
carlito_syrichta ENSTSYG00000003260
sorex_araneus ENSSARG00000003787
bos_taurus ENSBTAG00000010037
tupaia_belangeri ENSTBEG00000015659
myotis_lucifugus ENSMLUG00000005852
echinops_telfairi ENSETEG00000003685
loxodonta_africana ENSLAFG00000017889
procavia_capensis ENSPCAG00000015711
dasypus_novemcinctus ENSDNOG00000034375
piliocolobus_tephrosceles ENSPTEG00000035953
notamacropus_eugenii ENSMEUG00000005580
phascolarctos_cinereus ENSPCIG00000020376
sarcophilus_harrisii ENSSHAG00000012204
monodelphis_domestica ENSMODG00000027607
ornithorhynchus_anatinus ENSOANG00000001374
xenopus_tropicalis ENSXETG00000017179
latimeria_chalumnae ENSLACG00000017390
paramormyrops_kingsleyae ENSPKIG00000018350
scleropages_formosus ENSSFOG00015012968
monopterus_albus ENSMALG00000003090
mastacembelus_armatus ENSMAMG00000018016
anabas_testudineus ENSATEG00000021028
scophthalmus_maximus ENSSMAG00000020260
cynoglossus_semilaevis ENSCSEG00000011646
seriola_lalandi_dorsalis ENSSLDG00000007705
labrus_bergylta ENSLBEG00000028177
takifugu_rubripes ENSTRUG00000024904
tetraodon_nigroviridis ENSTNIG00000000016
amphiprion_percula ENSAPEG00000009082
amphiprion_ocellaris ENSAOCG00000000633
acanthochromis_polyacanthus ENSAPOG00000017869
stegastes_partitus ENSSPAG00000001945
haplochromis_burtoni ENSHBUG00000015521
maylandia_zebra ENSMZEG00005020171
astatotilapia_calliptera ENSACLG00000014064
pundamilia_nyererei ENSPNYG00000020828
oreochromis_niloticus ENSONIG00000004716
poecilia_formosa ENSPFOG00000008926
poecilia_mexicana ENSPMEG00000011242
xiphophorus_maculatus ENSXMAG00000021584
gambusia_affinis ENSGAFG00000017195
poecilia_latipinna ENSPLAG00000007021
xiphophorus_couchianus ENSXCOG00000005049
cyprinodon_variegatus ENSCVAG00000012177
fundulus_heteroclitus ENSFHEG00000020253
kryptolebias_marmoratus ENSKMAG00000017641
oryzias_latipes_asm223467v1 ENSORLG00000030382
oryzias_latipes_asm223471v1 ENSORLG00020005113
oryzias_latipes_asm223469v1 ENSORLG00015001884
oryzias_melastigma ENSOMEG00000017004
hippocampus_comes ENSHCOG00000016927
esox_lucius ENSELUG00000021255
pygocentrus_nattereri ENSPNAG00000027493
astyanax_mexicanus ENSAMXG00000036594
ictalurus_punctatus ENSIPUG00000001378
danio_rerio ENSDARG00000090685
danio_rerio ENSDARG00000104905
petromyzon_marinus ENSPMAG00000000781
saccharomyces_cerevisiae_strain_s288c YGL225W
saccharomyces_cerevisiae_strain_s288c YER039C
