labrus_bergylta ENSLBEG00000022956
periophthalmus_magnuspinnatus ENSPMGG00000010223
haplochromis_burtoni ENSHBUG00000019325
pundamilia_nyererei ENSPNYG00000009442
maylandia_zebra ENSMZEG00005002049
neolamprologus_brichardi ENSNBRG00000008753
oreochromis_niloticus ENSONIG00000009441
amphilophus_citrinellus ENSACIG00000023338
monopterus_albus ENSMALG00000014836
amphiprion_ocellaris ENSAOCG00000016883
amphiprion_percula ENSAPEG00000006464
acanthochromis_polyacanthus ENSAPOG00000008193
stegastes_partitus ENSSPAG00000006344
oryzias_latipes_asm223471v1 ENSORLG00020017298
oryzias_latipes_asm223469v1 ENSORLG00015008481
oryzias_latipes_asm223467v1 ENSORLG00000001074
oryzias_melastigma ENSOMEG00000015367
mastacembelus_armatus ENSMAMG00000019199
anabas_testudineus ENSATEG00000019208
seriola_lalandi_dorsalis ENSSLDG00000003544
seriola_dumerili ENSSDUG00000014691
takifugu_rubripes ENSTRUG00000003559
takifugu_rubripes ENSTRUG00000002267
tetraodon_nigroviridis ENSTNIG00000011302
cynoglossus_semilaevis ENSCSEG00000009945
poecilia_formosa ENSPFOG00000004877
poecilia_mexicana ENSPMEG00000007133
poecilia_latipinna ENSPLAG00000021005
poecilia_reticulata ENSPREG00000005282
xiphophorus_maculatus ENSXMAG00000013146
xiphophorus_couchianus ENSXCOG00000000145
fundulus_heteroclitus ENSFHEG00000015948
fundulus_heteroclitus ENSFHEG00000014053
cyprinodon_variegatus ENSCVAG00000003486
kryptolebias_marmoratus ENSKMAG00000003571
gasterosteus_aculeatus ENSGACG00000014908
mola_mola ENSMMOG00000020137
astatotilapia_calliptera ENSACLG00000018629
scophthalmus_maximus ENSSMAG00000011736
hippocampus_comes ENSHCOG00000006514
gadus_morhua ENSGMOG00000014972
esox_lucius ENSELUG00000011980
astyanax_mexicanus ENSAMXG00000034332
pygocentrus_nattereri ENSPNAG00000019316
ictalurus_punctatus ENSIPUG00000007976
danio_rerio ENSDARG00000054578
paramormyrops_kingsleyae ENSPKIG00000019868
scleropages_formosus ENSSFOG00015015380
scleropages_formosus ENSSFOG00015010752
paramormyrops_kingsleyae ENSPKIG00000010596
amphiprion_ocellaris ENSAOCG00000013864
gambusia_affinis ENSGAFG00000005362
lepisosteus_oculatus ENSLOCG00000007049
apteryx_rowi ENSARWG00000002879
apteryx_haastii ENSAHAG00000017543
dromaius_novaehollandiae ENSDNVG00000012648
nothoprocta_perdicaria ENSNPEG00000005703
anser_brachyrhynchus ENSABRG00000016824
anas_platyrhynchos_platyrhynchos ENSAPLG00000011729
gallus_gallus ENSGALG00000006780
coturnix_japonica ENSCJPG00005015286
meleagris_gallopavo ENSMGAG00000007732
numida_meleagris ENSNMEG00000020332
calidris_pugnax ENSCPUG00000000414
calidris_pygmaea ENSCPGG00000016986
taeniopygia_guttata ENSTGUG00000005889
lonchura_striata_domestica ENSLSDG00000005182
junco_hyemalis ENSJHYG00000007597
zonotrichia_albicollis ENSZALG00000016048
serinus_canaria ENSSCAG00000011274
cyanistes_caeruleus ENSCCEG00000021074
parus_major ENSPMJG00000016328
ficedula_albicollis ENSFALG00000014049
lepidothrix_coronata ENSLCOG00000003852
melopsittacus_undulatus ENSMUNG00000000386
crocodylus_porosus ENSCPRG00005008273
chelonoidis_abingdonii ENSCABG00000014320
gopherus_agassizii ENSGAGG00000000677
chrysemys_picta_bellii ENSCPBG00000010262
pelodiscus_sinensis ENSPSIG00000002501
pogona_vitticeps ENSPVIG00000012683
anolis_carolinensis ENSACAG00000000868
notechis_scutatus ENSNSUG00000003259
salvator_merianae ENSSMRG00000000431
sphenodon_punctatus ENSSPUG00000006802
phascolarctos_cinereus ENSPCIG00000004212
notamacropus_eugenii ENSMEUG00000007896
sarcophilus_harrisii ENSSHAG00000017346
monodelphis_domestica ENSMODG00000005944
ursus_americanus ENSUAMG00000013436
ursus_maritimus ENSUMAG00000006551
ailuropoda_melanoleuca ENSAMEG00000011080
neovison_vison ENSNVIG00000018358
neovison_vison ENSNVIG00000000376
canis_lupus_familiaris ENSCAFG00000015452
canis_lupus_dingo ENSCAFG00020022249
vulpes_vulpes ENSVVUG00000019831
panthera_pardus ENSPPRG00000000528
panthera_pardus ENSPPRG00000013945
panthera_tigris_altaica ENSPTIG00000011847
felis_catus ENSFCAG00000045961
pteropus_vampyrus ENSPVAG00000002906
vicugna_pacos ENSVPAG00000008253
sus_scrofa ENSSSCG00000025281
equus_asinus_asinus ENSEASG00005011113
equus_caballus ENSECAG00000018811
erinaceus_europaeus ENSEEUG00000005434
tupaia_belangeri ENSTBEG00000013916
cavia_aperea ENSCAPG00000017674
bos_mutus ENSBMUG00000025136
bison_bison_bison ENSBBBG00000016468
capra_hircus ENSCHIG00000020087
capra_hircus ENSCHIG00000005285
