xiphophorus_maculatus ENSXMAG00000023169
oryzias_melastigma ENSOMEG00000000281
astatotilapia_calliptera ENSACLG00000016251
neolamprologus_brichardi ENSNBRG00000009311
oreochromis_niloticus ENSONIG00000016496
maylandia_zebra ENSMZEG00005012908
maylandia_zebra ENSMZEG00005020538
haplochromis_burtoni ENSHBUG00000019249
neolamprologus_brichardi ENSNBRG00000009397
haplochromis_burtoni ENSHBUG00000019235
maylandia_zebra ENSMZEG00005013689
astatotilapia_calliptera ENSACLG00000023509
astatotilapia_calliptera ENSACLG00000023161
astatotilapia_calliptera ENSACLG00000023171
maylandia_zebra ENSMZEG00005013343
haplochromis_burtoni ENSHBUG00000007194
neolamprologus_brichardi ENSNBRG00000009365
neolamprologus_brichardi ENSNBRG00000009410
maylandia_zebra ENSMZEG00005020537
maylandia_zebra ENSMZEG00005012863
astatotilapia_calliptera ENSACLG00000023728
oreochromis_niloticus ENSONIG00000021379
oreochromis_niloticus ENSONIG00000005024
astatotilapia_calliptera ENSACLG00000011541
astatotilapia_calliptera ENSACLG00000011525
haplochromis_burtoni ENSHBUG00000009463
maylandia_zebra ENSMZEG00005020541
pundamilia_nyererei ENSPNYG00000005308
haplochromis_burtoni ENSHBUG00000023793
pundamilia_nyererei ENSPNYG00000005411
maylandia_zebra ENSMZEG00005020547
maylandia_zebra ENSMZEG00005020556
pundamilia_nyererei ENSPNYG00000024049
oreochromis_niloticus ENSONIG00000005033
oreochromis_niloticus ENSONIG00000005026
astatotilapia_calliptera ENSACLG00000023570
amphilophus_citrinellus ENSACIG00000019517
pygocentrus_nattereri ENSPNAG00000020870
monodelphis_domestica ENSMODG00000024214
monodelphis_domestica ENSMODG00000027586
monodelphis_domestica ENSMODG00000017772
monodelphis_domestica ENSMODG00000027330
monodelphis_domestica ENSMODG00000024215
phascolarctos_cinereus ENSPCIG00000037351
sarcophilus_harrisii ENSSHAG00000001556
sarcophilus_harrisii ENSSHAG00000000786
sarcophilus_harrisii ENSSHAG00000008887
monodelphis_domestica ENSMODG00000029211
notamacropus_eugenii ENSMEUG00000010667
sarcophilus_harrisii ENSSHAG00000009322
notechis_scutatus ENSNSUG00000005626
notechis_scutatus ENSNSUG00000016348
notechis_scutatus ENSNSUG00000011487
notechis_scutatus ENSNSUG00000011498
notechis_scutatus ENSNSUG00000000811
notechis_scutatus ENSNSUG00000003533
notechis_scutatus ENSNSUG00000003682
notechis_scutatus ENSNSUG00000007334
notechis_scutatus ENSNSUG00000003600
notechis_scutatus ENSNSUG00000002273
notechis_scutatus ENSNSUG00000001491
notechis_scutatus ENSNSUG00000001228
notechis_scutatus ENSNSUG00000011160
anolis_carolinensis ENSACAG00000027840
anolis_carolinensis ENSACAG00000022354
anolis_carolinensis ENSACAG00000025821
anolis_carolinensis ENSACAG00000026748
anolis_carolinensis ENSACAG00000026799
sphenodon_punctatus ENSSPUG00000009924
sphenodon_punctatus ENSSPUG00000009896
chelonoidis_abingdonii ENSCABG00000010651
gopherus_agassizii ENSGAGG00000001573
chrysemys_picta_bellii ENSCPBG00000005558
pelodiscus_sinensis ENSPSIG00000006853
sphenodon_punctatus ENSSPUG00000010052
sphenodon_punctatus ENSSPUG00000009769
gallus_gallus ENSGALG00000049288
gallus_gallus ENSGALG00000047837
gallus_gallus ENSGALG00000052737
numida_meleagris ENSNMEG00000004305
coturnix_japonica ENSCJPG00005010497
coturnix_japonica ENSCJPG00005010496
gallus_gallus ENSGALG00000054264
gallus_gallus ENSGALG00000051536
gallus_gallus ENSGALG00000050182
gallus_gallus ENSGALG00000051027
gallus_gallus ENSGALG00000044935
gallus_gallus ENSGALG00000029569
coturnix_japonica ENSCJPG00005008013
coturnix_japonica ENSCJPG00005007944
meleagris_gallopavo ENSMGAG00000001066
meleagris_gallopavo ENSMGAG00000001668
numida_meleagris ENSNMEG00000003753
numida_meleagris ENSNMEG00000004306
numida_meleagris ENSNMEG00000003751
gallus_gallus ENSGALG00000045021
anas_platyrhynchos_platyrhynchos ENSAPLG00000021388
anas_platyrhynchos_platyrhynchos ENSAPLG00000021722
anser_brachyrhynchus ENSABRG00000010212
apteryx_rowi ENSARWG00000012195
dromaius_novaehollandiae ENSDNVG00000016563
nothoprocta_perdicaria ENSNPEG00000015372
pelodiscus_sinensis ENSPSIG00000013774
chrysemys_picta_bellii ENSCPBG00000005566
chelonoidis_abingdonii ENSCABG00000003509
