gopherus_agassizii ENSGAGG00000003310
chelonoidis_abingdonii ENSCABG00000017139
chrysemys_picta_bellii ENSCPBG00000022298
pelodiscus_sinensis ENSPSIG00000011869
pogona_vitticeps ENSPVIG00000010243
anolis_carolinensis ENSACAG00000026596
salvator_merianae ENSSMRG00000003177
notechis_scutatus ENSNSUG00000015771
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019461
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016859
fukomys_damarensis ENSFDAG00000014438
cavia_porcellus ENSCPOG00000032736
cavia_aperea ENSCAPG00000009926
chinchilla_lanigera ENSCLAG00000014750
octodon_degus ENSODEG00000017304
spermophilus_dauricus ENSSDAG00000011232
urocitellus_parryii ENSUPAG00010014373
marmota_marmota_marmota ENSMMMG00000019251
ictidomys_tridecemlineatus ENSSTOG00000001194
castor_canadensis ENSCCNG00000016609
dipodomys_ordii ENSDORG00000005233
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000018565
mus_spicilegus ENSMSIG00000019096
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017445
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016609
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017740
rattus_norvegicus ENSRNOG00000027628
meriones_unguiculatus ENSMUGG00000016199
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022354
cricetulus_griseus_crigri_1.0 ENSCGRG00000011597
cricetulus_griseus_crigri-picr ENSCGRG00015008501
microtus_ochrogaster ENSMOCG00000015136
nannospalax_galili ENSNGAG00000016691
jaculus_jaculus ENSJJAG00000000138
oryctolagus_cuniculus ENSOCUG00000007000
ochotona_princeps ENSOPRG00000002843
tupaia_belangeri ENSTBEG00000000525
pan_paniscus ENSPPAG00000043134
pan_troglodytes ENSPTRG00000039212
pan_paniscus ENSPPAG00000035382
pan_troglodytes ENSPTRG00000022977
gorilla_gorilla ENSGGOG00000025027
homo_sapiens ENSG00000170291
pongo_abelii ENSPPYG00000007903
nomascus_leucogenys ENSNLEG00000008053
macaca_mulatta ENSMMUG00000010549
macaca_nemestrina ENSMNEG00000029548
macaca_fascicularis ENSMFAG00000038563
cercocebus_atys ENSCATG00000030737
chlorocebus_sabaeus ENSCSAG00000011886
theropithecus_gelada ENSTGEG00000023383
papio_anubis ENSPANG00000029962
mandrillus_leucophaeus ENSMLEG00000031259
rhinopithecus_roxellana ENSRROG00000030050
rhinopithecus_bieti ENSRBIG00000034570
piliocolobus_tephrosceles ENSPTEG00000015661
colobus_angolensis_palliatus ENSCANG00000008991
cebus_capucinus_imitator ENSCCAG00000031077
cebus_capucinus_imitator ENSCCAG00000009442
saimiri_boliviensis_boliviensis ENSSBOG00000003805
callithrix_jacchus ENSCJAG00000016633
aotus_nancymaae ENSANAG00000022276
carlito_syrichta ENSTSYG00000011620
propithecus_coquereli ENSPCOG00000027171
microcebus_murinus ENSMICG00000026605
prolemur_simus ENSPSMG00000019969
otolemur_garnettii ENSOGAG00000004390
