drosophila_melanogaster FBgn0033961
caenorhabditis_elegans_strain_n2 WBGene00012166
poecilia_latipinna ENSPLAG00000004929
poecilia_reticulata ENSPREG00000014620
poecilia_mexicana ENSPMEG00000009442
poecilia_formosa ENSPFOG00000003836
gambusia_affinis ENSGAFG00000009290
xiphophorus_maculatus ENSXMAG00000019017
xiphophorus_couchianus ENSXCOG00000006718
fundulus_heteroclitus ENSFHEG00000004262
cyprinodon_variegatus ENSCVAG00000007161
kryptolebias_marmoratus ENSKMAG00000015101
oryzias_latipes_asm223471v1 ENSORLG00020018403
oryzias_latipes_asm223467v1 ENSORLG00000007417
oryzias_latipes_asm223469v1 ENSORLG00015018643
oryzias_melastigma ENSOMEG00000012580
gasterosteus_aculeatus ENSGACG00000002553
labrus_bergylta ENSLBEG00000017028
amphiprion_ocellaris ENSAOCG00000002913
amphiprion_percula ENSAPEG00000023163
acanthochromis_polyacanthus ENSAPOG00000022828
stegastes_partitus ENSSPAG00000016053
pundamilia_nyererei ENSPNYG00000000322
haplochromis_burtoni ENSHBUG00000021855
oreochromis_niloticus ENSONIG00000014398
maylandia_zebra ENSMZEG00005021284
astatotilapia_calliptera ENSACLG00000022860
neolamprologus_brichardi ENSNBRG00000002150
amphilophus_citrinellus ENSACIG00000002132
anabas_testudineus ENSATEG00000014529
monopterus_albus ENSMALG00000009008
seriola_dumerili ENSSDUG00000002902
seriola_lalandi_dorsalis ENSSLDG00000008946
mastacembelus_armatus ENSMAMG00000022936
cynoglossus_semilaevis ENSCSEG00000011243
periophthalmus_magnuspinnatus ENSPMGG00000013056
tetraodon_nigroviridis ENSTNIG00000008155
takifugu_rubripes ENSTRUG00000024649
mola_mola ENSMMOG00000003748
scophthalmus_maximus ENSSMAG00000018028
hippocampus_comes ENSHCOG00000012480
gadus_morhua ENSGMOG00000012812
esox_lucius ENSELUG00000008763
pygocentrus_nattereri ENSPNAG00000022452
astyanax_mexicanus ENSAMXG00000030274
ictalurus_punctatus ENSIPUG00000015056
danio_rerio ENSDARG00000019332
paramormyrops_kingsleyae ENSPKIG00000025118
scleropages_formosus ENSSFOG00015018019
chelonoidis_abingdonii ENSCABG00000010787
gopherus_agassizii ENSGAGG00000003670
chrysemys_picta_bellii ENSCPBG00000002050
apteryx_owenii ENSAOWG00000013871
apteryx_rowi ENSARWG00000006688
apteryx_haastii ENSAHAG00000013032
dromaius_novaehollandiae ENSDNVG00000006952
nothoprocta_perdicaria ENSNPEG00000006622
anser_brachyrhynchus ENSABRG00000010370
anas_platyrhynchos_platyrhynchos ENSAPLG00000017845
gallus_gallus ENSGALG00000027688
coturnix_japonica ENSCJPG00005017357
numida_meleagris ENSNMEG00000017013
melopsittacus_undulatus ENSMUNG00000002400
taeniopygia_guttata ENSTGUG00000013376
taeniopygia_guttata ENSTGUG00000014583
lonchura_striata_domestica ENSLSDG00000006388
serinus_canaria ENSSCAG00000009763
junco_hyemalis ENSJHYG00000001724
zonotrichia_albicollis ENSZALG00000018043
cyanistes_caeruleus ENSCCEG00000015177
parus_major ENSPMJG00000010528
ficedula_albicollis ENSFALG00000005312
lepidothrix_coronata ENSLCOG00000001485
manacus_vitellinus ENSMVIG00005011798
calidris_pugnax ENSCPUG00000006531
calidris_pygmaea ENSCPGG00000008712
anolis_carolinensis ENSACAG00000011462
pogona_vitticeps ENSPVIG00000025223
salvator_merianae ENSSMRG00000004928
notechis_scutatus ENSNSUG00000019151
sphenodon_punctatus ENSSPUG00000000058
sphenodon_punctatus ENSSPUG00000004085
crocodylus_porosus ENSCPRG00005003439
notamacropus_eugenii ENSMEUG00000001078
phascolarctos_cinereus ENSPCIG00000018934
sarcophilus_harrisii ENSSHAG00000011740
monodelphis_domestica ENSMODG00000018229
erinaceus_europaeus ENSEEUG00000005837
equus_caballus ENSECAG00000015610
pteropus_vampyrus ENSPVAG00000014844
myotis_lucifugus ENSMLUG00000027951
sorex_araneus ENSSARG00000012482
ursus_maritimus ENSUMAG00000025258
ursus_americanus ENSUAMG00000005312
ailuropoda_melanoleuca ENSAMEG00000004761
mustela_putorius_furo ENSMPUG00000008272
mustela_putorius_furo ENSMPUG00000019356
neovison_vison ENSNVIG00000011919
canis_lupus_familiaris ENSCAFG00000011204
canis_lupus_dingo ENSCAFG00020006504
vulpes_vulpes ENSVVUG00000022287
panthera_tigris_altaica ENSPTIG00000018212
panthera_pardus ENSPPRG00000011242
felis_catus ENSFCAG00000024854
panthera_pardus ENSPPRG00000017598
capra_hircus ENSCHIG00000014038
ovis_aries ENSOARG00000019904
bos_taurus ENSBTAG00000015892
bos_mutus ENSBMUG00000003202
bison_bison_bison ENSBBBG00000015609
bison_bison_bison ENSBBBG00000006871
bos_taurus ENSBTAG00000033335
bos_mutus ENSBMUG00000024194
bos_mutus ENSBMUG00000013025
bison_bison_bison ENSBBBG00000018846
bos_taurus ENSBTAG00000052842
tursiops_truncatus ENSTTRG00000016658
sus_scrofa ENSSSCG00000031913
vicugna_pacos ENSVPAG00000003774
equus_asinus_asinus ENSEASG00005012527
oryctolagus_cuniculus ENSOCUG00000029140
choloepus_hoffmanni ENSCHOG00000000006
dasypus_novemcinctus ENSDNOG00000035843
procavia_capensis ENSPCAG00000009214
loxodonta_africana ENSLAFG00000021459
ictidomys_tridecemlineatus ENSSTOG00000020092
ictidomys_tridecemlineatus ENSSTOG00000031858
urocitellus_parryii ENSUPAG00010020045
spermophilus_dauricus ENSSDAG00000010007
marmota_marmota_marmota ENSMMMG00000014710
tupaia_belangeri ENSTBEG00000005083
mus_spicilegus ENSMSIG00000018377
pan_paniscus ENSPPAG00000037650
gorilla_gorilla ENSGGOG00000042248
piliocolobus_tephrosceles ENSPTEG00000002981
piliocolobus_tephrosceles ENSPTEG00000002877
piliocolobus_tephrosceles ENSPTEG00000002789
piliocolobus_tephrosceles ENSPTEG00000002855
theropithecus_gelada ENSTGEG00000001524
macaca_fascicularis ENSMFAG00000035551
pan_troglodytes ENSPTRG00000050905
pan_paniscus ENSPPAG00000033254
gorilla_gorilla ENSGGOG00000044087
nomascus_leucogenys ENSNLEG00000034591
pan_troglodytes ENSPTRG00000015270
pan_paniscus ENSPPAG00000027750
homo_sapiens ENSG00000065518
gorilla_gorilla ENSGGOG00000013923
pongo_abelii ENSPPYG00000013503
nomascus_leucogenys ENSNLEG00000007706
mandrillus_leucophaeus ENSMLEG00000037981
cercocebus_atys ENSCATG00000043235
papio_anubis ENSPANG00000017762
theropithecus_gelada ENSTGEG00000005308
macaca_fascicularis ENSMFAG00000038344
macaca_mulatta ENSMMUG00000001592
macaca_nemestrina ENSMNEG00000034340
chlorocebus_sabaeus ENSCSAG00000007142
chlorocebus_sabaeus ENSCSAG00000018715
colobus_angolensis_palliatus ENSCANG00000028935
colobus_angolensis_palliatus ENSCANG00000040552
rhinopithecus_roxellana ENSRROG00000045489
rhinopithecus_bieti ENSRBIG00000042955
colobus_angolensis_palliatus ENSCANG00000032058
rhinopithecus_roxellana ENSRROG00000035274
piliocolobus_tephrosceles ENSPTEG00000022982
