gopherus_agassizii ENSGAGG00000017010
chelonoidis_abingdonii ENSCABG00000007309
chrysemys_picta_bellii ENSCPBG00000019996
pogona_vitticeps ENSPVIG00000016014
anolis_carolinensis ENSACAG00000008227
notechis_scutatus ENSNSUG00000003581
salvator_merianae ENSSMRG00000012040
ovis_aries ENSOARG00000002808
ovis_aries ENSOARG00000019064
capra_hircus ENSCHIG00000010919
bos_taurus ENSBTAG00000015347
bos_mutus ENSBMUG00000023052
bison_bison_bison ENSBBBG00000023874
sus_scrofa ENSSSCG00000000182
tursiops_truncatus ENSTTRG00000004707
pteropus_vampyrus ENSPVAG00000004628
myotis_lucifugus ENSMLUG00000011105
equus_caballus ENSECAG00000008298
equus_asinus_asinus ENSEASG00005000528
panthera_pardus ENSPPRG00000011632
panthera_tigris_altaica ENSPTIG00000005637
felis_catus ENSFCAG00000030007
ursus_americanus ENSUAMG00000027073
ailuropoda_melanoleuca ENSAMEG00000007028
mustela_putorius_furo ENSMPUG00000014727
canis_lupus_dingo ENSCAFG00020013394
canis_lupus_familiaris ENSCAFG00000008767
ursus_maritimus ENSUMAG00000006558
vulpes_vulpes ENSVVUG00000019690
vicugna_pacos ENSVPAG00000004389
nomascus_leucogenys ENSNLEG00000030793
pan_troglodytes ENSPTRG00000004892
pan_paniscus ENSPPAG00000035557
homo_sapiens ENSG00000169884
gorilla_gorilla ENSGGOG00000011269
pongo_abelii ENSPPYG00000004474
rhinopithecus_roxellana ENSRROG00000044970
rhinopithecus_bieti ENSRBIG00000031686
colobus_angolensis_palliatus ENSCANG00000030322
piliocolobus_tephrosceles ENSPTEG00000009413
macaca_fascicularis ENSMFAG00000043880
macaca_nemestrina ENSMNEG00000022399
theropithecus_gelada ENSTGEG00000000989
cercocebus_atys ENSCATG00000042594
papio_anubis ENSPANG00000012543
mandrillus_leucophaeus ENSMLEG00000023418
chlorocebus_sabaeus ENSCSAG00000006220
cebus_capucinus_imitator ENSCCAG00000037600
saimiri_boliviensis_boliviensis ENSSBOG00000016250
callithrix_jacchus ENSCJAG00000020802
aotus_nancymaae ENSANAG00000031838
carlito_syrichta ENSTSYG00000035601
propithecus_coquereli ENSPCOG00000005304
microcebus_murinus ENSMICG00000011017
prolemur_simus ENSPSMG00000005540
otolemur_garnettii ENSOGAG00000016922
tupaia_belangeri ENSTBEG00000000766
chinchilla_lanigera ENSCLAG00000002817
octodon_degus ENSODEG00000004020
cavia_porcellus ENSCPOG00000035034
cavia_aperea ENSCAPG00000010259
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005760
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018773
fukomys_damarensis ENSFDAG00000019148
ictidomys_tridecemlineatus ENSSTOG00000004303
spermophilus_dauricus ENSSDAG00000015244
urocitellus_parryii ENSUPAG00010009270
marmota_marmota_marmota ENSMMMG00000022992
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021142
mus_spicilegus ENSMSIG00000001386
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022996
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020245
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020248
