chrysemys_picta_bellii ENSCPBG00000000255
gopherus_agassizii ENSGAGG00000025616
pelodiscus_sinensis ENSPSIG00000007902
oryctolagus_cuniculus ENSOCUG00000024363
gallus_gallus ENSGALG00000042077
coturnix_japonica ENSCJPG00005011303
meleagris_gallopavo ENSMGAG00000005397
numida_meleagris ENSNMEG00000015656
anas_platyrhynchos_platyrhynchos ENSAPLG00000029890
taeniopygia_guttata ENSTGUG00000005835
lonchura_striata_domestica ENSLSDG00000013077
junco_hyemalis ENSJHYG00000008362
parus_major ENSPMJG00000019046
ficedula_albicollis ENSFALG00000006543
lepidothrix_coronata ENSLCOG00000011057
calidris_pygmaea ENSCPGG00000007778
calidris_pugnax ENSCPUG00000020051
nothoprocta_perdicaria ENSNPEG00000000788
apteryx_rowi ENSARWG00000014498
apteryx_haastii ENSAHAG00000013954
anser_brachyrhynchus ENSABRG00000011416
apteryx_owenii ENSAOWG00000007356
dromaius_novaehollandiae ENSDNVG00000008499
crocodylus_porosus ENSCPRG00005015880
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016730
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017867
myotis_lucifugus ENSMLUG00000010527
pteropus_vampyrus ENSPVAG00000002158
canis_lupus_familiaris ENSCAFG00000019257
canis_lupus_dingo ENSCAFG00020009802
vulpes_vulpes ENSVVUG00000021725
mustela_putorius_furo ENSMPUG00000019502
neovison_vison ENSNVIG00000011393
ursus_americanus ENSUAMG00000025149
ailuropoda_melanoleuca ENSAMEG00000007657
panthera_pardus ENSPPRG00000013038
felis_catus ENSFCAG00000025756
capra_hircus ENSCHIG00000015829
bos_taurus ENSBTAG00000025130
sus_scrofa ENSSSCG00000025717
equus_asinus_asinus ENSEASG00005009326
equus_caballus ENSECAG00000030580
bos_mutus ENSBMUG00000010443
ovis_aries ENSOARG00000014839
sorex_araneus ENSSARG00000010162
homo_sapiens ENSG00000177374
pan_troglodytes ENSPTRG00000047506
gorilla_gorilla ENSGGOG00000027584
pongo_abelii ENSPPYG00000007789
cercocebus_atys ENSCATG00000037347
chlorocebus_sabaeus ENSCSAG00000013805
macaca_mulatta ENSMMUG00000048710
macaca_nemestrina ENSMNEG00000013172
macaca_fascicularis ENSMFAG00000044684
theropithecus_gelada ENSTGEG00000015119
piliocolobus_tephrosceles ENSPTEG00000006734
rhinopithecus_roxellana ENSRROG00000031780
papio_anubis ENSPANG00000024595
nomascus_leucogenys ENSNLEG00000035047
cebus_capucinus_imitator ENSCCAG00000030944
callithrix_jacchus ENSCJAG00000042739
aotus_nancymaae ENSANAG00000037442
carlito_syrichta ENSTSYG00000032991
propithecus_coquereli ENSPCOG00000023965
microcebus_murinus ENSMICG00000012908
prolemur_simus ENSPSMG00000020467
otolemur_garnettii ENSOGAG00000034845
castor_canadensis ENSCCNG00000029856
dipodomys_ordii ENSDORG00000027749
mus_spicilegus ENSMSIG00000023835
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000043099
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017573
rattus_norvegicus ENSRNOG00000046405
rattus_norvegicus ENSRNOG00000057619
meriones_unguiculatus ENSMUGG00000023125
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018912
cricetulus_griseus_crigri-picr ENSCGRG00015020285
cricetulus_griseus_crigri_1.0 ENSCGRG00000008158
mesocricetus_auratus ENSMAUG00000019881
microtus_ochrogaster ENSMOCG00000001275
peromyscus_maniculatus_bairdii ENSPEMG00000021229
nannospalax_galili ENSNGAG00000020689
jaculus_jaculus ENSJJAG00000017367
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012044
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013587
fukomys_damarensis ENSFDAG00000021489
chinchilla_lanigera ENSCLAG00000008072
cavia_porcellus ENSCPOG00000020382
octodon_degus ENSODEG00000007964
urocitellus_parryii ENSUPAG00010017894
ictidomys_tridecemlineatus ENSSTOG00000011792
loxodonta_africana ENSLAFG00000001259
procavia_capensis ENSPCAG00000000535
dasypus_novemcinctus ENSDNOG00000049226
phascolarctos_cinereus ENSPCIG00000019061
notamacropus_eugenii ENSMEUG00000004591
monodelphis_domestica ENSMODG00000010600
anolis_carolinensis ENSACAG00000011777
pogona_vitticeps ENSPVIG00000016916
notechis_scutatus ENSNSUG00000017566
salvator_merianae ENSSMRG00000006899
sphenodon_punctatus ENSSPUG00000007168
xenopus_tropicalis ENSXETG00000023803
latimeria_chalumnae ENSLACG00000007028
scleropages_formosus ENSSFOG00015005452
paramormyrops_kingsleyae ENSPKIG00000013932
takifugu_rubripes ENSTRUG00000024667
cynoglossus_semilaevis ENSCSEG00000013032
mola_mola ENSMMOG00000014282
labrus_bergylta ENSLBEG00000021810
gasterosteus_aculeatus ENSGACG00000010848
mastacembelus_armatus ENSMAMG00000017930
monopterus_albus ENSMALG00000011658
anabas_testudineus ENSATEG00000021972
seriola_lalandi_dorsalis ENSSLDG00000002022
seriola_dumerili ENSSDUG00000012062
scophthalmus_maximus ENSSMAG00000009823
fundulus_heteroclitus ENSFHEG00000003606
cyprinodon_variegatus ENSCVAG00000019465
poecilia_formosa ENSPFOG00000004471
poecilia_mexicana ENSPMEG00000004584
poecilia_latipinna ENSPLAG00000022329
poecilia_reticulata ENSPREG00000010341
xiphophorus_maculatus ENSXMAG00000023343
xiphophorus_couchianus ENSXCOG00000009641
gambusia_affinis ENSGAFG00000012980
kryptolebias_marmoratus ENSKMAG00000005746
oryzias_latipes_asm223471v1 ENSORLG00020008812
oryzias_latipes_asm223467v1 ENSORLG00000029930
oryzias_latipes_asm223469v1 ENSORLG00015000406
oryzias_melastigma ENSOMEG00000004793
pundamilia_nyererei ENSPNYG00000016207
astatotilapia_calliptera ENSACLG00000007589
maylandia_zebra ENSMZEG00005007499
haplochromis_burtoni ENSHBUG00000017815
neolamprologus_brichardi ENSNBRG00000020714
oreochromis_niloticus ENSONIG00000021060
amphilophus_citrinellus ENSACIG00000007124
amphiprion_ocellaris ENSAOCG00000023291
amphiprion_percula ENSAPEG00000008510
acanthochromis_polyacanthus ENSAPOG00000020900
stegastes_partitus ENSSPAG00000021973
periophthalmus_magnuspinnatus ENSPMGG00000011581
hippocampus_comes ENSHCOG00000001420
gadus_morhua ENSGMOG00000010355
esox_lucius ENSELUG00000001329
pygocentrus_nattereri ENSPNAG00000001133
astyanax_mexicanus ENSAMXG00000024869
ictalurus_punctatus ENSIPUG00000004604
danio_rerio ENSDARG00000055493
tetraodon_nigroviridis ENSTNIG00000001570
danio_rerio ENSDARG00000026453
paramormyrops_kingsleyae ENSPKIG00000000175
scleropages_formosus ENSSFOG00015004559
lepisosteus_oculatus ENSLOCG00000006478
