anser_brachyrhynchus ENSABRG00000009779
anas_platyrhynchos_platyrhynchos ENSAPLG00000003714
gallus_gallus ENSGALG00000036432
meleagris_gallopavo ENSMGAG00000002902
coturnix_japonica ENSCJPG00005013691
numida_meleagris ENSNMEG00000005126
manacus_vitellinus ENSMVIG00005009431
lepidothrix_coronata ENSLCOG00000002768
taeniopygia_guttata ENSTGUG00000006661
serinus_canaria ENSSCAG00000008174
junco_hyemalis ENSJHYG00000006314
zonotrichia_albicollis ENSZALG00000004750
ficedula_albicollis ENSFALG00000011719
parus_major ENSPMJG00000006637
cyanistes_caeruleus ENSCCEG00000017059
calidris_pugnax ENSCPUG00000015165
calidris_pygmaea ENSCPGG00000003005
melopsittacus_undulatus ENSMUNG00000011045
apteryx_rowi ENSARWG00000006686
apteryx_owenii ENSAOWG00000006436
apteryx_haastii ENSAHAG00000013517
dromaius_novaehollandiae ENSDNVG00000017591
nothoprocta_perdicaria ENSNPEG00000008859
crocodylus_porosus ENSCPRG00005018637
gopherus_agassizii ENSGAGG00000008259
chelonoidis_abingdonii ENSCABG00000009878
chrysemys_picta_bellii ENSCPBG00000013453
pelodiscus_sinensis ENSPSIG00000013165
pogona_vitticeps ENSPVIG00000015013
anolis_carolinensis ENSACAG00000003311
notechis_scutatus ENSNSUG00000007688
salvator_merianae ENSSMRG00000015467
sphenodon_punctatus ENSSPUG00000001286
saimiri_boliviensis_boliviensis ENSSBOG00000032474
cebus_capucinus_imitator ENSCCAG00000025567
saimiri_boliviensis_boliviensis ENSSBOG00000032699
cebus_capucinus_imitator ENSCCAG00000012835
callithrix_jacchus ENSCJAG00000020803
aotus_nancymaae ENSANAG00000035937
pan_paniscus ENSPPAG00000041971
pan_troglodytes ENSPTRG00000006929
homo_sapiens ENSG00000104129
gorilla_gorilla ENSGGOG00000000051
pongo_abelii ENSPPYG00000006360
colobus_angolensis_palliatus ENSCANG00000037714
piliocolobus_tephrosceles ENSPTEG00000028532
rhinopithecus_roxellana ENSRROG00000030973
rhinopithecus_bieti ENSRBIG00000034194
chlorocebus_sabaeus ENSCSAG00000007570
papio_anubis ENSPANG00000019322
mandrillus_leucophaeus ENSMLEG00000017441
cercocebus_atys ENSCATG00000043015
theropithecus_gelada ENSTGEG00000001611
macaca_nemestrina ENSMNEG00000041956
macaca_fascicularis ENSMFAG00000032241
macaca_mulatta ENSMMUG00000013160
aotus_nancymaae ENSANAG00000036714
aotus_nancymaae ENSANAG00000034749
callithrix_jacchus ENSCJAG00000013145
pan_troglodytes ENSPTRG00000048383
pan_paniscus ENSPPAG00000043506
macaca_fascicularis ENSMFAG00000010836
carlito_syrichta ENSTSYG00000031602
microcebus_murinus ENSMICG00000026885
propithecus_coquereli ENSPCOG00000016152
prolemur_simus ENSPSMG00000023218
otolemur_garnettii ENSOGAG00000000528
cavia_porcellus ENSCPOG00000014110
cavia_porcellus ENSCPOG00000031431
cavia_aperea ENSCAPG00000014905
chinchilla_lanigera ENSCLAG00000013931
octodon_degus ENSODEG00000017135
octodon_degus ENSODEG00000020472
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011544
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009889
fukomys_damarensis ENSFDAG00000007247
urocitellus_parryii ENSUPAG00010015382
ictidomys_tridecemlineatus ENSSTOG00000000355
spermophilus_dauricus ENSSDAG00000004690
marmota_marmota_marmota ENSMMMG00000020827
castor_canadensis ENSCCNG00000014393
dipodomys_ordii ENSDORG00000000579
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034278
mus_spicilegus ENSMSIG00000026235
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025051
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024135
mus_spicilegus ENSMSIG00000003630
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025578
rattus_norvegicus ENSRNOG00000012368
meriones_unguiculatus ENSMUGG00000009211
meriones_unguiculatus ENSMUGG00000020802
microtus_ochrogaster ENSMOCG00000004009
peromyscus_maniculatus_bairdii ENSPEMG00000004999
cricetulus_griseus_crigri-picr ENSCGRG00015000678
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017285
cricetulus_griseus_crigri_1.0 ENSCGRG00000017089
mesocricetus_auratus ENSMAUG00000020306
nannospalax_galili ENSNGAG00000003110
jaculus_jaculus ENSJJAG00000011274
oryctolagus_cuniculus ENSOCUG00000005573
ochotona_princeps ENSOPRG00000016047
tupaia_belangeri ENSTBEG00000014488
myotis_lucifugus ENSMLUG00000014835
myotis_lucifugus ENSMLUG00000001084
pteropus_vampyrus ENSPVAG00000001843
ursus_americanus ENSUAMG00000016573
ursus_maritimus ENSUMAG00000012443
ailuropoda_melanoleuca ENSAMEG00000016923
mustela_putorius_furo ENSMPUG00000008744
neovison_vison ENSNVIG00000017072
canis_lupus_familiaris ENSCAFG00000009322
canis_lupus_dingo ENSCAFG00020005728
vulpes_vulpes ENSVVUG00000026624
panthera_pardus ENSPPRG00000010738
panthera_tigris_altaica ENSPTIG00000012441
felis_catus ENSFCAG00000041783
capra_hircus ENSCHIG00000016432
ovis_aries ENSOARG00000020273
bos_taurus ENSBTAG00000013480
bos_mutus ENSBMUG00000018183
bison_bison_bison ENSBBBG00000014781
tursiops_truncatus ENSTTRG00000011417
sus_scrofa ENSSSCG00000004762
sorex_araneus ENSSARG00000000938
erinaceus_europaeus ENSEEUG00000000123
equus_caballus ENSECAG00000019839
equus_asinus_asinus ENSEASG00005016444
choloepus_hoffmanni ENSCHOG00000009650
dasypus_novemcinctus ENSDNOG00000033742
loxodonta_africana ENSLAFG00000014731
procavia_capensis ENSPCAG00000000374
cebus_capucinus_imitator ENSCCAG00000037479
aotus_nancymaae ENSANAG00000025959
nomascus_leucogenys ENSNLEG00000031318
gorilla_gorilla ENSGGOG00000041675
microtus_ochrogaster ENSMOCG00000015858
cavia_aperea ENSCAPG00000016077
papio_anubis ENSPANG00000024039
macaca_nemestrina ENSMNEG00000036261
mandrillus_leucophaeus ENSMLEG00000029920
theropithecus_gelada ENSTGEG00000024924
cercocebus_atys ENSCATG00000035541
nomascus_leucogenys ENSNLEG00000003257
phascolarctos_cinereus ENSPCIG00000016932
ornithorhynchus_anatinus ENSOANG00000011954
phascolarctos_cinereus ENSPCIG00000027866
notamacropus_eugenii ENSMEUG00000005641
xenopus_tropicalis ENSXETG00000021559
latimeria_chalumnae ENSLACG00000016126
scleropages_formosus ENSSFOG00015016491
paramormyrops_kingsleyae ENSPKIG00000003351
pygocentrus_nattereri ENSPNAG00000020547
astyanax_mexicanus ENSAMXG00000042901
ictalurus_punctatus ENSIPUG00000019321
danio_rerio ENSDARG00000104959
mastacembelus_armatus ENSMAMG00000007576
monopterus_albus ENSMALG00000006714
labrus_bergylta ENSLBEG00000026224
seriola_dumerili ENSSDUG00000009889
seriola_lalandi_dorsalis ENSSLDG00000004295
scophthalmus_maximus ENSSMAG00000006544
amphiprion_ocellaris ENSAOCG00000012011
amphiprion_percula ENSAPEG00000000710
acanthochromis_polyacanthus ENSAPOG00000012644
stegastes_partitus ENSSPAG00000020028
mola_mola ENSMMOG00000002035
anabas_testudineus ENSATEG00000004347
amphilophus_citrinellus ENSACIG00000014152
xiphophorus_maculatus ENSXMAG00000006791
