anolis_carolinensis ENSACAG00000014779
pogona_vitticeps ENSPVIG00000013415
salvator_merianae ENSSMRG00000003244
gopherus_agassizii ENSGAGG00000006525
chrysemys_picta_bellii ENSCPBG00000012682
ovis_aries ENSOARG00000014149
capra_hircus ENSCHIG00000000561
bos_taurus ENSBTAG00000031725
bison_bison_bison ENSBBBG00000011694
bos_taurus ENSBTAG00000053047
bos_mutus ENSBMUG00000006435
bison_bison_bison ENSBBBG00000011689
sus_scrofa ENSSSCG00000040188
myotis_lucifugus ENSMLUG00000023637
equus_caballus ENSECAG00000020171
equus_asinus_asinus ENSEASG00005019207
canis_lupus_dingo ENSCAFG00020007901
vulpes_vulpes ENSVVUG00000027884
ursus_americanus ENSUAMG00000003624
ailuropoda_melanoleuca ENSAMEG00000016729
neovison_vison ENSNVIG00000003458
panthera_pardus ENSPPRG00000001809
felis_catus ENSFCAG00000040186
vulpes_vulpes ENSVVUG00000027886
pan_troglodytes ENSPTRG00000040723
pan_paniscus ENSPPAG00000037412
homo_sapiens ENSG00000239697
gorilla_gorilla ENSGGOG00000041310
nomascus_leucogenys ENSNLEG00000029187
rhinopithecus_bieti ENSRBIG00000043993
rhinopithecus_roxellana ENSRROG00000040782
colobus_angolensis_palliatus ENSCANG00000039226
piliocolobus_tephrosceles ENSPTEG00000013721
theropithecus_gelada ENSTGEG00000024199
papio_anubis ENSPANG00000024100
cercocebus_atys ENSCATG00000025895
macaca_fascicularis ENSMFAG00000002034
macaca_nemestrina ENSMNEG00000045341
mandrillus_leucophaeus ENSMLEG00000036048
saimiri_boliviensis_boliviensis ENSSBOG00000026171
callithrix_jacchus ENSCJAG00000039733
cebus_capucinus_imitator ENSCCAG00000025229
aotus_nancymaae ENSANAG00000019845
carlito_syrichta ENSTSYG00000033003
prolemur_simus ENSPSMG00000019367
propithecus_coquereli ENSPCOG00000021272
microcebus_murinus ENSMICG00000041583
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014746
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010122
fukomys_damarensis ENSFDAG00000008055
chinchilla_lanigera ENSCLAG00000008538
cavia_porcellus ENSCPOG00000004894
urocitellus_parryii ENSUPAG00010015258
ictidomys_tridecemlineatus ENSSTOG00000005614
spermophilus_dauricus ENSSDAG00000003119
marmota_marmota_marmota ENSMMMG00000019660
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001875
cricetulus_griseus_crigri_1.0 ENSCGRG00000011877
mesocricetus_auratus ENSMAUG00000014380
peromyscus_maniculatus_bairdii ENSPEMG00000024526
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017422
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016586
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000097328
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017717
rattus_norvegicus ENSRNOG00000045670
castor_canadensis ENSCCNG00000017322
tupaia_belangeri ENSTBEG00000001964
monodelphis_domestica ENSMODG00000007036
sarcophilus_harrisii ENSSHAG00000013845
phascolarctos_cinereus ENSPCIG00000028852
latimeria_chalumnae ENSLACG00000022684
