notamacropus_eugenii ENSMEUG00000011961
phascolarctos_cinereus ENSPCIG00000009261
sarcophilus_harrisii ENSSHAG00000014157
echinops_telfairi ENSETEG00000019971
procavia_capensis ENSPCAG00000013181
capra_hircus ENSCHIG00000018896
ovis_aries ENSOARG00000009779
bos_taurus ENSBTAG00000048122
bos_mutus ENSBMUG00000012853
bison_bison_bison ENSBBBG00000007086
sus_scrofa ENSSSCG00000013418
sorex_araneus ENSSARG00000012998
ursus_americanus ENSUAMG00000005739
ailuropoda_melanoleuca ENSAMEG00000002945
canis_lupus_familiaris ENSCAFG00000028817
canis_lupus_dingo ENSCAFG00020016873
felis_catus ENSFCAG00000007308
panthera_pardus ENSPPRG00000008184
equus_asinus_asinus ENSEASG00005021550
equus_caballus ENSECAG00000036123
pteropus_vampyrus ENSPVAG00000005849
myotis_lucifugus ENSMLUG00000003311
castor_canadensis ENSCCNG00000030629
dipodomys_ordii ENSDORG00000025126
mus_spicilegus ENSMSIG00000002191
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000061780
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016367
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015549
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030962
rattus_norvegicus ENSRNOG00000033564
meriones_unguiculatus ENSMUGG00000021160
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018744
cricetulus_griseus_crigri_1.0 ENSCGRG00000010136
cricetulus_griseus_crigri-picr ENSCGRG00015006935
mesocricetus_auratus ENSMAUG00000016914
microtus_ochrogaster ENSMOCG00000012063
peromyscus_maniculatus_bairdii ENSPEMG00000015535
nannospalax_galili ENSNGAG00000002767
jaculus_jaculus ENSJJAG00000008390
cavia_porcellus ENSCPOG00000006278
octodon_degus ENSODEG00000011238
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016239
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014414
fukomys_damarensis ENSFDAG00000000689
urocitellus_parryii ENSUPAG00010014654
marmota_marmota_marmota ENSMMMG00000012034
ictidomys_tridecemlineatus ENSSTOG00000027605
ochotona_princeps ENSOPRG00000000443
prolemur_simus ENSPSMG00000022748
microcebus_murinus ENSMICG00000036263
propithecus_coquereli ENSPCOG00000020796
otolemur_garnettii ENSOGAG00000027573
cercocebus_atys ENSCATG00000030120
papio_anubis ENSPANG00000033738
theropithecus_gelada ENSTGEG00000009245
chlorocebus_sabaeus ENSCSAG00000012691
macaca_nemestrina ENSMNEG00000031533
macaca_mulatta ENSMMUG00000028947
macaca_fascicularis ENSMFAG00000039617
piliocolobus_tephrosceles ENSPTEG00000010373
homo_sapiens ENSG00000197766
pan_troglodytes ENSPTRG00000023827
gorilla_gorilla ENSGGOG00000000781
pongo_abelii ENSPPYG00000009295
nomascus_leucogenys ENSNLEG00000001013
pan_paniscus ENSPPAG00000040589
colobus_angolensis_palliatus ENSCANG00000029561
saimiri_boliviensis_boliviensis ENSSBOG00000032770
cebus_capucinus_imitator ENSCCAG00000037424
aotus_nancymaae ENSANAG00000028962
rhinopithecus_roxellana ENSRROG00000039633
ornithorhynchus_anatinus ENSOANG00000015156
pogona_vitticeps ENSPVIG00000017975
notechis_scutatus ENSNSUG00000016875
salvator_merianae ENSSMRG00000019649
sphenodon_punctatus ENSSPUG00000008939
apteryx_haastii ENSAHAG00000002856
apteryx_owenii ENSAOWG00000013468
apteryx_rowi ENSARWG00000016289
dromaius_novaehollandiae ENSDNVG00000012673
nothoprocta_perdicaria ENSNPEG00000001478
anser_brachyrhynchus ENSABRG00000005130
anas_platyrhynchos_platyrhynchos ENSAPLG00000023562
coturnix_japonica ENSCJPG00005010437
meleagris_gallopavo ENSMGAG00000003703
gallus_gallus ENSGALG00000040832
cyanistes_caeruleus ENSCCEG00000001598
parus_major ENSPMJG00000011061
ficedula_albicollis ENSFALG00000013936
taeniopygia_guttata ENSTGUG00000000658
taeniopygia_guttata ENSTGUG00000000656
lonchura_striata_domestica ENSLSDG00000008608
serinus_canaria ENSSCAG00000005880
zonotrichia_albicollis ENSZALG00000005070
numida_meleagris ENSNMEG00000003092
junco_hyemalis ENSJHYG00000005578
lepidothrix_coronata ENSLCOG00000013316
calidris_pygmaea ENSCPGG00000012837
calidris_pugnax ENSCPUG00000007238
melopsittacus_undulatus ENSMUNG00000001916
crocodylus_porosus ENSCPRG00005015055
gopherus_agassizii ENSGAGG00000014386
chelonoidis_abingdonii ENSCABG00000003424
chrysemys_picta_bellii ENSCPBG00000011319
pelodiscus_sinensis ENSPSIG00000015308
xenopus_tropicalis ENSXETG00000021646
paramormyrops_kingsleyae ENSPKIG00000024495
scleropages_formosus ENSSFOG00015005245
pygocentrus_nattereri ENSPNAG00000016324
astyanax_mexicanus ENSAMXG00000038575
ictalurus_punctatus ENSIPUG00000006895
danio_rerio ENSDARG00000039579
esox_lucius ENSELUG00000024158
lepisosteus_oculatus ENSLOCG00000005116
