takifugu_rubripes ENSTRUG00000012283
tetraodon_nigroviridis ENSTNIG00000014676
mola_mola ENSMMOG00000021731
labrus_bergylta ENSLBEG00000020394
gasterosteus_aculeatus ENSGACG00000001657
cynoglossus_semilaevis ENSCSEG00000006462
amphiprion_ocellaris ENSAOCG00000015409
amphiprion_percula ENSAPEG00000018935
acanthochromis_polyacanthus ENSAPOG00000011024
stegastes_partitus ENSSPAG00000012163
maylandia_zebra ENSMZEG00005011999
astatotilapia_calliptera ENSACLG00000020996
pundamilia_nyererei ENSPNYG00000009652
haplochromis_burtoni ENSHBUG00000022838
oreochromis_niloticus ENSONIG00000018879
neolamprologus_brichardi ENSNBRG00000005207
amphilophus_citrinellus ENSACIG00000003533
xiphophorus_maculatus ENSXMAG00000023351
xiphophorus_couchianus ENSXCOG00000004676
gambusia_affinis ENSGAFG00000021559
poecilia_latipinna ENSPLAG00000016848
poecilia_formosa ENSPFOG00000019030
poecilia_mexicana ENSPMEG00000017534
poecilia_reticulata ENSPREG00000005689
fundulus_heteroclitus ENSFHEG00000004329
cyprinodon_variegatus ENSCVAG00000000392
cyprinodon_variegatus ENSCVAG00000008761
kryptolebias_marmoratus ENSKMAG00000021805
oryzias_latipes_asm223469v1 ENSORLG00015020034
oryzias_latipes_asm223467v1 ENSORLG00000002750
oryzias_latipes_asm223471v1 ENSORLG00020002044
oryzias_melastigma ENSOMEG00000004861
hippocampus_comes ENSHCOG00000006612
seriola_dumerili ENSSDUG00000013399
seriola_lalandi_dorsalis ENSSLDG00000023507
scophthalmus_maximus ENSSMAG00000020978
mastacembelus_armatus ENSMAMG00000023839
monopterus_albus ENSMALG00000005839
anabas_testudineus ENSATEG00000008059
periophthalmus_magnuspinnatus ENSPMGG00000002806
gadus_morhua ENSGMOG00000017726
esox_lucius ENSELUG00000008075
pygocentrus_nattereri ENSPNAG00000012264
astyanax_mexicanus ENSAMXG00000031479
ictalurus_punctatus ENSIPUG00000023879
danio_rerio ENSDARG00000012674
paramormyrops_kingsleyae ENSPKIG00000023986
scleropages_formosus ENSSFOG00015006203
lepisosteus_oculatus ENSLOCG00000003124
dipodomys_ordii ENSDORG00000016717
tupaia_belangeri ENSTBEG00000014664
pan_paniscus ENSPPAG00000042883
pan_troglodytes ENSPTRG00000004454
homo_sapiens ENSG00000165526
gorilla_gorilla ENSGGOG00000016494
pongo_abelii ENSPPYG00000004043
nomascus_leucogenys ENSNLEG00000007465
piliocolobus_tephrosceles ENSPTEG00000003053
colobus_angolensis_palliatus ENSCANG00000039684
rhinopithecus_bieti ENSRBIG00000034842
rhinopithecus_roxellana ENSRROG00000039753
macaca_mulatta ENSMMUG00000007933
macaca_fascicularis ENSMFAG00000039513
macaca_nemestrina ENSMNEG00000027414
cercocebus_atys ENSCATG00000041570
mandrillus_leucophaeus ENSMLEG00000042461
theropithecus_gelada ENSTGEG00000028178
papio_anubis ENSPANG00000015040
chlorocebus_sabaeus ENSCSAG00000002274
cebus_capucinus_imitator ENSCCAG00000027838
callithrix_jacchus ENSCJAG00000042850
saimiri_boliviensis_boliviensis ENSSBOG00000030413
aotus_nancymaae ENSANAG00000024050
carlito_syrichta ENSTSYG00000008456
prolemur_simus ENSPSMG00000007844
microcebus_murinus ENSMICG00000015979
propithecus_coquereli ENSPCOG00000020694
otolemur_garnettii ENSOGAG00000008922
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002285
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006385
fukomys_damarensis ENSFDAG00000014307
cavia_porcellus ENSCPOG00000014971
cavia_aperea ENSCAPG00000006040
octodon_degus ENSODEG00000004577
chinchilla_lanigera ENSCLAG00000016553
spermophilus_dauricus ENSSDAG00000004552
spermophilus_dauricus ENSSDAG00000004574
urocitellus_parryii ENSUPAG00010023860
ictidomys_tridecemlineatus ENSSTOG00000025280
marmota_marmota_marmota ENSMMMG00000001550
peromyscus_maniculatus_bairdii ENSPEMG00000000278
microtus_ochrogaster ENSMOCG00000000661
cricetulus_griseus_crigri_1.0 ENSCGRG00000014415
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024141
cricetulus_griseus_crigri-picr ENSCGRG00015008189
mesocricetus_auratus ENSMAUG00000010280
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032044
mus_spicilegus ENSMSIG00000009157
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033078
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031954
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014819
rattus_norvegicus ENSRNOG00000011567
meriones_unguiculatus ENSMUGG00000024953
nannospalax_galili ENSNGAG00000020847
jaculus_jaculus ENSJJAG00000018673
castor_canadensis ENSCCNG00000007990
capra_hircus ENSCHIG00000009975
ovis_aries ENSOARG00000012238
bos_taurus ENSBTAG00000020900
bos_mutus ENSBMUG00000004336
bison_bison_bison ENSBBBG00000010938
tursiops_truncatus ENSTTRG00000001555
sus_scrofa ENSSSCG00000015233
vicugna_pacos ENSVPAG00000001066
equus_asinus_asinus ENSEASG00005022982
equus_caballus ENSECAG00000000557
myotis_lucifugus ENSMLUG00000017328
myotis_lucifugus ENSMLUG00000029348
pteropus_vampyrus ENSPVAG00000000988
ursus_americanus ENSUAMG00000005500
ursus_americanus ENSUAMG00000005503
ursus_maritimus ENSUMAG00000002219
ailuropoda_melanoleuca ENSAMEG00000000127
ailuropoda_melanoleuca ENSAMEG00000005953
neovison_vison ENSNVIG00000019884
mustela_putorius_furo ENSMPUG00000006608
canis_lupus_familiaris ENSCAFG00000010488
canis_lupus_dingo ENSCAFG00020010621
vulpes_vulpes ENSVVUG00000020101
panthera_tigris_altaica ENSPTIG00000012059
panthera_pardus ENSPPRG00000003081
felis_catus ENSFCAG00000029789
erinaceus_europaeus ENSEEUG00000014036
oryctolagus_cuniculus ENSOCUG00000017039
ochotona_princeps ENSOPRG00000013141
loxodonta_africana ENSLAFG00000005211
procavia_capensis ENSPCAG00000000753
echinops_telfairi ENSETEG00000013953
choloepus_hoffmanni ENSCHOG00000010249
dasypus_novemcinctus ENSDNOG00000020026
phascolarctos_cinereus ENSPCIG00000010212
notamacropus_eugenii ENSMEUG00000004370
sarcophilus_harrisii ENSSHAG00000008304
monodelphis_domestica ENSMODG00000004521
ornithorhynchus_anatinus ENSOANG00000007247
anolis_carolinensis ENSACAG00000000189
pogona_vitticeps ENSPVIG00000015151
notechis_scutatus ENSNSUG00000004781
salvator_merianae ENSSMRG00000008998
sphenodon_punctatus ENSSPUG00000001401
lepidothrix_coronata ENSLCOG00000004735
manacus_vitellinus ENSMVIG00005016316
cyanistes_caeruleus ENSCCEG00000007550
parus_major ENSPMJG00000008822
ficedula_albicollis ENSFALG00000005171
lonchura_striata_domestica ENSLSDG00000008092
taeniopygia_guttata ENSTGUG00000000773
serinus_canaria ENSSCAG00000017233
junco_hyemalis ENSJHYG00000013810
zonotrichia_albicollis ENSZALG00000005563
calidris_pugnax ENSCPUG00000015983
calidris_pygmaea ENSCPGG00000007538
melopsittacus_undulatus ENSMUNG00000012055
meleagris_gallopavo ENSMGAG00000000840
coturnix_japonica ENSCJPG00005005543
gallus_gallus ENSGALG00000024326
numida_meleagris ENSNMEG00000012074
anser_brachyrhynchus ENSABRG00000018849
anas_platyrhynchos_platyrhynchos ENSAPLG00000013250
apteryx_rowi ENSARWG00000017060
nothoprocta_perdicaria ENSNPEG00000012102
dromaius_novaehollandiae ENSDNVG00000006619
crocodylus_porosus ENSCPRG00005000913
gopherus_agassizii ENSGAGG00000000132
chelonoidis_abingdonii ENSCABG00000013553
chrysemys_picta_bellii ENSCPBG00000011175
pelodiscus_sinensis ENSPSIG00000014268
latimeria_chalumnae ENSLACG00000011028
petromyzon_marinus ENSPMAG00000008183
ciona_savignyi ENSCSAVG00000000872
