gopherus_agassizii ENSGAGG00000008193
chelonoidis_abingdonii ENSCABG00000017758
chrysemys_picta_bellii ENSCPBG00000023408
sphenodon_punctatus ENSSPUG00000000842
xenopus_tropicalis ENSXETG00000032466
latimeria_chalumnae ENSLACG00000010120
tetraodon_nigroviridis ENSTNIG00000000431
takifugu_rubripes ENSTRUG00000021845
mola_mola ENSMMOG00000002869
labrus_bergylta ENSLBEG00000005742
monopterus_albus ENSMALG00000012198
mastacembelus_armatus ENSMAMG00000021610
anabas_testudineus ENSATEG00000014395
scophthalmus_maximus ENSSMAG00000017738
cynoglossus_semilaevis ENSCSEG00000005808
seriola_lalandi_dorsalis ENSSLDG00000016030
seriola_dumerili ENSSDUG00000017285
hippocampus_comes ENSHCOG00000007177
poecilia_formosa ENSPFOG00000009415
poecilia_mexicana ENSPMEG00000003696
poecilia_latipinna ENSPLAG00000023330
poecilia_reticulata ENSPREG00000015384
gambusia_affinis ENSGAFG00000016755
xiphophorus_maculatus ENSXMAG00000003147
xiphophorus_couchianus ENSXCOG00000001611
cyprinodon_variegatus ENSCVAG00000006337
fundulus_heteroclitus ENSFHEG00000002419
kryptolebias_marmoratus ENSKMAG00000004184
oryzias_latipes_asm223467v1 ENSORLG00000023473
oryzias_latipes_asm223469v1 ENSORLG00015017067
oryzias_latipes_asm223471v1 ENSORLG00020019053
oryzias_melastigma ENSOMEG00000018607
haplochromis_burtoni ENSHBUG00000012806
pundamilia_nyererei ENSPNYG00000014766
maylandia_zebra ENSMZEG00005004796
astatotilapia_calliptera ENSACLG00000016950
neolamprologus_brichardi ENSNBRG00000001462
oreochromis_niloticus ENSONIG00000005338
amphilophus_citrinellus ENSACIG00000022433
amphiprion_percula ENSAPEG00000009850
amphiprion_ocellaris ENSAOCG00000016855
acanthochromis_polyacanthus ENSAPOG00000012901
stegastes_partitus ENSSPAG00000007536
gadus_morhua ENSGMOG00000008727
esox_lucius ENSELUG00000007345
astyanax_mexicanus ENSAMXG00000001210
pygocentrus_nattereri ENSPNAG00000019111
ictalurus_punctatus ENSIPUG00000018044
danio_rerio ENSDARG00000089637
scleropages_formosus ENSSFOG00015005760
paramormyrops_kingsleyae ENSPKIG00000019331
eptatretus_burgeri ENSEBUG00000014939
