anser_brachyrhynchus ENSABRG00000008997
anas_platyrhynchos_platyrhynchos ENSAPLG00000031086
numida_meleagris ENSNMEG00000003588
coturnix_japonica ENSCJPG00005014066
dromaius_novaehollandiae ENSDNVG00000004555
choloepus_hoffmanni ENSCHOG00000007481
dasypus_novemcinctus ENSDNOG00000003037
loxodonta_africana ENSLAFG00000011853
echinops_telfairi ENSETEG00000010537
procavia_capensis ENSPCAG00000009858
capra_hircus ENSCHIG00000025673
ovis_aries ENSOARG00000021095
bos_mutus ENSBMUG00000024905
bos_taurus ENSBTAG00000054069
bison_bison_bison ENSBBBG00000013932
sus_scrofa ENSSSCG00000006604
equus_asinus_asinus ENSEASG00005005167
equus_caballus ENSECAG00000017658
myotis_lucifugus ENSMLUG00000008478
pteropus_vampyrus ENSPVAG00000011617
ursus_americanus ENSUAMG00000018353
ursus_maritimus ENSUMAG00000001292
ailuropoda_melanoleuca ENSAMEG00000005708
mustela_putorius_furo ENSMPUG00000011894
canis_lupus_familiaris ENSCAFG00000013000
canis_lupus_dingo ENSCAFG00020009418
vulpes_vulpes ENSVVUG00000015705
panthera_pardus ENSPPRG00000013371
panthera_tigris_altaica ENSPTIG00000015000
felis_catus ENSFCAG00000045642
erinaceus_europaeus ENSEEUG00000012189
dipodomys_ordii ENSDORG00000002349
castor_canadensis ENSCCNG00000003296
urocitellus_parryii ENSUPAG00010004975
mus_spicilegus ENSMSIG00000002228
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026238
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000078657
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025295
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026741
rattus_norvegicus ENSRNOG00000008721
meriones_unguiculatus ENSMUGG00000015987
meriones_unguiculatus ENSMUGG00000015995
meriones_unguiculatus ENSMUGG00000015982
cricetulus_griseus_crigri-picr ENSCGRG00015007829
cricetulus_griseus_crigri_1.0 ENSCGRG00000017768
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009912
mesocricetus_auratus ENSMAUG00000001754
peromyscus_maniculatus_bairdii ENSPEMG00000015891
microtus_ochrogaster ENSMOCG00000019488
nannospalax_galili ENSNGAG00000009981
jaculus_jaculus ENSJJAG00000017745
chinchilla_lanigera ENSCLAG00000000319
fukomys_damarensis ENSFDAG00000003462
oryctolagus_cuniculus ENSOCUG00000011842
ochotona_princeps ENSOPRG00000009848
pan_troglodytes ENSPTRG00000001314
homo_sapiens ENSG00000143536
gorilla_gorilla ENSGGOG00000023574
pongo_abelii ENSPPYG00000000844
nomascus_leucogenys ENSNLEG00000010331
cercocebus_atys ENSCATG00000019973
papio_anubis ENSPANG00000009153
mandrillus_leucophaeus ENSMLEG00000025386
macaca_fascicularis ENSMFAG00000039664
macaca_mulatta ENSMMUG00000009040
macaca_nemestrina ENSMNEG00000041303
chlorocebus_sabaeus ENSCSAG00000001837
rhinopithecus_bieti ENSRBIG00000041289
rhinopithecus_roxellana ENSRROG00000023487
colobus_angolensis_palliatus ENSCANG00000002827
saimiri_boliviensis_boliviensis ENSSBOG00000023767
cebus_capucinus_imitator ENSCCAG00000022242
callithrix_jacchus ENSCJAG00000006455
aotus_nancymaae ENSANAG00000022910
carlito_syrichta ENSTSYG00000027745
prolemur_simus ENSPSMG00000017135
microcebus_murinus ENSMICG00000035667
propithecus_coquereli ENSPCOG00000026061
otolemur_garnettii ENSOGAG00000010176
notamacropus_eugenii ENSMEUG00000002403
phascolarctos_cinereus ENSPCIG00000004253
monodelphis_domestica ENSMODG00000019101
sarcophilus_harrisii ENSSHAG00000003550
