pan_paniscus ENSPPAG00000029063
pan_troglodytes ENSPTRG00000001383
homo_sapiens ENSG00000160712
gorilla_gorilla ENSGGOG00000000836
pongo_abelii ENSPPYG00000000781
nomascus_leucogenys ENSNLEG00000033170
piliocolobus_tephrosceles ENSPTEG00000034340
colobus_angolensis_palliatus ENSCANG00000039057
rhinopithecus_roxellana ENSRROG00000037064
rhinopithecus_bieti ENSRBIG00000028099
papio_anubis ENSPANG00000003884
theropithecus_gelada ENSTGEG00000021242
macaca_fascicularis ENSMFAG00000038621
macaca_mulatta ENSMMUG00000022978
macaca_nemestrina ENSMNEG00000044637
cercocebus_atys ENSCATG00000043994
mandrillus_leucophaeus ENSMLEG00000043595
chlorocebus_sabaeus ENSCSAG00000001948
cebus_capucinus_imitator ENSCCAG00000035881
saimiri_boliviensis_boliviensis ENSSBOG00000022752
callithrix_jacchus ENSCJAG00000009567
aotus_nancymaae ENSANAG00000027516
carlito_syrichta ENSTSYG00000000292
propithecus_coquereli ENSPCOG00000027249
prolemur_simus ENSPSMG00000022470
microcebus_murinus ENSMICG00000001408
otolemur_garnettii ENSOGAG00000013067
cavia_porcellus ENSCPOG00000033327
chinchilla_lanigera ENSCLAG00000004093
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011041
ictidomys_tridecemlineatus ENSSTOG00000009285
urocitellus_parryii ENSUPAG00010001257
marmota_marmota_marmota ENSMMMG00000017215
spermophilus_dauricus ENSSDAG00000000349
castor_canadensis ENSCCNG00000020445
dipodomys_ordii ENSDORG00000014779
peromyscus_maniculatus_bairdii ENSPEMG00000012201
microtus_ochrogaster ENSMOCG00000000552
cricetulus_griseus_crigri-picr ENSCGRG00015004326
cricetulus_griseus_crigri_1.0 ENSCGRG00000012897
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022987
mesocricetus_auratus ENSMAUG00000011038
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027947
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026162
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025219
mus_spicilegus ENSMSIG00000027228
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026663
rattus_norvegicus ENSRNOG00000020811
meriones_unguiculatus ENSMUGG00000008485
nannospalax_galili ENSNGAG00000013306
oryctolagus_cuniculus ENSOCUG00000016354
ochotona_princeps ENSOPRG00000008593
equus_caballus ENSECAG00000024047
equus_asinus_asinus ENSEASG00005000344
erinaceus_europaeus ENSEEUG00000002232
myotis_lucifugus ENSMLUG00000005427
myotis_lucifugus ENSMLUG00000025966
pteropus_vampyrus ENSPVAG00000003131
ovis_aries ENSOARG00000002562
capra_hircus ENSCHIG00000012394
bos_mutus ENSBMUG00000010817
bos_taurus ENSBTAG00000018474
bison_bison_bison ENSBBBG00000013889
sus_scrofa ENSSSCG00000027628
tursiops_truncatus ENSTTRG00000013988
vicugna_pacos ENSVPAG00000004777
ursus_maritimus ENSUMAG00000019986
ursus_americanus ENSUAMG00000014318
ailuropoda_melanoleuca ENSAMEG00000011676
mustela_putorius_furo ENSMPUG00000007346
neovison_vison ENSNVIG00000018215
canis_lupus_familiaris ENSCAFG00000017184
canis_lupus_dingo ENSCAFG00020008264
vulpes_vulpes ENSVVUG00000001704
panthera_pardus ENSPPRG00000008215
panthera_tigris_altaica ENSPTIG00000021560
felis_catus ENSFCAG00000026747
dasypus_novemcinctus ENSDNOG00000036939
tupaia_belangeri ENSTBEG00000012094
loxodonta_africana ENSLAFG00000018023
procavia_capensis ENSPCAG00000007863
echinops_telfairi ENSETEG00000020208
notamacropus_eugenii ENSMEUG00000014729
phascolarctos_cinereus ENSPCIG00000029266
sarcophilus_harrisii ENSSHAG00000013873
monodelphis_domestica ENSMODG00000017198
salvator_merianae ENSSMRG00000005883
pogona_vitticeps ENSPVIG00000021915
sphenodon_punctatus ENSSPUG00000002958
gopherus_agassizii ENSGAGG00000009779
chelonoidis_abingdonii ENSCABG00000003620
chrysemys_picta_bellii ENSCPBG00000024655
anas_platyrhynchos_platyrhynchos ENSAPLG00000023467
anser_brachyrhynchus ENSABRG00000019477
gallus_gallus ENSGALG00000030407
coturnix_japonica ENSCJPG00005014205
lonchura_striata_domestica ENSLSDG00000016494
serinus_canaria ENSSCAG00000012928
junco_hyemalis ENSJHYG00000001080
zonotrichia_albicollis ENSZALG00000000835
ficedula_albicollis ENSFALG00000001197
cyanistes_caeruleus ENSCCEG00000012311
parus_major ENSPMJG00000000621
manacus_vitellinus ENSMVIG00005010577
lepidothrix_coronata ENSLCOG00000007695
calidris_pugnax ENSCPUG00000017971
calidris_pygmaea ENSCPGG00000006575
apteryx_rowi ENSARWG00000007893
apteryx_haastii ENSAHAG00000000962
apteryx_owenii ENSAOWG00000005899
nothoprocta_perdicaria ENSNPEG00000014108
latimeria_chalumnae ENSLACG00000022592
