anolis_carolinensis ENSACAG00000015541
salvator_merianae ENSSMRG00000007726
notechis_scutatus ENSNSUG00000006913
pogona_vitticeps ENSPVIG00000019806
ornithorhynchus_anatinus ENSOANG00000031779
anas_platyrhynchos_platyrhynchos ENSAPLG00000020571
anas_platyrhynchos_platyrhynchos ENSAPLG00000010719
anser_brachyrhynchus ENSABRG00000018036
gallus_gallus ENSGALG00000039163
coturnix_japonica ENSCJPG00005014022
meleagris_gallopavo ENSMGAG00000014176
numida_meleagris ENSNMEG00000003698
calidris_pugnax ENSCPUG00000015768
apteryx_rowi ENSARWG00000012398
apteryx_owenii ENSAOWG00000011573
apteryx_haastii ENSAHAG00000000115
dromaius_novaehollandiae ENSDNVG00000012248
nothoprocta_perdicaria ENSNPEG00000001525
nothoprocta_perdicaria ENSNPEG00000001516
lepidothrix_coronata ENSLCOG00000001798
manacus_vitellinus ENSMVIG00005011357
crocodylus_porosus ENSCPRG00005008235
gopherus_agassizii ENSGAGG00000005896
chelonoidis_abingdonii ENSCABG00000017568
chrysemys_picta_bellii ENSCPBG00000026367
pelodiscus_sinensis ENSPSIG00000012984
sphenodon_punctatus ENSSPUG00000001289
castor_canadensis ENSCCNG00000024180
dipodomys_ordii ENSDORG00000012872
mus_spicilegus ENSMSIG00000022032
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000041977
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026078
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025137
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026580
rattus_norvegicus ENSRNOG00000015026
meriones_unguiculatus ENSMUGG00000026808
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018844
cricetulus_griseus_crigri_1.0 ENSCGRG00000015559
cricetulus_griseus_crigri-picr ENSCGRG00015025662
mesocricetus_auratus ENSMAUG00000011727
peromyscus_maniculatus_bairdii ENSPEMG00000029720
nannospalax_galili ENSNGAG00000016493
jaculus_jaculus ENSJJAG00000014574
chinchilla_lanigera ENSCLAG00000005319
octodon_degus ENSODEG00000011648
cavia_porcellus ENSCPOG00000003214
cavia_aperea ENSCAPG00000017605
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001860
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011163
fukomys_damarensis ENSFDAG00000009505
spermophilus_dauricus ENSSDAG00000022941
marmota_marmota_marmota ENSMMMG00000010045
ictidomys_tridecemlineatus ENSSTOG00000010592
urocitellus_parryii ENSUPAG00010005157
oryctolagus_cuniculus ENSOCUG00000010731
ochotona_princeps ENSOPRG00000000737
pan_troglodytes ENSPTRG00000024318
pan_paniscus ENSPPAG00000029375
homo_sapiens ENSG00000132694
gorilla_gorilla ENSGGOG00000014973
pongo_abelii ENSPPYG00000000695
nomascus_leucogenys ENSNLEG00000012881
theropithecus_gelada ENSTGEG00000002897
papio_anubis ENSPANG00000023013
mandrillus_leucophaeus ENSMLEG00000020532
cercocebus_atys ENSCATG00000031576
macaca_fascicularis ENSMFAG00000037817
macaca_mulatta ENSMMUG00000012436
macaca_nemestrina ENSMNEG00000042185
chlorocebus_sabaeus ENSCSAG00000002306
colobus_angolensis_palliatus ENSCANG00000019857
piliocolobus_tephrosceles ENSPTEG00000015291
rhinopithecus_bieti ENSRBIG00000036243
rhinopithecus_roxellana ENSRROG00000027550
cebus_capucinus_imitator ENSCCAG00000006345
saimiri_boliviensis_boliviensis ENSSBOG00000035304
callithrix_jacchus ENSCJAG00000006413
aotus_nancymaae ENSANAG00000021158
carlito_syrichta ENSTSYG00000029171
propithecus_coquereli ENSPCOG00000024042
prolemur_simus ENSPSMG00000010046
microcebus_murinus ENSMICG00000009042
otolemur_garnettii ENSOGAG00000001540
carlito_syrichta ENSTSYG00000005867
ursus_maritimus ENSUMAG00000017658
bos_mutus ENSBMUG00000016026
bison_bison_bison ENSBBBG00000004188
bos_taurus ENSBTAG00000012361
ovis_aries ENSOARG00000006679
capra_hircus ENSCHIG00000025394
vicugna_pacos ENSVPAG00000002787
sus_scrofa ENSSSCG00000006461
tursiops_truncatus ENSTTRG00000014519
equus_asinus_asinus ENSEASG00005018170
equus_caballus ENSECAG00000022117
myotis_lucifugus ENSMLUG00000010956
sorex_araneus ENSSARG00000011169
erinaceus_europaeus ENSEEUG00000010367
pteropus_vampyrus ENSPVAG00000014912
ursus_americanus ENSUAMG00000009087
ursus_americanus ENSUAMG00000004217
ursus_maritimus ENSUMAG00000024806
ursus_americanus ENSUAMG00000014571
ailuropoda_melanoleuca ENSAMEG00000014803
neovison_vison ENSNVIG00000021377
mustela_putorius_furo ENSMPUG00000003552
canis_lupus_familiaris ENSCAFG00000016484
canis_lupus_dingo ENSCAFG00020003900
vulpes_vulpes ENSVVUG00000006323
panthera_pardus ENSPPRG00000003626
felis_catus ENSFCAG00000011367
tupaia_belangeri ENSTBEG00000004195
loxodonta_africana ENSLAFG00000000541
procavia_capensis ENSPCAG00000015555
echinops_telfairi ENSETEG00000000064
dasypus_novemcinctus ENSDNOG00000015349
notamacropus_eugenii ENSMEUG00000015066
phascolarctos_cinereus ENSPCIG00000001542
sarcophilus_harrisii ENSSHAG00000016682
monodelphis_domestica ENSMODG00000016676
mesocricetus_auratus ENSMAUG00000014772
microtus_ochrogaster ENSMOCG00000009991
echinops_telfairi ENSETEG00000013071
taeniopygia_guttata ENSTGUG00000017366
lonchura_striata_domestica ENSLSDG00000012468
cyanistes_caeruleus ENSCCEG00000004744
ficedula_albicollis ENSFALG00000006500
xenopus_tropicalis ENSXETG00000023808
latimeria_chalumnae ENSLACG00000002524
pygocentrus_nattereri ENSPNAG00000019099
astyanax_mexicanus ENSAMXG00000007664
ictalurus_punctatus ENSIPUG00000010584
danio_rerio ENSDARG00000052482
takifugu_rubripes ENSTRUG00000000678
tetraodon_nigroviridis ENSTNIG00000007433
hippocampus_comes ENSHCOG00000012806
hippocampus_comes ENSHCOG00000012781
oryzias_melastigma ENSOMEG00000010944
oryzias_melastigma ENSOMEG00000010911
xiphophorus_couchianus ENSXCOG00000006746
monopterus_albus ENSMALG00000009100
labrus_bergylta ENSLBEG00000015521
gasterosteus_aculeatus ENSGACG00000018980
mola_mola ENSMMOG00000012962
scophthalmus_maximus ENSSMAG00000003613
cynoglossus_semilaevis ENSCSEG00000000199
fundulus_heteroclitus ENSFHEG00000010743
cyprinodon_variegatus ENSCVAG00000020272
poecilia_mexicana ENSPMEG00000011807
poecilia_mexicana ENSPMEG00000011874
poecilia_latipinna ENSPLAG00000002560
poecilia_formosa ENSPFOG00000001737
poecilia_reticulata ENSPREG00000008275
xiphophorus_maculatus ENSXMAG00000001109
xiphophorus_couchianus ENSXCOG00000006742
gambusia_affinis ENSGAFG00000006180
kryptolebias_marmoratus ENSKMAG00000014194
amphiprion_percula ENSAPEG00000002207
amphiprion_ocellaris ENSAOCG00000016047
acanthochromis_polyacanthus ENSAPOG00000000781
stegastes_partitus ENSSPAG00000015768
haplochromis_burtoni ENSHBUG00000010280
pundamilia_nyererei ENSPNYG00000001367
maylandia_zebra ENSMZEG00005020533
astatotilapia_calliptera ENSACLG00000002039
neolamprologus_brichardi ENSNBRG00000000744
oreochromis_niloticus ENSONIG00000018723
amphilophus_citrinellus ENSACIG00000007502
seriola_dumerili ENSSDUG00000001250
seriola_lalandi_dorsalis ENSSLDG00000005404
mastacembelus_armatus ENSMAMG00000013325
monopterus_albus ENSMALG00000009117
anabas_testudineus ENSATEG00000010765
periophthalmus_magnuspinnatus ENSPMGG00000008433
gadus_morhua ENSGMOG00000008432
esox_lucius ENSELUG00000006411
