parus_major ENSPMJG00000012897
cyanistes_caeruleus ENSCCEG00000011524
lonchura_striata_domestica ENSLSDG00000016593
taeniopygia_guttata ENSTGUG00000008455
junco_hyemalis ENSJHYG00000011698
zonotrichia_albicollis ENSZALG00000010468
serinus_canaria ENSSCAG00000007129
ficedula_albicollis ENSFALG00000010789
lepidothrix_coronata ENSLCOG00000008096
manacus_vitellinus ENSMVIG00005002169
melopsittacus_undulatus ENSMUNG00000004332
calidris_pygmaea ENSCPGG00000007149
calidris_pugnax ENSCPUG00000002633
anser_brachyrhynchus ENSABRG00000011571
anas_platyrhynchos_platyrhynchos ENSAPLG00000004576
gallus_gallus ENSGALG00000011400
coturnix_japonica ENSCJPG00005005004
meleagris_gallopavo ENSMGAG00000011439
numida_meleagris ENSNMEG00000007611
apteryx_owenii ENSAOWG00000006584
apteryx_rowi ENSARWG00000011672
apteryx_haastii ENSAHAG00000018223
dromaius_novaehollandiae ENSDNVG00000011482
nothoprocta_perdicaria ENSNPEG00000013846
crocodylus_porosus ENSCPRG00005019103
chelonoidis_abingdonii ENSCABG00000021041
gopherus_agassizii ENSGAGG00000018411
chrysemys_picta_bellii ENSCPBG00000001893
pelodiscus_sinensis ENSPSIG00000016556
anolis_carolinensis ENSACAG00000014125
pogona_vitticeps ENSPVIG00000023814
notechis_scutatus ENSNSUG00000017011
salvator_merianae ENSSMRG00000011203
sphenodon_punctatus ENSSPUG00000014726
phascolarctos_cinereus ENSPCIG00000028102
sarcophilus_harrisii ENSSHAG00000009686
monodelphis_domestica ENSMODG00000008126
choloepus_hoffmanni ENSCHOG00000004731
dasypus_novemcinctus ENSDNOG00000036608
ictidomys_tridecemlineatus ENSSTOG00000023944
urocitellus_parryii ENSUPAG00010006531
spermophilus_dauricus ENSSDAG00000020399
marmota_marmota_marmota ENSMMMG00000020076
equus_caballus ENSECAG00000010123
equus_asinus_asinus ENSEASG00005019519
myotis_lucifugus ENSMLUG00000006043
pteropus_vampyrus ENSPVAG00000009034
ursus_maritimus ENSUMAG00000003519
ursus_americanus ENSUAMG00000007586
ailuropoda_melanoleuca ENSAMEG00000002189
mustela_putorius_furo ENSMPUG00000007203
neovison_vison ENSNVIG00000007637
canis_lupus_dingo ENSCAFG00020023237
canis_lupus_familiaris ENSCAFG00000006375
vulpes_vulpes ENSVVUG00000019080
panthera_pardus ENSPPRG00000011564
panthera_tigris_altaica ENSPTIG00000022000
felis_catus ENSFCAG00000009656
vicugna_pacos ENSVPAG00000008710
sus_scrofa ENSSSCG00000021307
ovis_aries ENSOARG00000016063
capra_hircus ENSCHIG00000003220
bos_mutus ENSBMUG00000020566
bos_taurus ENSBTAG00000019946
bison_bison_bison ENSBBBG00000018375
tursiops_truncatus ENSTTRG00000004399
erinaceus_europaeus ENSEEUG00000005947
propithecus_coquereli ENSPCOG00000014079
propithecus_coquereli ENSPCOG00000021429
microcebus_murinus ENSMICG00000029998
prolemur_simus ENSPSMG00000005390
otolemur_garnettii ENSOGAG00000008473
pan_paniscus ENSPPAG00000031623
pan_troglodytes ENSPTRG00000005314
homo_sapiens ENSG00000136014
gorilla_gorilla ENSGGOG00000008702
pongo_abelii ENSPPYG00000004845
nomascus_leucogenys ENSNLEG00000005816
piliocolobus_tephrosceles ENSPTEG00000001146
colobus_angolensis_palliatus ENSCANG00000031716
rhinopithecus_bieti ENSRBIG00000035735
rhinopithecus_roxellana ENSRROG00000027135
papio_anubis ENSPANG00000012532
theropithecus_gelada ENSTGEG00000002772
mandrillus_leucophaeus ENSMLEG00000027955
cercocebus_atys ENSCATG00000035851
chlorocebus_sabaeus ENSCSAG00000003612
macaca_fascicularis ENSMFAG00000002328
macaca_mulatta ENSMMUG00000013812
macaca_nemestrina ENSMNEG00000041661
cebus_capucinus_imitator ENSCCAG00000026872
saimiri_boliviensis_boliviensis ENSSBOG00000033632
callithrix_jacchus ENSCJAG00000002734
aotus_nancymaae ENSANAG00000033096
oryctolagus_cuniculus ENSOCUG00000004663
ochotona_princeps ENSOPRG00000002926
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016557
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015737
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020020
mus_spicilegus ENSMSIG00000016824
rattus_norvegicus ENSRNOG00000005637
meriones_unguiculatus ENSMUGG00000009409
microtus_ochrogaster ENSMOCG00000020189
peromyscus_maniculatus_bairdii ENSPEMG00000023988
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005555
cricetulus_griseus_crigri_1.0 ENSCGRG00000000618
cricetulus_griseus_crigri-picr ENSCGRG00015020452
