takifugu_rubripes ENSTRUG00000024758
mola_mola ENSMMOG00000013912
acanthochromis_polyacanthus ENSAPOG00000000792
acanthochromis_polyacanthus ENSAPOG00000008592
acanthochromis_polyacanthus ENSAPOG00000019725
amphiprion_ocellaris ENSAOCG00000001208
amphiprion_percula ENSAPEG00000012541
stegastes_partitus ENSSPAG00000008872
cynoglossus_semilaevis ENSCSEG00000014201
cynoglossus_semilaevis ENSCSEG00000007148
cynoglossus_semilaevis ENSCSEG00000014209
scophthalmus_maximus ENSSMAG00000015640
anabas_testudineus ENSATEG00000024392
labrus_bergylta ENSLBEG00000024999
fundulus_heteroclitus ENSFHEG00000014211
cyprinodon_variegatus ENSCVAG00000018777
poecilia_mexicana ENSPMEG00000001415
poecilia_formosa ENSPFOG00000003679
poecilia_reticulata ENSPREG00000007005
poecilia_latipinna ENSPLAG00000015494
xiphophorus_maculatus ENSXMAG00000022551
gambusia_affinis ENSGAFG00000020289
kryptolebias_marmoratus ENSKMAG00000018695
oryzias_latipes_asm223467v1 ENSORLG00000027120
oryzias_latipes_asm223471v1 ENSORLG00020019135
oryzias_latipes_asm223469v1 ENSORLG00015008747
oryzias_melastigma ENSOMEG00000010766
astatotilapia_calliptera ENSACLG00000027832
haplochromis_burtoni ENSHBUG00000013177
pundamilia_nyererei ENSPNYG00000018806
maylandia_zebra ENSMZEG00005003974
neolamprologus_brichardi ENSNBRG00000000883
amphilophus_citrinellus ENSACIG00000023104
astyanax_mexicanus ENSAMXG00000031592
pygocentrus_nattereri ENSPNAG00000026081
ictalurus_punctatus ENSIPUG00000004969
