calidris_pygmaea ENSCPGG00000006993
calidris_pugnax ENSCPUG00000002618
anser_brachyrhynchus ENSABRG00000011589
anas_platyrhynchos_platyrhynchos ENSAPLG00000025869
melopsittacus_undulatus ENSMUNG00000004339
lonchura_striata_domestica ENSLSDG00000016585
serinus_canaria ENSSCAG00000007089
manacus_vitellinus ENSMVIG00005002161
ficedula_albicollis ENSFALG00000010799
junco_hyemalis ENSJHYG00000011838
zonotrichia_albicollis ENSZALG00000010486
parus_major ENSPMJG00000012901
cyanistes_caeruleus ENSCCEG00000011751
gallus_gallus ENSGALG00000011409
meleagris_gallopavo ENSMGAG00000011453
coturnix_japonica ENSCJPG00005005007
numida_meleagris ENSNMEG00000007615
apteryx_haastii ENSAHAG00000018216
apteryx_owenii ENSAOWG00000006673
apteryx_rowi ENSARWG00000011734
gopherus_agassizii ENSGAGG00000011163
gopherus_agassizii ENSGAGG00000022991
chelonoidis_abingdonii ENSCABG00000008880
chrysemys_picta_bellii ENSCPBG00000026463
chrysemys_picta_bellii ENSCPBG00000001985
chrysemys_picta_bellii ENSCPBG00000006227
chelonoidis_abingdonii ENSCABG00000003693
gopherus_agassizii ENSGAGG00000012945
chrysemys_picta_bellii ENSCPBG00000024287
chelonoidis_abingdonii ENSCABG00000020993
chelonoidis_abingdonii ENSCABG00000018637
pelodiscus_sinensis ENSPSIG00000016462
gopherus_agassizii ENSGAGG00000014132
gopherus_agassizii ENSGAGG00000020974
salvator_merianae ENSSMRG00000019891
salvator_merianae ENSSMRG00000005485
anolis_carolinensis ENSACAG00000014073
pogona_vitticeps ENSPVIG00000023812
notechis_scutatus ENSNSUG00000019976
notechis_scutatus ENSNSUG00000010054
notechis_scutatus ENSNSUG00000017046
sphenodon_punctatus ENSSPUG00000014590
monodelphis_domestica ENSMODG00000008091
notamacropus_eugenii ENSMEUG00000000671
phascolarctos_cinereus ENSPCIG00000032745
sarcophilus_harrisii ENSSHAG00000012294
jaculus_jaculus ENSJJAG00000004828
jaculus_jaculus ENSJJAG00000011272
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020018
mus_spicilegus ENSMSIG00000006445
mus_spicilegus ENSMSIG00000024890
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016553
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015735
mus_spicilegus ENSMSIG00000012199
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031350
rattus_norvegicus ENSRNOG00000005556
meriones_unguiculatus ENSMUGG00000019267
microtus_ochrogaster ENSMOCG00000020437
microtus_ochrogaster ENSMOCG00000020220
microtus_ochrogaster ENSMOCG00000022166
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017100
cricetulus_griseus_crigri_1.0 ENSCGRG00000000336
cricetulus_griseus_crigri-picr ENSCGRG00015020341
cricetulus_griseus_crigri-picr ENSCGRG00015000963
cricetulus_griseus_crigri_1.0 ENSCGRG00000018878
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008965
mesocricetus_auratus ENSMAUG00000008799
peromyscus_maniculatus_bairdii ENSPEMG00000023326
nannospalax_galili ENSNGAG00000024292
mesocricetus_auratus ENSMAUG00000019737
mesocricetus_auratus ENSMAUG00000016909
mesocricetus_auratus ENSMAUG00000010289
nannospalax_galili ENSNGAG00000005851
dipodomys_ordii ENSDORG00000029740
cebus_capucinus_imitator ENSCCAG00000037378
cebus_capucinus_imitator ENSCCAG00000017356
saimiri_boliviensis_boliviensis ENSSBOG00000012868
saimiri_boliviensis_boliviensis ENSSBOG00000036179
callithrix_jacchus ENSCJAG00000002705
aotus_nancymaae ENSANAG00000032845
aotus_nancymaae ENSANAG00000020297
saimiri_boliviensis_boliviensis ENSSBOG00000027638
homo_sapiens ENSG00000139343
gorilla_gorilla ENSGGOG00000001127
pongo_abelii ENSPPYG00000004847
rhinopithecus_roxellana ENSRROG00000021975
rhinopithecus_bieti ENSRBIG00000030414
piliocolobus_tephrosceles ENSPTEG00000001338
chlorocebus_sabaeus ENSCSAG00000003602
pan_troglodytes ENSPTRG00000043814
pan_paniscus ENSPPAG00000037544
gorilla_gorilla ENSGGOG00000039936
pan_troglodytes ENSPTRG00000047717
pan_paniscus ENSPPAG00000037479
gorilla_gorilla ENSGGOG00000039564
cebus_capucinus_imitator ENSCCAG00000033627
aotus_nancymaae ENSANAG00000025860
saimiri_boliviensis_boliviensis ENSSBOG00000032297
jaculus_jaculus ENSJJAG00000004558
echinops_telfairi ENSETEG00000001558
jaculus_jaculus ENSJJAG00000010502
dipodomys_ordii ENSDORG00000025351
erinaceus_europaeus ENSEEUG00000013509
microcebus_murinus ENSMICG00000012153
microcebus_murinus ENSMICG00000030494
otolemur_garnettii ENSOGAG00000030323
