sarcophilus_harrisii ENSSHAG00000005794
phascolarctos_cinereus ENSPCIG00000028075
monodelphis_domestica ENSMODG00000025674
rhinopithecus_roxellana ENSRROG00000032227
rhinopithecus_bieti ENSRBIG00000043288
colobus_angolensis_palliatus ENSCANG00000036610
piliocolobus_tephrosceles ENSPTEG00000029646
theropithecus_gelada ENSTGEG00000012118
papio_anubis ENSPANG00000018810
mandrillus_leucophaeus ENSMLEG00000029507
macaca_fascicularis ENSMFAG00000035707
macaca_nemestrina ENSMNEG00000032371
cercocebus_atys ENSCATG00000043656
chlorocebus_sabaeus ENSCSAG00000002137
pan_paniscus ENSPPAG00000029049
pan_troglodytes ENSPTRG00000009798
homo_sapiens ENSG00000173762
gorilla_gorilla ENSGGOG00000009140
pongo_abelii ENSPPYG00000008773
nomascus_leucogenys ENSNLEG00000014136
cebus_capucinus_imitator ENSCCAG00000030019
callithrix_jacchus ENSCJAG00000017979
saimiri_boliviensis_boliviensis ENSSBOG00000022520
carlito_syrichta ENSTSYG00000029004
cavia_porcellus ENSCPOG00000002971
chinchilla_lanigera ENSCLAG00000011900
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006055
fukomys_damarensis ENSFDAG00000015920
castor_canadensis ENSCCNG00000010308
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018395
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025163
mus_spicilegus ENSMSIG00000011848
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017551
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018678
rattus_norvegicus ENSRNOG00000036674
meriones_unguiculatus ENSMUGG00000000110
cricetulus_griseus_crigri-picr ENSCGRG00015024459
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018861
cricetulus_griseus_crigri_1.0 ENSCGRG00000015404
mesocricetus_auratus ENSMAUG00000010805
microtus_ochrogaster ENSMOCG00000020614
peromyscus_maniculatus_bairdii ENSPEMG00000007990
nannospalax_galili ENSNGAG00000021227
jaculus_jaculus ENSJJAG00000005002
urocitellus_parryii ENSUPAG00010003040
spermophilus_dauricus ENSSDAG00000017779
ictidomys_tridecemlineatus ENSSTOG00000023867
marmota_marmota_marmota ENSMMMG00000003188
sorex_araneus ENSSARG00000007039
erinaceus_europaeus ENSEEUG00000012410
myotis_lucifugus ENSMLUG00000010081
pteropus_vampyrus ENSPVAG00000009042
capra_hircus ENSCHIG00000018865
ovis_aries ENSOARG00000016754
bos_mutus ENSBMUG00000025135
bos_taurus ENSBTAG00000011359
bison_bison_bison ENSBBBG00000000948
tursiops_truncatus ENSTTRG00000003187
sus_scrofa ENSSSCG00000037364
ursus_americanus ENSUAMG00000011608
ailuropoda_melanoleuca ENSAMEG00000015616
mustela_putorius_furo ENSMPUG00000011118
neovison_vison ENSNVIG00000017338
canis_lupus_familiaris ENSCAFG00000029286
canis_lupus_dingo ENSCAFG00020013655
vulpes_vulpes ENSVVUG00000005362
panthera_pardus ENSPPRG00000002163
panthera_tigris_altaica ENSPTIG00000009467
felis_catus ENSFCAG00000046532
equus_asinus_asinus ENSEASG00005005904
equus_caballus ENSECAG00000006205
dipodomys_ordii ENSDORG00000025295
dasypus_novemcinctus ENSDNOG00000024064
loxodonta_africana ENSLAFG00000032237
echinops_telfairi ENSETEG00000013204
chrysemys_picta_bellii ENSCPBG00000027949
sphenodon_punctatus ENSSPUG00000007303
gallus_gallus ENSGALG00000049024
coturnix_japonica ENSCJPG00005020628
numida_meleagris ENSNMEG00000015820
anas_platyrhynchos_platyrhynchos ENSAPLG00000001621
calidris_pugnax ENSCPUG00000004088
melopsittacus_undulatus ENSMUNG00000010352
dromaius_novaehollandiae ENSDNVG00000012246
apteryx_rowi ENSARWG00000002567
danio_rerio ENSDARG00000103077
danio_rerio ENSDARG00000101654
danio_rerio ENSDARG00000079353
