calidris_pygmaea ENSCPGG00000017217
parus_major ENSPMJG00000000438
sarcophilus_harrisii ENSSHAG00000010415
danio_rerio ENSDARG00000111246
chinchilla_lanigera ENSCLAG00000013928
cavia_aperea ENSCAPG00000014064
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005618
ictidomys_tridecemlineatus ENSSTOG00000029078
cricetulus_griseus_crigri_1.0 ENSCGRG00000008956
castor_canadensis ENSCCNG00000003374
dipodomys_ordii ENSDORG00000014002
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040310
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023989
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024899
mus_spicilegus ENSMSIG00000018194
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025425
rattus_norvegicus ENSRNOG00000000008
meriones_unguiculatus ENSMUGG00000018521
cricetulus_griseus_crigri-picr ENSCGRG00015012681
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013158
mesocricetus_auratus ENSMAUG00000002663
peromyscus_maniculatus_bairdii ENSPEMG00000022456
microtus_ochrogaster ENSMOCG00000004542
nannospalax_galili ENSNGAG00000000011
jaculus_jaculus ENSJJAG00000014358
oryctolagus_cuniculus ENSOCUG00000007369
ochotona_princeps ENSOPRG00000006865
propithecus_coquereli ENSPCOG00000016478
prolemur_simus ENSPSMG00000011596
microcebus_murinus ENSMICG00000048133
otolemur_garnettii ENSOGAG00000034351
homo_sapiens ENSG00000052850
pan_troglodytes ENSPTRG00000003529
gorilla_gorilla ENSGGOG00000014265
pongo_abelii ENSPPYG00000003337
macaca_fascicularis ENSMFAG00000002075
macaca_nemestrina ENSMNEG00000037261
papio_anubis ENSPANG00000023497
theropithecus_gelada ENSTGEG00000001232
cercocebus_atys ENSCATG00000029177
mandrillus_leucophaeus ENSMLEG00000030036
chlorocebus_sabaeus ENSCSAG00000005569
piliocolobus_tephrosceles ENSPTEG00000029666
colobus_angolensis_palliatus ENSCANG00000041358
rhinopithecus_roxellana ENSRROG00000030701
rhinopithecus_bieti ENSRBIG00000037930
saimiri_boliviensis_boliviensis ENSSBOG00000032868
cebus_capucinus_imitator ENSCCAG00000029037
callithrix_jacchus ENSCJAG00000011438
aotus_nancymaae ENSANAG00000028117
marmota_marmota_marmota ENSMMMG00000011816
urocitellus_parryii ENSUPAG00010008717
capra_hircus ENSCHIG00000010305
ovis_aries ENSOARG00000001726
bos_taurus ENSBTAG00000027563
bos_mutus ENSBMUG00000012706
bison_bison_bison ENSBBBG00000008407
tursiops_truncatus ENSTTRG00000003295
sus_scrofa ENSSSCG00000040329
equus_caballus ENSECAG00000019892
equus_asinus_asinus ENSEASG00005014886
myotis_lucifugus ENSMLUG00000008344
pteropus_vampyrus ENSPVAG00000002128
neovison_vison ENSNVIG00000013421
mustela_putorius_furo ENSMPUG00000006095
ursus_americanus ENSUAMG00000006136
ailuropoda_melanoleuca ENSAMEG00000009297
canis_lupus_familiaris ENSCAFG00000009453
canis_lupus_dingo ENSCAFG00020017762
vulpes_vulpes ENSVVUG00000027285
felis_catus ENSFCAG00000005620
panthera_pardus ENSPPRG00000001680
loxodonta_africana ENSLAFG00000010673
echinops_telfairi ENSETEG00000011349
procavia_capensis ENSPCAG00000005209
octodon_degus ENSODEG00000016139
cavia_porcellus ENSCPOG00000022496
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016699
fukomys_damarensis ENSFDAG00000005795
spermophilus_dauricus ENSSDAG00000003329
panthera_tigris_altaica ENSPTIG00000020743
dasypus_novemcinctus ENSDNOG00000009877
phascolarctos_cinereus ENSPCIG00000036593
notamacropus_eugenii ENSMEUG00000014947
monodelphis_domestica ENSMODG00000019869
ornithorhynchus_anatinus ENSOANG00000002531
chelonoidis_abingdonii ENSCABG00000000459
gopherus_agassizii ENSGAGG00000010847
chrysemys_picta_bellii ENSCPBG00000012590
pelodiscus_sinensis ENSPSIG00000012524
apteryx_owenii ENSAOWG00000005024
apteryx_rowi ENSARWG00000016667
apteryx_haastii ENSAHAG00000017804
dromaius_novaehollandiae ENSDNVG00000004093
nothoprocta_perdicaria ENSNPEG00000009853
calidris_pugnax ENSCPUG00000012595
melopsittacus_undulatus ENSMUNG00000014934
lonchura_striata_domestica ENSLSDG00000014641
taeniopygia_guttata ENSTGUG00000010263
zonotrichia_albicollis ENSZALG00000013575
junco_hyemalis ENSJHYG00000010925
serinus_canaria ENSSCAG00000003511
ficedula_albicollis ENSFALG00000012294
cyanistes_caeruleus ENSCCEG00000002307
manacus_vitellinus ENSMVIG00005008455
lepidothrix_coronata ENSLCOG00000012923
anser_brachyrhynchus ENSABRG00000017675
anas_platyrhynchos_platyrhynchos ENSAPLG00000007118
gallus_gallus ENSGALG00000032584
coturnix_japonica ENSCJPG00005010823
numida_meleagris ENSNMEG00000009444
crocodylus_porosus ENSCPRG00005011563
anolis_carolinensis ENSACAG00000014352
pogona_vitticeps ENSPVIG00000013608
notechis_scutatus ENSNSUG00000008731
salvator_merianae ENSSMRG00000005074
sphenodon_punctatus ENSSPUG00000004577
scleropages_formosus ENSSFOG00015016047
paramormyrops_kingsleyae ENSPKIG00000003924
paramormyrops_kingsleyae ENSPKIG00000015140
scleropages_formosus ENSSFOG00015012320
lepisosteus_oculatus ENSLOCG00000002829
tetraodon_nigroviridis ENSTNIG00000009388
takifugu_rubripes ENSTRUG00000017295
mola_mola ENSMMOG00000017261
gasterosteus_aculeatus ENSGACG00000015616
labrus_bergylta ENSLBEG00000000727
hippocampus_comes ENSHCOG00000008862
amphiprion_ocellaris ENSAOCG00000012090
amphiprion_percula ENSAPEG00000015080
acanthochromis_polyacanthus ENSAPOG00000011338
stegastes_partitus ENSSPAG00000019157
haplochromis_burtoni ENSHBUG00000013615
pundamilia_nyererei ENSPNYG00000007550
astatotilapia_calliptera ENSACLG00000026733
maylandia_zebra ENSMZEG00005000742
neolamprologus_brichardi ENSNBRG00000013693
oreochromis_niloticus ENSONIG00000006176
amphilophus_citrinellus ENSACIG00000005415
poecilia_formosa ENSPFOG00000005046
poecilia_latipinna ENSPLAG00000010521
poecilia_mexicana ENSPMEG00000015197
poecilia_reticulata ENSPREG00000022983
xiphophorus_couchianus ENSXCOG00000011069
xiphophorus_maculatus ENSXMAG00000024055
gambusia_affinis ENSGAFG00000013861
cyprinodon_variegatus ENSCVAG00000005157
fundulus_heteroclitus ENSFHEG00000020118
kryptolebias_marmoratus ENSKMAG00000003555
oryzias_latipes_asm223467v1 ENSORLG00000030115
oryzias_latipes_asm223469v1 ENSORLG00015010799
oryzias_latipes_asm223471v1 ENSORLG00020012414
oryzias_melastigma ENSOMEG00000020939
seriola_dumerili ENSSDUG00000008864
seriola_lalandi_dorsalis ENSSLDG00000023913
scophthalmus_maximus ENSSMAG00000021396
monopterus_albus ENSMALG00000019130
mastacembelus_armatus ENSMAMG00000021923
anabas_testudineus ENSATEG00000007712
cynoglossus_semilaevis ENSCSEG00000001912
periophthalmus_magnuspinnatus ENSPMGG00000004827
gadus_morhua ENSGMOG00000008945
esox_lucius ENSELUG00000009456
pygocentrus_nattereri ENSPNAG00000005329
astyanax_mexicanus ENSAMXG00000004649
ictalurus_punctatus ENSIPUG00000004576
danio_rerio ENSDARG00000088332
scophthalmus_maximus ENSSMAG00000010543
cynoglossus_semilaevis ENSCSEG00000013055
seriola_dumerili ENSSDUG00000021975
