ciona_savignyi ENSCSAVG00000007539
piliocolobus_tephrosceles ENSPTEG00000013780
pteropus_vampyrus ENSPVAG00000001162
myotis_lucifugus ENSMLUG00000002465
equus_asinus_asinus ENSEASG00005001560
equus_caballus ENSECAG00000023225
ovis_aries ENSOARG00000018246
capra_hircus ENSCHIG00000015826
bos_taurus ENSBTAG00000006423
bos_mutus ENSBMUG00000016413
bison_bison_bison ENSBBBG00000004165
tursiops_truncatus ENSTTRG00000003369
spermophilus_dauricus ENSSDAG00000024034
ictidomys_tridecemlineatus ENSSTOG00000016207
urocitellus_parryii ENSUPAG00010005980
marmota_marmota_marmota ENSMMMG00000003799
tupaia_belangeri ENSTBEG00000010945
vicugna_pacos ENSVPAG00000002614
sus_scrofa ENSSSCG00000035082
carlito_syrichta ENSTSYG00000001082
loxodonta_africana ENSLAFG00000028840
procavia_capensis ENSPCAG00000009709
echinops_telfairi ENSETEG00000010741
choloepus_hoffmanni ENSCHOG00000003545
dipodomys_ordii ENSDORG00000002205
castor_canadensis ENSCCNG00000028894
mus_spicilegus ENSMSIG00000009124
mus_spicilegus ENSMSIG00000020527
mus_spicilegus ENSMSIG00000010034
mus_spicilegus ENSMSIG00000008986
mus_spicilegus ENSMSIG00000024495
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020962
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000061360
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020061
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020063
rattus_norvegicus ENSRNOG00000024170
cricetulus_griseus_crigri_1.0 ENSCGRG00000012081
cricetulus_griseus_crigri-picr ENSCGRG00015005730
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017936
mesocricetus_auratus ENSMAUG00000017124
microtus_ochrogaster ENSMOCG00000015149
peromyscus_maniculatus_bairdii ENSPEMG00000027549
peromyscus_maniculatus_bairdii ENSPEMG00000001976
nannospalax_galili ENSNGAG00000001430
meriones_unguiculatus ENSMUGG00000017549
jaculus_jaculus ENSJJAG00000011261
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012537
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020143
fukomys_damarensis ENSFDAG00000010822
chinchilla_lanigera ENSCLAG00000016714
chinchilla_lanigera ENSCLAG00000014324
octodon_degus ENSODEG00000013125
octodon_degus ENSODEG00000012449
cavia_porcellus ENSCPOG00000033309
cavia_aperea ENSCAPG00000007769
prolemur_simus ENSPSMG00000001452
propithecus_coquereli ENSPCOG00000014332
microcebus_murinus ENSMICG00000013520
otolemur_garnettii ENSOGAG00000025336
otolemur_garnettii ENSOGAG00000032258
otolemur_garnettii ENSOGAG00000002839
canis_lupus_familiaris ENSCAFG00000001090
vulpes_vulpes ENSVVUG00000003634
mustela_putorius_furo ENSMPUG00000016398
neovison_vison ENSNVIG00000000451
panthera_tigris_altaica ENSPTIG00000014228
panthera_pardus ENSPPRG00000006194
felis_catus ENSFCAG00000003676
saimiri_boliviensis_boliviensis ENSSBOG00000019049
cebus_capucinus_imitator ENSCCAG00000009204
aotus_nancymaae ENSANAG00000036831
aotus_nancymaae ENSANAG00000022538
aotus_nancymaae ENSANAG00000028988
aotus_nancymaae ENSANAG00000020141
