eptatretus_burgeri ENSEBUG00000004730
petromyzon_marinus ENSPMAG00000007503
pogona_vitticeps ENSPVIG00000009386
pogona_vitticeps ENSPVIG00000008957
pelodiscus_sinensis ENSPSIG00000013959
gopherus_agassizii ENSGAGG00000006512
chelonoidis_abingdonii ENSCABG00000016501
crocodylus_porosus ENSCPRG00005011148
salvator_merianae ENSSMRG00000016821
anolis_carolinensis ENSACAG00000012020
sphenodon_punctatus ENSSPUG00000010487
calidris_pygmaea ENSCPGG00000014415
calidris_pugnax ENSCPUG00000016650
gallus_gallus ENSGALG00000006073
coturnix_japonica ENSCJPG00005010234
numida_meleagris ENSNMEG00000012163
apteryx_owenii ENSAOWG00000005577
apteryx_haastii ENSAHAG00000012367
apteryx_rowi ENSARWG00000002965
dromaius_novaehollandiae ENSDNVG00000012740
lonchura_striata_domestica ENSLSDG00000000403
taeniopygia_guttata ENSTGUG00000005910
junco_hyemalis ENSJHYG00000002193
cyanistes_caeruleus ENSCCEG00000023185
serinus_canaria ENSSCAG00000003473
parus_major ENSPMJG00000000118
ficedula_albicollis ENSFALG00000003764
lepidothrix_coronata ENSLCOG00000011207
manacus_vitellinus ENSMVIG00005008308
anser_brachyrhynchus ENSABRG00000021348
nothoprocta_perdicaria ENSNPEG00000012937
octodon_degus ENSODEG00000012090
octodon_degus ENSODEG00000018861
octodon_degus ENSODEG00000005143
octodon_degus ENSODEG00000019625
cavia_porcellus ENSCPOG00000012038
chinchilla_lanigera ENSCLAG00000010767
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018377
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019829
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000021168
octodon_degus ENSODEG00000008483
castor_canadensis ENSCCNG00000022187
castor_canadensis ENSCCNG00000003605
ictidomys_tridecemlineatus ENSSTOG00000024657
urocitellus_parryii ENSUPAG00010010604
marmota_marmota_marmota ENSMMMG00000023184
microtus_ochrogaster ENSMOCG00000021285
microtus_ochrogaster ENSMOCG00000021158
peromyscus_maniculatus_bairdii ENSPEMG00000012579
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005503
cricetulus_griseus_crigri-picr ENSCGRG00015014766
cricetulus_griseus_crigri_1.0 ENSCGRG00000016767
mesocricetus_auratus ENSMAUG00000000622
mesocricetus_auratus ENSMAUG00000013287
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030869
mus_spicilegus ENSMSIG00000028195
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031530
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030416
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013626
rattus_norvegicus ENSRNOG00000018129
meriones_unguiculatus ENSMUGG00000010275
meriones_unguiculatus ENSMUGG00000004303
nannospalax_galili ENSNGAG00000014825
nannospalax_galili ENSNGAG00000014908
jaculus_jaculus ENSJJAG00000020153
jaculus_jaculus ENSJJAG00000017124
cebus_capucinus_imitator ENSCCAG00000023442
cebus_capucinus_imitator ENSCCAG00000030917
cebus_capucinus_imitator ENSCCAG00000022450
saimiri_boliviensis_boliviensis ENSSBOG00000030741
cebus_capucinus_imitator ENSCCAG00000024247
saimiri_boliviensis_boliviensis ENSSBOG00000020307
callithrix_jacchus ENSCJAG00000020616
aotus_nancymaae ENSANAG00000019381
pan_paniscus ENSPPAG00000006763
pan_troglodytes ENSPTRG00000007889
homo_sapiens ENSG00000004779
gorilla_gorilla ENSGGOG00000006320
pongo_abelii ENSPPYG00000007192
