gopherus_agassizii ENSGAGG00000002450
chelonoidis_abingdonii ENSCABG00000010259
chrysemys_picta_bellii ENSCPBG00000025764
pelodiscus_sinensis ENSPSIG00000009402
apteryx_rowi ENSARWG00000004300
apteryx_owenii ENSAOWG00000012244
apteryx_haastii ENSAHAG00000009631
dromaius_novaehollandiae ENSDNVG00000015673
nothoprocta_perdicaria ENSNPEG00000014695
lepidothrix_coronata ENSLCOG00000010218
manacus_vitellinus ENSMVIG00005010742
cyanistes_caeruleus ENSCCEG00000021323
ficedula_albicollis ENSFALG00000008030
parus_major ENSPMJG00000018684
lonchura_striata_domestica ENSLSDG00000011159
taeniopygia_guttata ENSTGUG00000017359
serinus_canaria ENSSCAG00000000520
calidris_pygmaea ENSCPGG00000013538
calidris_pugnax ENSCPUG00000017463
melopsittacus_undulatus ENSMUNG00000012982
coturnix_japonica ENSCJPG00005021379
meleagris_gallopavo ENSMGAG00000003210
gallus_gallus ENSGALG00000003880
numida_meleagris ENSNMEG00000016167
anser_brachyrhynchus ENSABRG00000019230
anser_brachyrhynchus ENSABRG00000019233
anas_platyrhynchos_platyrhynchos ENSAPLG00000020816
junco_hyemalis ENSJHYG00000015077
zonotrichia_albicollis ENSZALG00000012232
crocodylus_porosus ENSCPRG00005007415
anolis_carolinensis ENSACAG00000004866
pogona_vitticeps ENSPVIG00000018733
notechis_scutatus ENSNSUG00000014258
salvator_merianae ENSSMRG00000011210
sphenodon_punctatus ENSSPUG00000017864
phascolarctos_cinereus ENSPCIG00000014742
phascolarctos_cinereus ENSPCIG00000033529
notamacropus_eugenii ENSMEUG00000000955
monodelphis_domestica ENSMODG00000006494
sarcophilus_harrisii ENSSHAG00000008528
cercocebus_atys ENSCATG00000045307
mandrillus_leucophaeus ENSMLEG00000037024
papio_anubis ENSPANG00000004517
theropithecus_gelada ENSTGEG00000026783
chlorocebus_sabaeus ENSCSAG00000012445
macaca_fascicularis ENSMFAG00000032791
macaca_mulatta ENSMMUG00000020021
macaca_nemestrina ENSMNEG00000036076
piliocolobus_tephrosceles ENSPTEG00000005110
colobus_angolensis_palliatus ENSCANG00000007258
rhinopithecus_bieti ENSRBIG00000031066
rhinopithecus_roxellana ENSRROG00000041114
pan_paniscus ENSPPAG00000042678
pan_troglodytes ENSPTRG00000033764
homo_sapiens ENSG00000135823
gorilla_gorilla ENSGGOG00000000732
pongo_abelii ENSPPYG00000000446
nomascus_leucogenys ENSNLEG00000016021
cebus_capucinus_imitator ENSCCAG00000026992
saimiri_boliviensis_boliviensis ENSSBOG00000036240
aotus_nancymaae ENSANAG00000038302
carlito_syrichta ENSTSYG00000013584
microcebus_murinus ENSMICG00000017559
propithecus_coquereli ENSPCOG00000015644
prolemur_simus ENSPSMG00000003786
mus_spicilegus ENSMSIG00000013551
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014723
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015530
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026470
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027959
rattus_norvegicus ENSRNOG00000003402
meriones_unguiculatus ENSMUGG00000012789
peromyscus_maniculatus_bairdii ENSPEMG00000011190
microtus_ochrogaster ENSMOCG00000000832
cricetulus_griseus_crigri_1.0 ENSCGRG00000007596
cricetulus_griseus_crigri-picr ENSCGRG00015016384
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015321
mesocricetus_auratus ENSMAUG00000019238
nannospalax_galili ENSNGAG00000015791
jaculus_jaculus ENSJJAG00000020915
fukomys_damarensis ENSFDAG00000003106
fukomys_damarensis ENSFDAG00000008099
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008526
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013977
cavia_porcellus ENSCPOG00000011554
cavia_aperea ENSCAPG00000008566
octodon_degus ENSODEG00000002501
chinchilla_lanigera ENSCLAG00000010621
urocitellus_parryii ENSUPAG00010005949
marmota_marmota_marmota ENSMMMG00000015643
ictidomys_tridecemlineatus ENSSTOG00000001458
procavia_capensis ENSPCAG00000001277
otolemur_garnettii ENSOGAG00000010434
callithrix_jacchus ENSCJAG00000004356
spermophilus_dauricus ENSSDAG00000004235
dipodomys_ordii ENSDORG00000003479
choloepus_hoffmanni ENSCHOG00000004194
dasypus_novemcinctus ENSDNOG00000001217
loxodonta_africana ENSLAFG00000004445
oryctolagus_cuniculus ENSOCUG00000004714
ochotona_princeps ENSOPRG00000017095
tupaia_belangeri ENSTBEG00000012909
castor_canadensis ENSCCNG00000026627
ursus_maritimus ENSUMAG00000017027
ursus_americanus ENSUAMG00000025748
ailuropoda_melanoleuca ENSAMEG00000002848
mustela_putorius_furo ENSMPUG00000011478
neovison_vison ENSNVIG00000018538
canis_lupus_dingo ENSCAFG00020014582
canis_lupus_familiaris ENSCAFG00000012838
vulpes_vulpes ENSVVUG00000008773
panthera_tigris_altaica ENSPTIG00000001345
panthera_pardus ENSPPRG00000019648
felis_catus ENSFCAG00000011869
canis_lupus_familiaris ENSCAFG00000030922
canis_lupus_dingo ENSCAFG00020025543
ailuropoda_melanoleuca ENSAMEG00000001257
neovison_vison ENSNVIG00000023950
neovison_vison ENSNVIG00000004750
equus_caballus ENSECAG00000011662
equus_asinus_asinus ENSEASG00005016195
tursiops_truncatus ENSTTRG00000016352
sus_scrofa ENSSSCG00000015539
bos_taurus ENSBTAG00000020458
bos_mutus ENSBMUG00000014930
bison_bison_bison ENSBBBG00000007599
ovis_aries ENSOARG00000018458
capra_hircus ENSCHIG00000015251
vicugna_pacos ENSVPAG00000003337
pteropus_vampyrus ENSPVAG00000012225
myotis_lucifugus ENSMLUG00000015454
echinops_telfairi ENSETEG00000001404
erinaceus_europaeus ENSEEUG00000010075
ornithorhynchus_anatinus ENSOANG00000000972
xenopus_tropicalis ENSXETG00000023132
latimeria_chalumnae ENSLACG00000015597
poecilia_formosa ENSPFOG00000009591
poecilia_mexicana ENSPMEG00000000759
poecilia_latipinna ENSPLAG00000020865
poecilia_reticulata ENSPREG00000005855
xiphophorus_maculatus ENSXMAG00000016239
xiphophorus_couchianus ENSXCOG00000008066
gambusia_affinis ENSGAFG00000000755
cyprinodon_variegatus ENSCVAG00000016575
fundulus_heteroclitus ENSFHEG00000002681
kryptolebias_marmoratus ENSKMAG00000006288
oryzias_latipes_asm223467v1 ENSORLG00000000093
oryzias_latipes_asm223471v1 ENSORLG00020012457
oryzias_latipes_asm223469v1 ENSORLG00015008390
oryzias_melastigma ENSOMEG00000015345
scophthalmus_maximus ENSSMAG00000014318
cynoglossus_semilaevis ENSCSEG00000000669
gasterosteus_aculeatus ENSGACG00000013339
anabas_testudineus ENSATEG00000006776
amphiprion_percula ENSAPEG00000004061
amphiprion_ocellaris ENSAOCG00000023526
acanthochromis_polyacanthus ENSAPOG00000015180
stegastes_partitus ENSSPAG00000011972
haplochromis_burtoni ENSHBUG00000007526
pundamilia_nyererei ENSPNYG00000013143
maylandia_zebra ENSMZEG00005020874
maylandia_zebra ENSMZEG00005020891
astatotilapia_calliptera ENSACLG00000019577
neolamprologus_brichardi ENSNBRG00000006239
oreochromis_niloticus ENSONIG00000004553
mola_mola ENSMMOG00000008015
tetraodon_nigroviridis ENSTNIG00000002704
seriola_lalandi_dorsalis ENSSLDG00000019385
seriola_dumerili ENSSDUG00000015234
mastacembelus_armatus ENSMAMG00000006673
monopterus_albus ENSMALG00000021223
amphilophus_citrinellus ENSACIG00000000464
periophthalmus_magnuspinnatus ENSPMGG00000001509
gadus_morhua ENSGMOG00000014034
esox_lucius ENSELUG00000003328
pygocentrus_nattereri ENSPNAG00000003688
astyanax_mexicanus ENSAMXG00000035000
ictalurus_punctatus ENSIPUG00000025042
danio_rerio ENSDARG00000042742
paramormyrops_kingsleyae ENSPKIG00000002328
scleropages_formosus ENSSFOG00015017934
lepisosteus_oculatus ENSLOCG00000009973
eptatretus_burgeri ENSEBUG00000006760
ciona_savignyi ENSCSAVG00000003048
