anser_brachyrhynchus ENSABRG00000002357
anas_platyrhynchos_platyrhynchos ENSAPLG00000002227
coturnix_japonica ENSCJPG00005017735
lonchura_striata_domestica ENSLSDG00000010965
taeniopygia_guttata ENSTGUG00000008931
junco_hyemalis ENSJHYG00000012626
lepidothrix_coronata ENSLCOG00000016320
manacus_vitellinus ENSMVIG00005001578
calidris_pygmaea ENSCPGG00000017193
calidris_pugnax ENSCPUG00000004983
melopsittacus_undulatus ENSMUNG00000007899
parus_major ENSPMJG00000018532
ficedula_albicollis ENSFALG00000003109
apteryx_haastii ENSAHAG00000007868
nothoprocta_perdicaria ENSNPEG00000015051
crocodylus_porosus ENSCPRG00005013841
gopherus_agassizii ENSGAGG00000002693
chelonoidis_abingdonii ENSCABG00000005465
chrysemys_picta_bellii ENSCPBG00000003612
pelodiscus_sinensis ENSPSIG00000003143
salvator_merianae ENSSMRG00000018207
notechis_scutatus ENSNSUG00000011227
notamacropus_eugenii ENSMEUG00000000455
phascolarctos_cinereus ENSPCIG00000029139
monodelphis_domestica ENSMODG00000009546
sarcophilus_harrisii ENSSHAG00000015873
propithecus_coquereli ENSPCOG00000022416
prolemur_simus ENSPSMG00000024469
microcebus_murinus ENSMICG00000035343
otolemur_garnettii ENSOGAG00000025378
cercocebus_atys ENSCATG00000038250
theropithecus_gelada ENSTGEG00000021165
papio_anubis ENSPANG00000015229
mandrillus_leucophaeus ENSMLEG00000035528
macaca_nemestrina ENSMNEG00000028323
macaca_fascicularis ENSMFAG00000036576
chlorocebus_sabaeus ENSCSAG00000014486
piliocolobus_tephrosceles ENSPTEG00000039195
colobus_angolensis_palliatus ENSCANG00000030327
rhinopithecus_roxellana ENSRROG00000044705
homo_sapiens ENSG00000174279
gorilla_gorilla ENSGGOG00000001335
pan_troglodytes ENSPTRG00000012663
pan_paniscus ENSPPAG00000039855
pongo_abelii ENSPPYG00000012955
nomascus_leucogenys ENSNLEG00000005999
saimiri_boliviensis_boliviensis ENSSBOG00000034364
cebus_capucinus_imitator ENSCCAG00000032502
callithrix_jacchus ENSCJAG00000008243
aotus_nancymaae ENSANAG00000031929
tupaia_belangeri ENSTBEG00000010517
urocitellus_parryii ENSUPAG00010020442
ictidomys_tridecemlineatus ENSSTOG00000014512
castor_canadensis ENSCCNG00000018400
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003649
cricetulus_griseus_crigri-picr ENSCGRG00015000368
cricetulus_griseus_crigri_1.0 ENSCGRG00000002311
mesocricetus_auratus ENSMAUG00000020383
microtus_ochrogaster ENSMOCG00000010466
peromyscus_maniculatus_bairdii ENSPEMG00000022145
mus_spicilegus ENSMSIG00000006361
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024589
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000001815
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023666
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025118
rattus_norvegicus ENSRNOG00000001589
meriones_unguiculatus ENSMUGG00000010784
nannospalax_galili ENSNGAG00000023877
chinchilla_lanigera ENSCLAG00000014389
octodon_degus ENSODEG00000010771
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004218
dipodomys_ordii ENSDORG00000009432
procavia_capensis ENSPCAG00000015601
tursiops_truncatus ENSTTRG00000013768
myotis_lucifugus ENSMLUG00000006989
cavia_porcellus ENSCPOG00000006711
carlito_syrichta ENSTSYG00000003728
ovis_aries ENSOARG00000000124
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007976
jaculus_jaculus ENSJJAG00000017484
vulpes_vulpes ENSVVUG00000012735
ailuropoda_melanoleuca ENSAMEG00000001868
loxodonta_africana ENSLAFG00000013264
equus_asinus_asinus ENSEASG00005022562
equus_caballus ENSECAG00000019796
pteropus_vampyrus ENSPVAG00000017414
neovison_vison ENSNVIG00000007198
mustela_putorius_furo ENSMPUG00000014012
ursus_americanus ENSUAMG00000025680
canis_lupus_dingo ENSCAFG00020006206
canis_lupus_familiaris ENSCAFG00000013402
panthera_pardus ENSPPRG00000000389
felis_catus ENSFCAG00000023892
sorex_araneus ENSSARG00000007685
capra_hircus ENSCHIG00000026644
