labrus_bergylta ENSLBEG00000021372
mola_mola ENSMMOG00000007043
monopterus_albus ENSMALG00000003927
mastacembelus_armatus ENSMAMG00000018444
anabas_testudineus ENSATEG00000017452
seriola_dumerili ENSSDUG00000001908
seriola_lalandi_dorsalis ENSSLDG00000000577
scophthalmus_maximus ENSSMAG00000008791
amphiprion_ocellaris ENSAOCG00000010380
amphiprion_percula ENSAPEG00000017366
acanthochromis_polyacanthus ENSAPOG00000007447
stegastes_partitus ENSSPAG00000013579
maylandia_zebra ENSMZEG00005022632
astatotilapia_calliptera ENSACLG00000018781
haplochromis_burtoni ENSHBUG00000009228
pundamilia_nyererei ENSPNYG00000018058
neolamprologus_brichardi ENSNBRG00000014281
amphilophus_citrinellus ENSACIG00000001984
